gene,Reg-Arrest1 rep1,Reg-Arrest1 rep2,Reg-Arrest1 rep3,Reg-Arrest2+SHX 400min,Reg-Arrest2+SHX 511min,Reg-Arrest2+SHX 621min,Dis-Arrest1 rep1,Dis-Arrest1 rep2,Dis-Arrest1 rep3,Dis-Arrest2 rep1t6,Dis-Arrest2 rep1t7,Dis-Arrest2 rep1t8
baeS,2.06799,2.06294,1.83839,2.18867,1.91812,1.87226,1.99549,1.67742,1.67574,1.68654,1.80187,1.89032
bamA,3.36697,3.40903,3.42819,3.39256,3.38782,3.28296,3.56051,3.38715,3.39443,3.30342,3.29931,3.33643
bamB,3.78719,3.93095,3.93476,3.54725,3.53741,3.42048,3.67437,3.76729,3.70042,3.4759,3.49747,3.58021
bamC,3.38164,3.45226,3.38718,2.9016,2.98185,2.82286,3.39688,3.23041,3.33146,3.00043,3.00865,2.99603
bamD,2.76098,2.94372,2.83268,2.66391,2.43163,2.47346,2.85805,2.78654,2.77635,2.5731,2.64953,2.57584
bamE,3.22846,3.21865,3.16366,3.34491,3.1656,3.37217,3.14377,3.38252,3.35337,3.55799,3.71601,3.73079
barA,2.42956,2.48032,2.32701,2.57973,2.17726,2.25955,2.11199,2.01916,2.09208,2.09685,2.13466,2.15808
basR,2.64028,2.52922,2.60316,2.83911,3.04333,3.01497,2.69328,2.82266,2.73732,2.97296,2.99107,2.95142
bax,3.18307,3.22547,3.293,2.93922,2.98825,2.86627,2.49061,2.69935,2.59334,2.76778,2.80614,2.86301
bcp,2.70992,2.71184,2.87838,2.89153,2.96432,2.82834,2.65045,2.65443,2.6353,2.65859,2.65274,2.77663
bcr,2.4841,2.46597,2.35684,2.588,2.55088,2.29012,2.87294,2.76003,2.9127,2.64832,2.62152,2.64449
bcsA,1.83865,1.56838,1.58813,2.00623,1.7628,1.61036,2.73438,2.30992,2.40854,2.3452,2.36029,2.34186
bcsB,1.72408,1.60519,1.37369,1.89551,1.74464,1.62301,2.51412,2.08397,2.13632,2.13034,2.08072,2.05797
bcsC,2.95837,2.94695,3.14529,3.3202,3.22224,3.18889,2.99619,2.95871,2.91358,3.03035,3.13284,3.164
bcsE,3.08652,3.02872,2.94648,3.48663,2.66153,3.04853,2.61287,2.55401,2.39716,2.8625,2.96469,2.96105
bcsF,1.72408,1.72743,0,2.05429,0.840653,1.22187,1.01145,0.554821,0.967783,1.15075,1.26128,1.51014
bcsG,2.70309,2.76382,2.60316,3.06369,1.73527,2.30851,1.99549,2.01375,1.87832,2.05819,2.32221,2.347
bcsQ,2.05288,2.33004,1.88352,2.67829,2.46992,2.35017,2.31984,2.28148,2.09787,2.37602,2.32631,2.29652
bcsR,2.31995,2.51207,2.56917,3.02202,2.96767,2.9873,2.2449,2.44387,2.21322,2.57888,2.58113,2.53587
bcsZ,1.51832,1.37874,1.78803,1.58477,1.45136,1.22187,2.00127,1.48797,1.64426,1.60013,1.41851,1.54387
bdcA,1.39775,1.14911,1.66544,1.28472,1.48634,1.5409,1.74256,1.53959,1.46492,1.68091,1.68816,1.61367
bdcR,1.69,1.56838,1.83839,1.90549,1.98697,1.72283,2.30585,1.93649,1.98725,2.2494,2.19933,2.19824
bdm,0.698812,1.14911,0,1.13937,1.45136,1.22187,1.86028,1.60006,1.41255,1.54949,1.26128,1.28554
bepA,2.95645,2.90657,2.92753,2.95357,3.08167,3.05179,2.92787,2.75807,2.75157,2.73401,2.75355,2.7348
betA,2.41644,2.38612,2.27804,2.60309,2.31415,2.34783,3.0082,3.04829,3.10333,2.93233,2.93894,3.00172
betB,3.12723,3.0583,3.07407,2.96918,3.13198,3.09171,3.53039,3.59373,3.65574,3.53058,3.4971,3.52569
betI,2.89245,2.9153,2.79232,2.76949,3.03581,3.00731,3.22386,3.33351,3.28587,3.28617,3.28759,3.25663
betT,3.20636,3.24126,3.21252,2.95709,2.73565,2.98188,3.13753,3.28209,3.27608,3.09568,3.18195,3.12295
bfd,2.89467,2.88673,2.71749,3.17434,3.00077,3.16414,2.4394,2.58138,2.42508,2.43077,2.61945,2.48322
bfr,3.09357,3.18932,3.11367,3.7968,3.69722,3.74143,2.99735,3.19063,3.01908,3.45419,3.56967,3.51703
bglA,2.83802,2.70628,2.78161,2.93371,3.15275,3.09593,2.76802,2.88257,2.84628,2.82713,2.79427,2.79156
bglB,0.698812,0.630847,0,0.919344,0.840653,1.02701,1.11109,1.21818,1.154,1.20488,1.08917,0.946573
bglF,1.11376,0.630847,0.931839,1.13937,0.968492,1.22187,1.43898,1.3098,1.154,1.20488,1.26128,1.22232
bglG,0.698812,1.03432,0.931839,1.1096,1.21523,1.0736,1.22754,0.942663,0.776048,1.34811,1.08917,1.0247
bglH,1.39775,1.14911,0,1.34246,1.53404,1.37838,1.87586,1.53959,1.74571,1.77257,1.73832,1.58512
bglJ,1.39775,1.75328,1.88352,1.94773,1.78868,1.74221,1.84412,1.98563,1.62762,1.88162,1.87685,1.92764
bglX,2.54263,2.65906,2.64222,2.66648,2.96264,2.83298,2.93259,2.86987,3.00792,2.83753,2.78207,2.77915
bhsA,2.54263,2.43052,2.50242,1.81844,1.78022,2.22666,3.32373,3.63548,3.38087,3.36143,3.42035,3.15852
bioA,2.77286,2.81243,2.78161,1.84189,2.7163,2.37294,2.68147,2.69822,2.71013,2.37944,2.39413,2.32964
bioB,2.76992,2.80358,2.8079,2.06807,2.78313,2.72925,2.9346,2.72231,2.8604,2.52715,2.516,2.46545
bioC,1.83865,1.69994,1.37369,1.28472,1.45136,0.974806,2.33071,1.93649,2.08622,1.80358,1.68221,1.69721
bioD,2.89467,2.89766,2.91576,2.6148,2.79236,2.85618,2.31707,2.34937,2.1998,2.35731,2.47068,2.54567
bioF,2.33626,2.34314,2.39806,1.80622,1.87225,1.82792,2.77483,2.39241,2.5803,2.18337,2.12612,2.13652
bioH,1.86313,1.72743,1.78803,2.04366,2.32888,2.22354,2.16622,2.00827,1.95654,1.90929,1.86913,1.84949
bioP,2.00413,2.18073,2.20275,1.76053,1.85101,1.72283,2.15429,1.87361,2.07426,1.78166,1.63144,1.68174
birA,2.38182,2.38023,2.39806,2.24179,2.08192,2.10154,2.26722,2.3208,2.35159,2.23222,2.27592,2.16331
bisC,2.88346,2.78532,2.85154,2.73439,2.1453,2.26242,2.91196,2.65194,2.67661,2.55907,2.58188,2.63931
blc,3.29228,3.35034,3.35367,3.51102,3.80766,3.83063,3.09022,3.50066,3.31679,3.5433,3.65469,3.73247
blr,0,0.877846,1.37369,1.34246,1.30042,0.915463,1.86814,1.85831,1.89696,1.95384,1.70553,1.52168
bluF,2.08259,2.28819,2.02802,2.35515,2.15621,1.99925,2.34911,2.42528,2.31485,2.53037,2.38945,2.27896
bluR,2.55731,2.45113,2.54181,2.87704,2.8513,2.91917,3.22898,3.51651,3.41539,3.45676,3.45444,3.27268
bolA,3.62439,3.61072,3.57602,4.41291,4.31451,4.56207,2.89838,3.62879,3.14803,3.89942,3.88552,3.8154
bor,0.954067,1.14911,0,0.451214,0.909259,0.915463,1.67519,1.61395,1.66029,1.54949,1.32024,1.17441
brnQ,4.2215,4.20929,4.17031,3.5665,4.02711,3.9913,3.4658,3.67606,3.64788,3.54994,3.63744,3.64532
bsmA,3.53039,3.74613,3.68812,3.72999,4.31329,4.12794,2.67906,3.1334,2.77635,3.19854,3.38809,3.61056
bssR,4.777,4.92269,4.90605,4.40424,4.59662,4.6284,3.50724,4.06675,3.71592,4.08781,4.29691,4.43837
bssS,4.2738,4.449,4.39712,4.24504,4.4676,4.50488,3.07258,3.84483,3.50412,3.85221,3.94947,4.05215
btsR,1.92922,1.95134,1.73104,1.97377,1.61611,1.57003,1.94634,1.8343,1.74571,1.85206,1.85327,1.81612
btsS,2.45465,2.52922,2.44756,2.34092,2.32158,2.22666,2.05002,2.09764,2.17647,2.09027,2.16525,2.11383
btsT,2.33626,2.31654,2.20275,1.94773,2.24379,2.08465,2.00127,2.12797,2.12568,2.1222,2.16722,2.2372
btuB,2.22769,2.27329,2.0855,2.3569,2.14897,2.23891,2.26722,2.11952,2.21322,2.15766,2.21189,2.10796
btuC,2.13652,2.06294,2.13626,2.28911,1.86528,1.82792,2.68859,2.77443,2.87791,2.78463,2.73059,2.78416
btuD,2.7362,2.71733,2.60316,2.97677,2.45573,2.44623,3.08363,3.08814,3.16803,3.02678,3.00893,2.9627
btuE,2.71329,2.5334,2.50242,3.10389,2.81344,2.85179,2.92171,3.0518,2.99135,3.12946,2.95489,2.90028
btuF,1.81272,1.91831,2.02802,1.71713,1.30042,1.3559,1.41754,1.46931,1.24477,1.32299,1.24519,1.09089
cadA,1.61259,1.75328,1.73104,1.28472,1.32547,1.18928,1.76288,1.74306,1.38378,1.69759,1.67618,1.75411
cadB,1.65302,1.72743,1.20669,1.2181,1.32547,1.64726,1.5652,1.42939,1.61032,1.57192,1.50764,1.48611
cadC,2.48976,2.53755,2.61126,2.61384,2.21338,2.43484,1.7727,1.93649,1.73259,2.25397,2.25721,2.23938
caiA,1.61259,1.75328,1.73104,1.97797,1.79698,1.77855,1.85227,2.10653,1.90599,1.93214,1.94407,1.83313
caiB,1.83865,1.75328,1.73104,1.70946,1.56315,1.73263,1.91253,1.76291,1.77082,1.75858,1.92736,1.86525
caiC,1.56801,1.48383,1.83839,1.82442,1.48634,1.57003,1.62367,1.53959,1.66029,1.62015,1.58155,1.68174
caiD,0.954067,1.03432,0.931839,1.07765,1.14747,0.974806,1.60977,1.3365,1.154,1.18758,1.11202,1.05906
caiE,1.11376,1.03432,1.58813,1.13937,0.968492,1.11568,1.72125,1.21818,1.41255,1.22153,1.19303,1.17441
caiF,1.83865,1.86351,2.02802,2.14832,2.46465,2.36397,1.86028,1.98563,1.9946,2.03873,1.8368,1.79237
caiT,1.11376,0,1.20669,1.13937,1.06713,1.11568,1.53272,1.10191,1.46492,1.36014,1.22849,1.22232
can,2.49535,2.736,2.67806,2.70097,2.83655,2.66858,2.58687,2.69256,2.597,2.50816,2.45782,2.47569
carA,2.396,2.50323,2.4813,2.02907,1.21523,1.11568,1.31928,1.21818,1.35297,1.1105,0.952395,1.19903
carB,2.8789,3.02201,2.98206,2.41093,1.99225,1.98322,2.24162,1.92328,2.16185,1.99699,1.94733,1.97423
cas1e,2.11039,2.10955,2.0855,2.12517,1.8582,1.96659,2.39312,1.94295,2.16185,2.1222,2.11741,2.16848
cas2e,1.46221,1.14911,1.96175,1.43903,1.18267,1.3559,1.5652,1.14422,1.43952,1.38325,1.34697,1.22232
cas3,2.20663,2.32334,2.15957,2.56486,2.33844,2.58598,2.33869,2.49169,2.39427,2.60733,2.67462,2.68148
cas5e,1.61259,1.14911,1.83839,1.73209,1.45136,1.57003,1.88344,1.8343,1.82789,1.9687,1.86913,1.89032
cas6e,1.90829,2.07507,1.66544,1.83615,1.69562,1.80394,2.15429,1.98563,2.0228,2.04368,2.03002,2.10796
cas7e,1.65302,1.6706,1.83839,2.23951,2.02748,1.99925,2.40233,2.2447,2.32858,2.44661,2.36653,2.39982
casA,1.65302,1.52816,1.78803,1.97797,1.87225,1.90603,2.18913,2.34176,2.22194,2.39614,2.3111,2.27696
casB,1.32203,1.23981,0,1.4803,1.30042,1.5409,2.05511,1.8956,1.87832,2.19219,2.03801,1.90938
cbl,1.81272,1.72743,0.931839,2.0023,1.99225,2.058,2.68266,2.48622,2.5688,2.64278,2.52813,2.43872
cbpA,3.27787,3.31465,3.23599,3.22773,3.18284,3.3346,3.08221,3.46151,3.40504,3.44296,3.52919,3.53869
cbpM,2.7362,2.65278,2.71116,2.60801,2.40001,2.56226,2.4538,2.91176,2.9127,2.73351,2.77535,2.86405
cbrA,1.32203,0.877846,0,1.42436,1.53404,1.3322,1.90544,1.28136,1.46492,1.32299,1.26128,1.44736
cbrB,1.11376,0.877846,0,1.26363,1.06713,1.0736,1.49761,1.25091,1.20175,1.30987,1.37215,1.17441
cbrC,1.72408,1.9008,1.73104,1.76053,1.67435,1.77855,1.80987,1.76291,1.61032,1.82035,1.93746,1.76072
cca,3.2264,3.21693,3.24912,3.38117,3.33331,3.18515,3.37465,3.33688,3.3575,3.25026,3.24269,3.2637
ccdA,2.3442,2.2808,2.24203,2.48441,2.66377,2.70206,2.61006,2.71153,2.65326,2.72896,2.82894,2.75787
ccdB,2.54758,2.56161,2.38475,2.73439,2.80786,2.93037,2.85163,2.94744,2.90739,3.0426,3.03681,3.00845
ccmA,2.31995,2.21671,2.32701,1.93869,2.04174,2.00446,2.06513,2.11523,1.97977,1.99148,2.08072,2.01263
ccmB,1.65302,1.03432,1.49402,1.24146,1.18267,1.02701,1.45942,1.18277,1.154,1.25301,1.11202,1.12055
ccmC,1.72408,1.37874,1.37369,1.39343,1.68511,1.3559,1.78229,1.61395,1.61032,1.42607,1.42936,1.34071
ccmE,1.39775,1.23981,1.73104,1.36012,1.39296,1.18928,1.51552,0.79067,1.24477,1.23756,1.11202,1.12055
ccmF,2.12366,2.12046,2.11162,1.62419,1.78868,1.69204,2.14615,1.76291,1.91484,1.633,1.58155,1.62278
ccmH,1.92922,1.98204,2.15957,1.91524,1.89905,1.79564,2.3115,1.97386,2.08028,1.84822,1.86127,1.88542
ccp,2.53762,2.51642,2.42351,2.41093,2.27496,2.40705,2.14615,2.21148,2.12568,2.26886,2.30543,2.23938
cdaR,1.8863,1.88255,1.58813,1.98212,2.16334,2.06256,2.83681,2.06017,2.10921,2.15195,2.25079,2.25015
cdd,3.45814,3.50468,3.48001,3.61491,4.36997,4.09364,2.97051,3.13792,3.13133,3.26365,3.25005,3.32405
cdgI,1.72408,1.91831,1.78803,2.24631,1.91185,1.97775,2.05002,2.15239,1.94034,2.32766,2.38234,2.4073
cdh,0.698812,1.37874,0,0.66769,0.909259,0.915463,1.89823,1.44981,1.66029,1.62662,1.47026,1.19903
cdsA,3.03523,2.95805,2.93521,3.0725,3.32583,3.11762,2.91826,2.9845,3.02319,2.85,2.8315,2.86714
cecR,2.35199,2.28819,2.22283,2.24855,2.74594,2.62243,2.67906,2.82012,2.83486,2.89451,2.84282,2.85516
cedA,1.46221,1.03432,0,1.62419,1.95391,1.67022,1.84412,2.22171,1.97977,1.90593,1.92736,1.70474
celF,2.25748,2.30259,2.11162,1.91039,2.1226,1.94929,2.34911,2.28148,2.31485,2.45528,2.29093,2.2946
cfa,4.3731,4.2569,4.2881,4.26423,3.60583,3.92322,3.63796,3.89813,3.80191,3.95934,4.13334,4.23076
cgtA,4.17996,4.14789,4.13743,3.77379,3.84995,3.99703,3.58166,3.61565,3.6359,3.5321,3.57238,3.71129
chaA,2.09671,2.14149,1.99615,1.96095,2.03228,1.99925,2.66686,2.60573,2.64192,2.64216,2.55943,2.50858
chaB,2.4607,2.60254,2.64222,2.81001,3.04287,2.96178,2.64136,2.77349,2.65961,2.87718,2.94125,2.90923
chaC,3.00024,3.07417,3.09826,3.22679,3.3806,3.27939,3.15718,3.28091,3.31921,3.34822,3.322,3.29223
chbA,2.11039,2.16155,1.99615,1.90549,1.50283,1.85066,1.84412,1.76291,1.87832,1.97451,1.9633,1.99
chbB,2.59859,2.55374,2.6916,2.71724,2.83051,2.89118,2.42668,2.83434,2.58966,2.89865,2.895,2.78787
chbC,2.94082,2.88115,2.79232,2.64904,2.68235,2.7711,2.68504,2.87664,2.80546,2.96947,2.99778,2.9945
chbG,2.64816,2.61994,2.57792,2.1963,2.40205,2.27371,2.5748,2.47695,2.50624,2.43177,2.32631,2.31155
chbR,2.3442,2.27329,1.9244,2.25741,1.99225,2.20761,2.20015,2.15239,2.25115,2.43678,2.3918,2.39832
cheA,2.54263,2.4033,2.42351,2.58697,2.49369,2.59671,4.16834,3.33688,3.57946,3.40986,3.39858,3.44782
cheB,1.61259,1.60519,0.931839,1.81238,1.24552,1.28053,3.3859,2.19744,2.33194,2.40905,2.48223,2.60593
cheR,1.83865,1.60519,1.96175,1.99434,1.4692,1.64726,3.37148,2.17923,2.43839,2.44172,2.62971,2.69391
cheW,1.90829,1.99661,1.73104,2.18089,1.8582,2.02962,3.37731,2.44387,2.50399,2.52876,2.61667,2.66949
cheY,1.11376,1.03432,0,1.81844,1.34915,1.39974,2.60864,1.60006,1.77082,2.03624,2.05864,2.00894
cheZ,1.92922,1.60519,1.37369,1.96954,1.9055,1.68127,3.16981,2.06985,2.28604,2.26148,2.30257,2.44691
chiA,2.85532,2.92045,2.8469,2.78926,2.75959,2.7103,2.85244,2.7349,2.71709,2.72128,2.7396,2.8335
chiP,1.69,2.02437,2.02802,1.69369,1.4692,1.72283,1.59542,1.21818,1.55385,1.51766,1.55024,1.51014
chiQ,1.65302,1.9008,1.73104,1.36012,1.43275,1.30714,1.15348,1.36165,1.28391,1.20488,1.06505,1.17441
cho,2.18449,2.1311,2.20275,2.44781,2.42587,2.40909,2.79465,2.81585,2.80659,2.80256,2.85906,2.82622
chpB,2.37455,2.43577,2.22283,2.32244,2.63729,2.5217,2.43096,2.70603,2.69442,2.5731,2.60323,2.59163
chpS,0.954067,1.56838,1.20669,1.28472,1.41331,1.74221,1.43898,1.64046,1.5735,1.59325,1.37215,1.26547
cirA,2.36716,2.30962,2.22283,2.34272,2.4521,2.38172,3.25339,2.86759,3.0836,2.86843,2.66476,2.62787
citT,1.92922,1.77767,1.20669,1.42436,1.30042,1.42011,1.60977,1.25091,1.53326,1.42607,1.26128,1.30472
clcA,3.09914,3.11749,3.08767,3.0295,2.67913,2.88235,3.17059,3.28326,3.29363,3.30598,3.38549,3.35286
clcB,1.78514,1.63912,1.37369,1.4803,1.45136,1.28053,1.90544,1.68907,1.87832,1.60013,1.5964,1.68954
clpA,4.46686,4.48824,4.49482,4.03484,4.49063,4.45007,3.90459,4.12787,4.08506,4.03435,4.05757,4.11726
clpB,3.8977,3.80162,3.80729,3.72036,3.63027,3.68999,3.74549,4.17148,4.0961,4.05244,3.9964,4.01338
clpP,3.30018,3.37321,3.33437,3.46908,3.58572,3.68245,3.46185,3.73769,3.65526,3.76239,3.76929,3.8058
clpS,2.42305,2.48032,2.39806,2.60703,2.55377,2.71233,2.06513,2.24149,2.08622,2.33902,2.41788,2.25015
clpX,4.63126,4.65157,4.63861,4.27617,4.24813,4.3231,4.01338,4.33652,4.27273,4.21707,4.3037,4.42437
cls,3.25338,3.23551,3.2003,3.14724,3.41638,3.32281,3.14829,3.33817,3.33146,3.31159,3.328,3.38161
clsB,2.62408,2.66832,2.65691,3.02353,2.7366,2.86981,2.91477,3.0798,3.12491,3.0626,3.09379,3.14572
clsC,2.93278,2.88488,2.72987,3.25015,2.8888,3.04382,2.47932,2.75611,2.59151,2.74978,2.88347,2.97329
cmk,3.41827,3.38801,3.36371,3.31331,3.9103,3.74578,3.16747,3.19639,3.23368,3.16843,3.17159,3.17375
cmoA,2.03723,2.10955,2.32701,2.21604,2.26388,2.09318,2.72473,2.70381,2.74773,2.72998,2.61876,2.60216
cmoB,2.12366,2.09835,2.22283,2.22321,1.85101,1.9609,2.64004,2.65319,2.70448,2.51152,2.52037,2.49427
cmoM,2.47837,2.53755,2.4591,2.27671,2.39795,2.30333,2.37167,2.1444,2.36422,2.11392,2.08311,1.97822
cmtA,1.23026,1.23981,0.931839,1.58477,1.54884,1.58389,1.9195,1.66544,1.97217,1.72405,1.48935,1.46066
cnoX,2.86014,2.86787,2.97169,2.75299,2.65359,2.8109,2.79465,3.09766,3.06542,2.96389,2.965,2.95563
coaA,2.31995,2.28819,2.31129,2.10385,2.05555,2.08465,1.98372,2.04015,2.06815,1.9687,1.86913,1.78622
coaBC,2.44228,2.25786,2.24203,2.10696,2.42972,2.30072,2.17012,2.12377,2.28604,2.16702,1.92395,1.93649
coaD,2.54758,2.59897,2.47034,2.59712,3.03865,2.8905,2.89105,3.06795,2.90739,3.01117,2.99865,3.05554
coaE,2.89467,2.80134,2.83268,2.99959,3.15311,3.1212,2.46968,2.4953,2.46878,2.71399,2.76804,2.79521
cobB,2.38182,2.33664,2.05771,2.53699,2.52245,2.58598,2.43731,2.48622,2.46386,2.63086,2.55624,2.54025
cobC,1.65302,1.75328,1.66544,1.98623,1.48634,1.61036,1.87586,1.80007,1.91484,1.71889,1.75383,1.74739
cobO,2.28536,2.25786,2.37102,2.01012,1.86528,1.85798,1.95916,1.93649,2.1998,1.8887,1.83258,2.00894
cobS,2.22769,2.07507,2.13626,2.13979,2.28842,2.24192,2.60438,2.3738,2.49717,2.32509,2.17883,2.03415
cobT,2.16117,2.09835,2.27804,2.39205,2.34547,2.28743,2.73649,2.51117,2.66431,2.50816,2.36029,2.2372
cobU,2.00413,2.05046,1.96175,1.73209,1.9423,1.88608,2.23162,2.20099,2.20879,2.01047,1.92395,1.81031
codA,2.31995,2.44095,2.32701,2.09438,1.98163,2.01973,1.7727,1.57087,1.80595,1.72405,1.63144,1.68174
codB,1.65302,1.6706,1.37369,1.19341,1.14747,0.974806,1.31928,1.3098,1.0391,1.1105,1.0395,0.85124
cof,3.0139,3.02872,3.01494,2.43343,2.61662,2.60718,2.33339,2.50594,2.48083,2.40372,2.46677,2.47695
comR,2.42956,2.40889,2.49199,2.17031,2.11476,2.19777,2.30012,2.28732,2.28604,2.37026,2.30685,2.35039
copA,3.32879,3.24044,3.30453,3.10793,2.99663,3.03231,3.01714,2.91382,2.96095,2.86362,2.8939,2.93853
copD,2.303,2.38612,1.83839,2.10696,1.8582,2.04404,2.91267,2.82012,2.90828,2.74881,2.56338,2.51902
corA,2.9056,2.68035,2.8079,2.76063,3.24126,3.10135,2.88808,3.12082,3.04449,3.15948,2.92203,2.81651
corC,3.50725,3.51826,3.51842,3.58647,2.89013,3.29902,3.12478,3.38853,3.433,3.2752,3.33217,3.4373
cpdA,2.95645,3.01106,3.00209,3.07384,3.48575,3.21326,2.94321,2.86683,2.93666,2.81439,2.73485,2.68618
cpdB,2.09671,2.12046,1.96175,2.29518,2.46465,2.33592,2.32802,2.18661,2.19523,2.26592,2.30257,2.28292
cpoB,3.0779,3.1164,3.09564,3.18639,3.01691,3.09719,2.91407,2.89563,2.89382,2.9105,2.98395,3.07316
cpsB,1.32203,1.23981,0.931839,1.5414,1.45136,1.49318,1.83581,1.60006,1.62762,1.45563,1.43995,1.35764
cpsG,1.32203,1.48383,1.49402,1.45323,1.57701,1.3322,1.73204,1.28136,1.62762,1.45563,1.26128,1.48611
cpxA,2.88798,2.92385,2.72372,3.10013,2.97043,2.90702,3.08788,2.92798,3.09531,2.86806,2.89279,2.91754
cpxP,3.69256,3.64392,3.60464,2.9948,3.10128,3.26627,3.32236,3.34711,3.22175,3.40954,3.39984,3.33991
cpxR,2.86727,2.75889,2.74191,3.1548,3.42285,3.35309,3.02209,3.04323,2.98988,3.13923,3.15899,3.17804
cra,2.99324,2.96427,2.89954,2.93922,3.13576,2.99848,2.5608,2.57694,2.56294,2.55907,2.57119,2.55526
crcB,2.45465,2.36208,2.4357,2.49214,2.54211,2.64434,1.88344,2.49169,2.13632,2.31861,2.40673,2.35543
creA,1.96829,1.84358,1.58813,1.96954,2.32158,2.11781,2.31429,2.21492,2.2347,2.2258,2.10402,1.97822
creB,2.13652,1.75328,2.1817,2.21119,2.38541,2.20435,2.46181,2.3832,2.5107,2.34274,2.19567,2.11383
creC,1.98658,2.10955,2.15957,2.21119,2.051,1.99397,2.25461,2.09764,2.18124,2.12425,1.99358,1.97423
creD,2.06799,1.99661,2.22283,1.99834,1.78022,1.96659,1.98965,1.9914,1.86869,1.87441,1.94733,1.77999
crfC,2.20663,2.25786,2.24203,2.22321,2.28842,2.33592,2.71264,2.55244,2.62176,2.54843,2.45074,2.35039
crl,2.68911,2.77827,2.86517,3.1104,2.91085,3.03811,2.303,2.60851,2.41964,2.693,2.44766,2.41464
crp,3.23356,3.36532,3.41579,3.27463,3.82186,3.50933,3.28404,3.48032,3.38296,3.41344,3.36546,3.35253
crr,4.52309,4.57144,4.57748,4.17254,4.69365,4.53402,3.86636,4.21046,4.02378,4.17654,4.22994,4.29122
csdA,2.33626,2.55374,2.57792,2.42457,2.67697,2.45366,2.86595,2.7902,2.93915,2.7454,2.67279,2.61152
csdE,2.72653,2.75641,2.64222,2.70255,2.86134,2.87473,2.50702,2.56486,2.57459,2.45145,2.5506,2.54996
csgA,1.94919,2.05046,1.66544,2.02907,2.08617,2.058,1.88344,2.00272,1.75844,1.91923,1.96953,1.89516
csgB,1.11376,1.14911,0.931839,1.40917,1.24552,1.49318,1.26032,1.3365,1.38378,1.53386,1.5337,1.30472
csgC,1.11376,1.14911,0.931839,1.26363,1.34915,1.49318,1.19209,1.05503,0,1.41576,1.24519,1.09089
csgD,1.69,1.91831,1.9244,2.39366,2.1303,2.23891,2.14203,2.27854,2.17165,2.509,2.42444,2.30784
csgE,1.56801,1.43446,1.66544,1.88011,1.27384,1.3322,1.81869,1.65313,1.71906,1.83251,1.76387,1.71943
csgF,1.32203,1.23981,0,1.55266,1.18267,1.3559,1.65019,1.72226,1.66029,1.76796,1.60364,1.62278
csgG,2.06799,2.09835,2.35684,2.14832,1.98697,1.99925,2.23162,2.235,2.36422,2.24323,2.10402,2.14201
csiE,4.23364,4.21008,4.18789,3.95154,4.10182,4.34203,2.61982,3.00719,2.77995,3.32233,3.65812,3.80098
csiR,2.91415,2.97344,2.84222,2.48829,2.22273,2.24787,2.18539,2.38087,2.27852,2.38842,2.71698,2.77536
cspA,3.39583,3.5574,3.54351,3.75538,3.59576,3.50705,3.76191,4.02154,3.85927,3.55414,3.47989,3.362
cspB,2.25748,2.73075,2.65691,2.44781,2.61161,2.43867,2.73225,2.91859,2.74773,2.58245,2.36776,2.33492
cspD,3.97976,3.99586,4.02552,4.4971,4.47461,4.51946,2.73754,3.47471,3.0353,3.6409,3.8676,3.89658
cspE,4.58188,4.84624,4.84122,4.50573,4.79387,4.85184,3.29729,3.69438,3.40673,3.66106,3.84242,3.7993
cspF,0.698812,0.630847,0,0.451214,0.658701,0.846708,1.5652,1.65313,1.35297,1.25301,1.37215,1.19903
cspG,1.11376,1.52816,1.49402,1.73209,1.85101,1.68127,2.30868,2.30159,2.14671,2.04368,1.82403,1.76072
cspI,1.69,1.88255,0,1.69369,2.0177,1.89948,1.84412,1.90966,1.62762,1.84435,1.60364,1.65744
csqR,2.44228,2.36208,2.41097,2.47121,2.86063,2.64196,2.20376,2.22171,2.20432,2.30535,2.29387,2.3487
csrA,4.16597,4.43135,4.42102,4.26784,4.3065,4.53353,3.34554,4.03336,3.59674,4.03299,4.25981,4.27223
csrD,2.61153,2.53755,2.39806,2.84933,2.65814,2.58051,3.09533,2.96362,3.03197,2.96772,2.89866,2.95814
cstA,3.877,3.90785,3.87612,4.0855,4.2558,4.25447,3.32482,3.66307,3.56028,3.83894,4.02845,4.09573
cueO,2.27626,2.38612,2.15957,2.30315,2.57757,2.39033,3.07015,2.909,2.98841,2.92399,2.79288,2.7015
cueR,2.02099,2.02437,1.99615,2.43634,2.46817,2.48731,2.09846,2.06017,2.18595,2.38507,2.32495,2.26685
curA,3.20419,3.2152,3.20849,3.40475,3.55941,3.5232,3.0542,3.31131,3.18528,3.28716,3.26767,3.24105
cusA,2.21729,2.14149,2.0855,2.1963,2.03704,1.99925,2.53975,2.18294,2.30427,2.20932,2.11521,2.08055
cusB,1.81272,1.48383,1.49402,1.73937,1.73527,1.67022,1.80987,1.46931,1.5923,1.61358,1.55828,1.53292
cusC,0.954067,0.630847,0,0.964647,0.909259,1.11568,1.39498,1.00247,0.634881,1.13109,1.15441,0.987391
cusR,1.98658,2.03761,2.05771,2.1963,2.54943,2.26242,2.26096,2.235,2.25915,2.30401,2.19013,2.13375
cusS,1.72408,1.6706,1.58813,1.96527,1.82096,1.69204,1.7727,1.7531,1.83845,1.71366,1.70553,1.73363
cutA,2.00413,1.75328,1.99615,1.78723,1.53404,1.62301,1.34601,1.48797,1.62762,1.6752,1.47991,1.54387
