gene,gene_clean,signed_score,abs_score,signed_score_rawsign,rank_positive,mode1,mode2,mode3,mode4,mode5,mode6,mode7,mode8,mode9,mode10
amyA,amyA,0.0008671340816701799,0.001097188870456531,-1.000111201507876e-05,63,-1.921578037335371e-05,5.2891427335071306e-05,6.915833933637488e-05,1.8678031016373087e-05,0.00011313742040311706,0.00011173343253329364,-9.58116140198219e-05,0.00026689049333123577,0.0001807373149534309,0.00016893501715445886
rffA,rffA,0.0008649287615940408,0.0009331515122791909,0.0006019259783011207,64,0.0001661650007000777,7.011847497658062e-05,0.0004355989248008447,3.524074725628959e-05,2.2404394950852944e-05,9.200829463161207e-05,-3.4111375342575033e-05,3.965514981504625e-05,3.159005838257926e-05,6.259091422732779e-06
ybfE,ybfE,0.0008615388521582602,0.0012149810990742958,0.00022751665700503039,65,0.00022343096707074555,0.0001422107809521355,0.00014748926624018658,0.0001080549554760837,0.00023314569067847503,5.930968985299862e-05,1.0320793927938492e-05,0.00011429783141771464,-3.6363207176300526e-05,-0.00014035791628171717
caiA,caiA,0.0008526320438516817,0.0027484445908798447,0.0008436417821549591,66,0.00023706898063653568,0.0006591481634054791,-0.00026356153894197687,-3.056675115092397e-05,-0.00016039196994730587,0.000609043831322806,2.9691702014986955e-05,0.0002655856399859555,-0.0003110726549246893,-0.00018231335854918568
yeeI,yeeI,0.0008519790263256943,0.0012460423932215009,0.0006910958492732076,67,0.00019863023179816474,4.015058343374809e-05,0.000495702046425747,1.8473274457985236e-05,-0.00019703168344790327,6.914466407448345e-05,8.282381148026435e-05,8.060495501055706e-06,7.116496448454278e-05,6.48606381176061e-05
ygfY,ygfY,0.0008425032302374644,0.0009463159372347526,-0.000200705771912246,68,0.00013121378134925613,9.880563523345313e-05,0.00013671869786804731,4.211854809914887e-05,0.00019397693811078553,-5.190635349864414e-05,3.29239552890253e-05,0.00010487260344394985,0.00011760211146919798,3.617731287324438e-05
yzgL,yzgL,0.0008421237996881963,0.002912209833388389,0.0011801937961161183,69,0.0002529709911899868,0.0005847671832871728,-0.00025976279766362024,-2.985346619689567e-05,-0.0002324470511190291,0.000712006760764287,2.1478037685342202e-05,0.0003059438436115036,-0.00033359782890650445,-0.00017938187296404697
atoC,atoC,0.000839005665829953,0.0010163444602821533,0.00018850315397745342,70,0.0001420818146760813,0.00016521634655280993,0.0002137707166800856,3.403569845947096e-05,0.000214668608140069,5.4139807853137106e-05,-2.5635975130227925e-06,0.00010376207069439921,-6.010786818654915e-06,-8.009501289442238e-05
yiaT,yiaT,0.0008377709915951704,0.0018655713850873803,-0.001349772476757688,71,6.085660343841934e-05,0.00014290166808949363,-0.00010325997405841845,0.001015559134082279,-9.620709030004253e-05,-0.0001208246182782706,3.92340686010489e-05,-9.277275368298901e-05,-0.00010083576042638423,9.311971413003453e-05
hspQ,hspQ,0.0008260731732609645,0.0019161276078781733,-0.0013485117731306918,72,8.50704016050634e-06,1.7200371021838508e-05,-0.00012715946767204484,0.0012027703680780597,-0.00016101117376566475,-8.818418391578357e-05,4.077495853829626e-05,-5.438268850754177e-05,-0.00011428970344756957,0.00010184765277086816
gmk,gmk,0.0008235441591454263,0.00112689663774616,-9.880085883962438e-05,73,-6.441215504523816e-05,6.770877672807099e-05,3.614323917688523e-05,3.3850806789106405e-05,6.8800336187967e-05,0.00013383644749941838,-8.72640842551287e-05,0.00025680411852183543,0.0002636030161044658,0.00011447365743804376
yihT,yihT,0.0008082478723226182,0.0021978126572488443,0.0006231245008959348,74,0.0001488772519540724,0.0005904120410702533,-0.00019693203710620136,-1.803800138781901e-05,-0.00017740499331318635,0.0005191997393560065,-2.6453642551490452e-05,0.000244541232405399,-0.0001104276078054827,-0.00016552611029893317
ycjT,ycjT,0.0008053920986122926,0.0008054059027769248,0.0001950216605063249,75,0.00017401243773556925,7.073144185733571e-05,0.00022833284498449335,1.2998548335979034e-05,0.00020087993441553705,3.474760444702788e-05,-6.902082316011515e-09,6.311399239221828e-05,1.5902284941856657e-05,4.679911584591455e-06
ydaQ,ydaQ,0.0008008150395606216,0.0018968434711741588,0.0009853079490632995,76,0.0001730747959682763,9.143243373123879e-05,0.0006802912201319703,-4.354717471413905e-05,-0.0004948774118778397,4.928510742650375e-05,0.00018202152266254745,-9.589629214789723e-06,1.1054368012379088e-05,0.00016166980743447442
ndh,ndh,0.0007977692279703876,0.0009463615772546521,2.5453392191100764e-05,77,-1.6092139653657966e-06,1.0599771496808624e-05,4.0207999398013495e-06,1.8779764409944303e-05,7.377575818706911e-05,0.00016752708067403069,-7.268696067676642e-05,0.00024167264343227796,0.00019054684985951,0.0001651427346130778
yfgC,yfgC,0.000792658544624744,0.0009417677835654078,7.524356523509346e-05,78,0.0001445851368272936,0.00019110353435969666,0.0001925799422971169,3.3134568818314545e-05,0.00020902400598714598,9.62853082329262e-06,-5.3342465292928954e-05,8.715744498221558e-05,-7.784655576413573e-06,-1.3427498600989394e-05
ynfE,ynfE,0.0007869111397531764,0.0008948429990411416,0.00022350773387589212,79,0.00010783364049615138,9.24829885184618e-05,0.0003561808788302796,9.386541373085823e-05,0.00012140602935849836,2.9277338109987644e-05,-1.726953079722006e-05,1.1917579378115659e-05,2.791320097480633e-05,-3.669639884676249e-05
valS,valS,0.0007823894234711174,0.0012142876658060172,0.00022303650876055454,80,0.0002267685980543862,0.0002915779140250895,-7.563164920056242e-05,4.996115208113395e-05,1.0532911173425822e-05,0.00011897768684991793,-3.052454454099005e-05,0.0002325983304120943,6.792195204251956e-05,-0.00010979292742589733
dipZ,dipZ,0.0007739990443845759,0.0008739995368488669,-0.00031213360337266685,81,0.0001484773162666734,0.00017992684299370106,0.00010499053734375099,2.6213072068445746e-05,0.0002661899444519107,-5.000024623214552e-05,1.2361159363415812e-05,2.7465113127675612e-05,3.345616336790636e-05,2.4919141633241745e-05
yafO,yafO,0.0007731231642175479,0.0008534639513129907,0.00021725032721146034,82,0.00011555702951814443,8.012402722703028e-05,0.00022806535587886303,1.930266301186815e-05,0.0002173018878848657,7.328588552107591e-05,-3.148582251898396e-05,7.827847479642075e-05,1.378233927001075e-06,-8.68457102873742e-06
fliP,fliP,0.0007730252496059226,0.0008812584132838457,5.6577244875764445e-05,83,9.892278744558546e-05,0.0001330472003820861,0.00024347030814455084,6.6087791561240034e-06,0.00020660074416241404,-2.964713769249115e-06,1.770948696754558e-05,7.53728654199564e-05,4.540965976662181e-05,-5.115186806971238e-05
pyrG,pyrG,0.0007715955721187405,0.0010416946679076512,-0.00027808457253075577,84,5.382803277842601e-05,-3.2555682189949566e-05,-3.7185271398346285e-05,-1.0124026785090266e-05,0.00015029289017881158,0.00011878663211188543,-5.51845675210692e-05,0.00011132610630202722,0.00013097156934641216,0.00034143988929563347
yicN,yicN,0.0007697925281601902,0.0015814772614139926,0.0006021280832058357,85,0.0002787548098813801,0.0004076400024962971,-8.203458660778132e-05,-2.5593723193924336e-05,-6.58278570601137e-05,0.00034568102768929717,-2.198484546864134e-05,0.00014355905472011708,-0.00017866836656327625,-3.173298773316417e-05
fadD,fadD,0.0007595878474245334,0.0013642192432471124,-0.000613268257649814,86,9.652597132518344e-05,-0.00010253252555273932,-8.10118277675665e-05,0.000807017902971499,-0.00010899996106041177,-4.728022405139459e-06,4.9670173990659076e-05,6.237367373488228e-05,-5.043361125432367e-06,4.6315823313598964e-05
parC,parC,0.0007522388305244804,0.0015070460052238794,0.0007626325524660019,87,0.00015035086204938966,0.0003368467955191598,5.130141677495879e-06,1.2901437856856613e-05,2.2458493002922378e-05,0.0003871731540040015,-5.5181934340852496e-05,0.0002147815337643542,-0.00018524662406224065,-0.00013697502894660638
yncB,yncB,0.0007509647433877615,0.0011000245915692133,-4.000702255400982e-06,88,-6.141122630870311e-05,4.061994353991538e-06,-4.950770319876786e-06,4.110361541427059e-05,5.4502515470491664e-05,0.00014165764037973693,-0.00010816792746214603,0.00029818637681502323,0.00023041432818354706,0.00015556819686142644
yeeJ,yeeJ,0.0007456483799249191,0.001048445263065387,0.0005889050387416916,89,0.00018721439248357166,3.568795149098745e-05,0.0004014555705079283,3.8457689402250715e-05,-0.00015139844157023403,6.750920229145161e-05,2.748984006582224e-05,1.1097544050353744e-05,8.489349447685672e-05,4.324113672593051e-05
yncK,yncK,0.0007252942982941452,0.0011028422204415775,0.00023444208989371413,90,0.0003454380265884783,8.891473410877355e-05,0.00016762314329179197,6.681733766330371e-05,0.00022834228564206285,-5.012570785979153e-05,-6.125421116002858e-05,1.693273207345091e-05,-2.0457405089163833e-05,-5.693663696473218e-05
yjhC,yjhC,0.0007251870765484447,0.0010810452126881961,7.06947594075587e-05,91,6.730160336496996e-05,4.037253600764296e-05,0.00019483630981911079,0.0001303483778929909,0.0003344543127396848,5.098516341060357e-05,-1.8720299413724517e-05,8.481784138331747e-05,-5.8743765168820554e-05,-0.00010046500348733054
