gene,gene_clean,signed_score,abs_score,signed_score_rawsign,rank_positive,mode1,mode2,mode3,mode4,mode5,mode6,mode7,mode8,mode9,mode10
yfjX,yfjX,0.0012807657575036034,0.0015072663833249982,0.00015515143089435846,19,0.0004132671258649416,0.0003437333640682353,0.00016345013189641674,9.682726334242061e-06,0.00041578117532603163,-1.4381560628274758e-05,3.220744926106426e-05,-8.714344265862932e-05,-1.1725309623793298e-05,1.5894097663369058e-05
nanA,nanA,0.001274493967489644,0.0017569233866911625,0.00040384389737775693,20,0.0005980894566432285,0.00035290205575748136,0.00014507091010406326,-8.94190960603387e-05,0.00041903333063655484,-3.9973033573411e-05,-3.030814462334786e-05,-5.7283944068481356e-05,6.129239490751935e-07,-2.4230491275180306e-05
yhfW,yhfW,0.0012374566308498017,0.001731129521584305,0.0007330684063584398,21,0.0004554799832993904,0.0005750897539617001,0.00038836511249737925,-7.20207792674973e-05,-6.677169210313868e-05,-2.3702079782065206e-05,-5.905720091549884e-05,3.903467555758056e-05,2.6323550901002817e-05,-2.528469329905166e-05
intQ,intQ,0.001227590530110895,0.0012828062430646219,0.0002870885590323672,22,0.00026208018530734996,0.00047924922086344196,0.00040786365961287583,8.726321408538584e-06,2.094735029449206e-05,1.8657019891624133e-05,-2.760785647686332e-05,2.3374992931234304e-05,1.4056634331733344e-05,2.024300194646823e-05
macA,macA,0.0012187958566914408,0.0014425880934599978,0.0004917232632489295,23,0.00026888862926307286,0.0005405312880016747,0.00037566998089851603,-5.66462454697357e-05,-1.5709701040320384e-05,8.413513012392011e-05,-2.6871823220704307e-06,-1.2940121761027591e-05,-2.3912867791124293e-05,6.146694678853574e-05
eptB,eptB,0.0012132913979949786,0.001661343479325104,0.0007408161192019219,24,0.00041780500491281304,0.0005119749022111918,0.00029693448872257445,4.557545244295869e-05,3.391750344683553e-05,-5.973234762611932e-05,0.00012042219404898794,1.0687892874679662e-05,-8.045745758972096e-05,-8.38362354492222e-05
flgG,flgG,0.0012014811312641856,0.0029741502894640743,8.985398324774566e-05,25,0.0009271008821133561,-3.579154234314615e-05,-0.0005082341049760893,0.00015007166498585224,0.0010106431632649216,-7.475403623862873e-06,-0.0001372373121771527,-6.644376244286968e-05,-8.919174564260175e-05,-4.1960707894221924e-05
thrU---thrToperon,thrU---thrToperon,0.0011997657528097045,0.0023980871045086337,0.0009231257294059567,26,0.0010550775018749734,0.00011883415505665027,-0.0003135147277355363,2.2121809574549414e-05,0.0004952370460703726,-6.612098250171225e-05,0.00010705904978842281,-0.0002020081318049471,5.968662942005789e-07,-1.751683380726856e-05
tqsA,tqsA,0.0011926668486760207,0.0016095891754547248,0.000808511225880086,27,0.00031275534561809063,0.000570697358556782,0.00030563875946028194,5.289774320102015e-05,-2.91326514479461e-05,-5.387099897118128e-06,9.097276779339658e-05,6.816603743580155e-05,-0.00013193893991827042,-4.20024721260175e-05
lldD,lldD,0.0011778777877226709,0.0014533200233997914,0.00047056405212984013,28,0.0003781795063963129,0.00046021896975895703,0.0002506397303908847,2.3325520210606835e-05,1.3388030158680869e-05,-4.9111495448466736e-05,-7.98142849413141e-05,-8.795337448779416e-06,0.00011541508248470957,7.443206616107904e-05
ftsI,ftsI,0.0011732271719695343,0.002824820407797998,-0.0009053253377878051,29,0.0003653766301551151,-0.00017480076434610284,-7.690007376840619e-05,0.00012254501535197333,-9.608066120614688e-05,0.0008448554146463261,0.00042139016987542834,-0.00032667752647006724,0.00024485655985492344,-0.00015133759212350879
ybdH,ybdH,0.0011669676280724117,0.0013646087536751817,0.00041472947687775605,30,0.0002469490190272695,0.0004958971696466091,0.0003874961000674796,-7.163881070541156e-05,6.58147358596192e-06,4.973986415402126e-05,1.995033849618665e-05,-2.718175209597347e-05,3.940448495276483e-06,5.523377740099207e-05
yhjK,yhjK,0.0011582665800970913,0.0014120047615922117,0.0005120600547124576,31,0.00035169530071802585,0.00042971204602159046,0.00021992451287451242,1.4424965503318306e-05,0.00010303463667605732,3.9327001249047115e-05,-7.326123713694177e-05,3.787996602208498e-05,-5.36078536106183e-05,8.913724178001498e-05
ilvB,ilvB,0.0011441714283632438,0.0012249105316271705,0.00024517743541317634,32,0.00021414494671584785,0.0004512150589936553,0.00030927599515725415,0.0001566415406916773,-1.4055047550649642e-06,1.5601366853024438e-05,-5.203559424052547e-06,-3.144085980988756e-06,-3.061640147185731e-05,3.766207158374803e-05
