gene,gene_clean,signed_score,abs_score,signed_score_rawsign,rank_positive,mode1,mode2,mode3,mode4,mode5,mode6,mode7,mode8,mode9,mode10
cds-NP_312842.3,312842.3,0.0017814567713373378,0.0021781750834803347,0.0019425984917741874,47,0.001903784726047618,1.5707821533144722e-05,-9.414113378468231e-05,-9.57442856343389e-05,4.529839904570064e-05,7.9393405352466e-06,4.9168041661972496e-06,-8.473736652477338e-06,8.086404183777307e-07,1.360195662551427e-06
cds-NP_309697.1,309697.1,0.0017814567713373378,0.0021781750834803347,0.0019425984917741874,48,0.001903784726047618,1.5707821533144722e-05,-9.414113378468231e-05,-9.57442856343389e-05,4.529839904570064e-05,7.9393405352466e-06,4.9168041661972496e-06,-8.473736652477338e-06,8.086404183777307e-07,1.360195662551427e-06
cds-NP_312370.1,312370.1,0.0017814567713373378,0.0021781750834803347,0.0019425984917741874,49,0.001903784726047618,1.5707821533144722e-05,-9.414113378468231e-05,-9.57442856343389e-05,4.529839904570064e-05,7.9393405352466e-06,4.9168041661972496e-06,-8.473736652477338e-06,8.086404183777307e-07,1.360195662551427e-06
cds-NP_310899.1,310899.1,0.0017814567713373378,0.0021781750834803347,0.0019425984917741874,50,0.001903784726047618,1.5707821533144722e-05,-9.414113378468231e-05,-9.57442856343389e-05,4.529839904570064e-05,7.9393405352466e-06,4.9168041661972496e-06,-8.473736652477338e-06,8.086404183777307e-07,1.360195662551427e-06
cds-NP_313362.1,313362.1,0.0017814567713373378,0.0021781750834803347,0.0019425984917741874,51,0.001903784726047618,1.5707821533144722e-05,-9.414113378468231e-05,-9.57442856343389e-05,4.529839904570064e-05,7.9393405352466e-06,4.9168041661972496e-06,-8.473736652477338e-06,8.086404183777307e-07,1.360195662551427e-06
cds-NP_312465.2,312465.2,0.0017814567713373378,0.0021781750834803347,0.0019425984917741874,52,0.001903784726047618,1.5707821533144722e-05,-9.414113378468231e-05,-9.57442856343389e-05,4.529839904570064e-05,7.9393405352466e-06,4.9168041661972496e-06,-8.473736652477338e-06,8.086404183777307e-07,1.360195662551427e-06
cds-NP_309186.1,309186.1,0.0017814567713373378,0.0021781750834803347,0.0019425984917741874,53,0.001903784726047618,1.5707821533144722e-05,-9.414113378468231e-05,-9.57442856343389e-05,4.529839904570064e-05,7.9393405352466e-06,4.9168041661972496e-06,-8.473736652477338e-06,8.086404183777307e-07,1.360195662551427e-06
cds-NP_310369.1,310369.1,0.0017814567713373378,0.0021781750834803347,0.0019425984917741874,54,0.001903784726047618,1.5707821533144722e-05,-9.414113378468231e-05,-9.57442856343389e-05,4.529839904570064e-05,7.9393405352466e-06,4.9168041661972496e-06,-8.473736652477338e-06,8.086404183777307e-07,1.360195662551427e-06
cds-NP_312107.1,312107.1,0.0017814567713373378,0.0021781750834803347,0.0019425984917741874,55,0.001903784726047618,1.5707821533144722e-05,-9.414113378468231e-05,-9.57442856343389e-05,4.529839904570064e-05,7.9393405352466e-06,4.9168041661972496e-06,-8.473736652477338e-06,8.086404183777307e-07,1.360195662551427e-06
cds-NP_308845.1,308845.1,0.0017814567713373378,0.0021781750834803347,0.0019425984917741874,56,0.001903784726047618,1.5707821533144722e-05,-9.414113378468231e-05,-9.57442856343389e-05,4.529839904570064e-05,7.9393405352466e-06,4.9168041661972496e-06,-8.473736652477338e-06,8.086404183777307e-07,1.360195662551427e-06
