"",bulk,single-cell
ydcs,0.041044,0.008048
ydct,0.012444,0.004024
ydcu,0.004735,0.006036
ydcv,0.002199,0.002012
ydcy,0.147736,0.002012
ydcz,0.024358,0.003018
ydda,0.002913,0.017103
yddb,0.002115,0.008048
ydde,0.038713,0.003018
yddg,0.005809,0.016097
yddh,0.037891,0.008048
yddm,0.151701,0.024145
ydea,0.008695,0.006036
ydee,0.012393,0.031187
ydei,0.169915,0.028169
ydej,0.166718,0.031187
ydem,0.001448,0.015091
yden,0.001923,0.018109
ydeo,0.002867,0.027163
ydep,0.023082,0.026157
ydeq,0.008372,0.017103
yder,0.014126,0.017103
ydes,0.017981,0.012072
ydfa,0.015073,0.001006
ydfb,0.013759,0.009054
ydfc,0.027526,0.004024
ydfd,0.003586,0.001006
ydfg,0.105076,0.035211
ydfi,0.020753,0.035211
ydfk,0.050137,0.208249
ydfo,0.000434,0.006036
ydfr,0.005155,0.003018
ydft,0.006333,0.015091
ydfu,0.007279,0.002012
ydfv,0.001804,0.001006
ydfw,0.034491,0.009054
ydfz,0.005056,0.000000
ydga,0.433054,0.267606
ydgc,0.019407,0.014085
ydgd,0.384877,0.060362
ydgh,0.022947,0.012072
ydgi,0.032185,0.002012
ydgj,0.021254,0.010060
ydgk,0.071618,0.007042
ydhf,0.071973,0.021127
ydhi,0.023681,0.000000
ydhj,0.014785,0.022133
ydhk,0.005863,0.003018
ydhl,0.062936,0.001006
ydhp,0.024485,0.010060
ydhq,0.200304,0.177062
ydhr,0.077507,0.004024
ydhs,0.030839,0.040241
ydht,0.006126,0.001006
ydhu,0.005392,0.004024
ydhv,0.003270,0.011066
ydhw,0.007577,0.001006
ydhx,0.007635,0.003018
ydhy,0.007370,0.009054
ydib,0.006931,0.013078
ydif,0.002274,0.004024
ydih,0.029340,0.018109
ydij,0.005107,0.016097
ydik,0.107507,0.037223
ydil,0.001640,0.008048
ydim,0.000916,0.006036
ydin,0.005924,0.017103
ydio,0.003666,0.013078
ydip,0.002480,0.017103
ydiq,0.003076,0.017103
ydir,0.007585,0.004024
ydis,0.002138,0.005030
ydit,0.001035,0.003018
ydiy,0.005701,0.015091
ydja,0.046064,0.019115
ydje,0.010412,0.016097
ydjf,0.014677,0.022133
ydjg,0.009517,0.017103
ydjh,0.005908,0.025151
ydji,0.007575,0.020121
ydjj,0.002615,0.006036
ydjk,0.001323,0.015091
ydjl,0.002411,0.025151
ydjm,0.087557,0.010060
ydjo,0.001592,0.011066
ydjx,0.001479,0.006036
ydjy,0.004289,0.014085
ydjz,0.010653,0.010060
yeac,0.056289,0.026157
yead,0.040897,0.040241
yeae,0.013645,0.003018
yeag,0.398962,0.535211
yeah,0.057295,0.095573
yeak,0.017033,0.009054
yeal,0.011156,0.003018
yeao,0.034163,0.002012
yeaq,0.307005,0.117706
year,0.011458,0.016097
yeaw,0.002413,0.001006
yeax,0.004035,0.019115
yeay,0.101136,0.030181
yebb,0.003495,0.012072
yebc,0.058715,0.018109
yebe,0.157483,0.007042
yebf,1.591094,0.127767
yebg,0.981995,0.226358
yebo,0.122848,0.018109
yebq,0.002741,0.006036
yebv,0.364392,0.054326
yebw,0.122545,0.029175
yeby,0.084972,0.011066
yeca,0.051897,0.004024
yecd,0.021806,0.004024
yece,0.004333,0.000000
yecf,0.011584,0.002012
yech,0.063721,0.010060
yecj,0.035544,0.009054
yecm,0.024806,0.010060
yecn,0.102427,0.001006
yecr,0.007558,0.006036
yect,0.001454,0.025151
yeda,0.005934,0.008048
yedd,0.072797,0.010060
yede,0.009861,0.007042
yedf,0.009629,0.000000
yedi,0.106835,0.112676
yedj,0.282271,0.019115
yedk,0.026169,0.017103
yedl,0.014845,0.005030
yedp,0.189554,0.112676
yeea,0.112818,0.062374
yeej,0.004241,0.008048
yeen,0.012031,0.009054
yeeo,0.047339,0.019115
yeer,0.002485,0.008048
yees,0.002367,0.005030
yeew,0.003963,0.001006
yeey,0.085903,0.054326
yeez,0.313861,0.185111
yefm,0.132019,0.088531
yegd,0.011833,0.004024
yegh,0.039887,0.019115
yegi,0.004501,0.016097
yegj,0.006515,0.017103
yegl,0.004542,0.012072
yegp,0.467209,0.122736
yegr,0.008509,0.018109
yegs,0.174062,0.073441
yegt,0.002279,0.010060
yegu,0.002665,0.002012
yegv,0.003397,0.001006
yegw,0.017881,0.015091
yegx,0.003313,0.017103
yeha,0.001973,0.009054
yehb,0.001746,0.013078
yehc,0.000217,0.011066
yehd,0.000307,0.013078
yehe,0.068087,0.013078
yehi,0.000957,0.010060
yehk,0.001304,0.004024
yehl,0.001051,0.003018
yehm,0.002177,0.009054
yehp,0.001738,0.002012
yehr,0.003882,0.012072
yehs,0.056727,0.028169
yehw,0.026418,0.013078
yehx,0.028189,0.001006
yehy,0.065689,0.002012
yeib,0.005783,0.003018
yeig,0.018614,0.002012
yeih,0.013516,0.007042
yeii,0.012443,0.002012
yeil,0.002147,0.013078
yeip,0.021658,0.007042
yeiq,0.017588,0.026157
yeir,0.021886,0.003018
yeis,0.002169,0.001006
yeja,0.014058,0.011066
yejb,0.002210,0.009054
yeje,0.003084,0.011066
yejf,0.001918,0.002012
yejg,0.798646,0.028169
yejk,0.029675,0.014085
yfaa,0.002909,0.021127
yfae,0.017287,0.001006
yfal,0.010110,0.016097
yfap,0.005039,0.015091
yfaq,0.005311,0.006036
yfat,0.001545,0.012072
yfau,0.003345,0.002012
yfav,0.003478,0.007042
yfax,0.000769,0.014085
yfay,0.057697,0.019115
yfaz,0.008922,0.000000
yfbk,0.001918,0.018109
yfbl,0.001691,0.014085
yfbm,0.001881,0.011066
yfbn,0.002826,0.022133
yfbo,0.002793,0.000000
yfbp,0.007154,0.019115
yfbr,0.009430,0.004024
yfbs,0.015738,0.011066
yfbu,0.100762,0.038229
yfbv,0.239335,0.031187
yfca,0.009814,0.000000
yfcc,0.006124,0.009054
yfcd,0.063509,0.009054
yfce,0.068176,0.003018
yfcf,0.071242,0.021127
yfcg,0.084767,0.114688
yfch,0.211750,0.030181
yfcj,0.011857,0.006036
yfcl,0.014314,0.001006
yfco,0.044770,0.047284
yfcp,0.002484,0.010060
yfcq,0.002225,0.007042
yfcr,0.002080,0.011066
yfcs,0.002632,0.005030
yfcv,0.005691,0.035211
yfcz,0.080870,0.011066
yfdc,0.028439,0.018109
yfde,0.021880,0.035211
yfdf,0.000754,0.015091
yfdg,0.011845,0.008048
yfdh,0.008484,0.018109
yfdi,0.000185,0.009054
yfdk,0.005314,0.017103
yfdn,0.001022,0.000000
yfdp,0.000552,0.002012
yfdq,0.001631,0.012072
yfdr,0.000627,0.006036
yfds,0.001302,0.007042
yfdt,0.000512,0.003018
yfdv,0.013905,0.019115
yfdx,0.018379,0.015091
yfdy,0.224396,0.048290
yfec,0.005273,0.009054
yfed,0.007937,0.000000
yfeh,0.018172,0.006036
yfek,0.009828,0.005030
yfen,0.008432,0.006036
yfeo,0.036202,0.014085
yfer,0.018847,0.001006
yfes,0.013238,0.016097
yfex,0.094633,0.001006
yfey,0.168452,0.064386
yfez,0.138209,0.012072
yffb,0.019339,0.005030
yffl,0.001947,0.002012
yffm,0.003871,0.004024
yffn,0.002794,0.010060
yffo,0.006126,0.014085
yffp,0.010657,0.002012
yffq,0.000831,0.014085
yffr,0.008399,0.026157
yffs,0.009812,0.007042
yfgg,0.083191,0.002012
yfgh,0.007305,0.012072
yfgi,0.015472,0.018109
yfgj,0.102593,0.009054
yfgm,0.107856,0.029175
yfgo,0.024922,0.002012
yfhh,0.075372,0.033199
yfhl,0.031180,0.026157
yfhm,0.028987,0.038229
yfhr,0.001639,0.000000
yfib,0.007674,0.011066
yfie,0.023423,0.014085
yfif,0.077584,0.013078
yfih,0.064921,0.003018
yfil,0.032320,0.018109
yfim,0.005878,0.003018
yfir,0.017518,0.011066
yfjd,0.017867,0.017103
yfjf,0.013177,0.003018
yfjh,0.001708,0.033199
yfji,0.001346,0.026157
yfjj,0.002673,0.012072
yfjm,0.002743,0.003018
yfjp,0.026163,0.008048
yfjq,0.005196,0.000000
yfjr,0.001843,0.002012
yfjs,0.001696,0.008048
yfjt,0.007713,0.003018
yfjw,0.000961,0.003018
yfjx,0.000278,0.004024
yfjy,0.000327,0.000000
yfjz,0.000777,0.001006
yfp,0.814885,0.405433
ygac,0.058787,0.030181
ygah,0.003403,0.000000
ygam,0.459477,0.246479
ygap,0.014883,0.010060
ygav,0.005280,0.003018
ygaz,0.009367,0.000000
ygba,0.046756,0.002012
ygbe,0.042727,0.002012
ygbi,0.022602,0.025151
ygbj,0.012656,0.013078
ygbk,0.015813,0.005030
ygbl,0.008604,0.001006
ygbm,0.006648,0.009054
ygbn,0.006919,0.013078
ygce,0.002325,0.018109
ygcg,0.001067,0.011066
ygcn,0.003377,0.005030
ygcp,0.001854,0.010060
ygcq,0.004272,0.000000
ygcr,0.003603,0.005030
ygcs,0.003163,0.010060
ygcu,0.002427,0.018109
ygcw,0.000486,0.009054
ygdb,0.007291,0.000000
ygdd,0.046044,0.002012
ygdg,0.008760,0.017103
ygdi,0.383138,0.068410
ygdq,0.028978,0.004024
ygdr,0.193006,0.004024
ygea,0.010761,0.001006
ygeg,0.000374,0.004024
ygeh,0.000216,0.010060
ygei,0.001838,0.000000
ygeq,0.009880,0.035211
ygev,0.010006,0.018109
ygew,0.000583,0.001006
ygey,0.001214,0.008048
ygfb,0.030976,0.011066
ygff,0.016013,0.003018
ygfi,0.007040,0.016097
ygfk,0.000990,0.011066
ygfm,0.001911,0.002012
ygfs,0.010006,0.006036
ygft,0.005304,0.015091
ygfz,0.075015,0.022133
yggc,0.037508,0.007042
ygge,0.285411,0.144869
yggi,0.008228,0.002012
yggl,0.143486,0.053320
yggm,0.002977,0.003018
yggn,0.089507,0.010060
yggp,0.010811,0.005030
yggr,0.004041,0.006036
yggs,0.014695,0.008048
yggt,0.038392,0.014085
yggu,0.017358,0.001006
yggx,0.023191,0.015091
ygha,0.070143,0.021127
yghb,0.040298,0.014085
yghd,0.011023,0.006036
yghj,0.007029,0.004024
ygho,0.000801,0.009054
yghr,0.002679,0.004024
yghs,0.001808,0.004024
yght,0.001546,0.002012
yghu,0.104032,0.006036
yghw,0.022450,0.011066
ygib,0.201660,0.018109
ygic,0.066103,0.054326
ygid,0.010848,0.003018
ygif,0.030513,0.014085
ygil,0.001556,0.006036
ygim,0.074054,0.018109
ygin,0.124858,0.009054
ygiq,0.010193,0.006036
ygis,0.059232,0.045272
ygiv,0.054340,0.010060
ygiw,0.208339,0.038229
ygiz,0.001472,0.000000
ygjh,0.012877,0.023139
ygji,0.002393,0.006036
ygjj,0.000658,0.002012
ygjk,0.002340,0.006036
ygjp,0.006710,0.009054
ygjq,0.001329,0.004024
ygjr,0.021430,0.012072
ygjv,0.003826,0.008048
yhab,0.000580,0.008048
yhac,0.000151,0.008048
yhah,0.135595,0.018109
yhai,0.026034,0.008048
yhaj,0.040072,0.007042
yhak,0.002693,0.009054
yhal,0.015604,0.000000
yhav,0.156274,0.104628
yhbe,0.092687,0.012072
yhbo,0.047538,0.028169
yhbp,0.019013,0.006036
yhbs,0.100302,0.029175
yhbw,0.042286,0.030181
yhbx,0.002347,0.015091
yhby,0.029986,0.000000
yhca,0.002932,0.007042
yhcc,0.003295,0.004024
yhcd,0.005036,0.011066
yhcf,0.007741,0.018109
yhcg,0.008689,0.025151
yhcn,0.070632,0.000000
yhco,0.036293,0.010060
yhde,0.049002,0.004024
yhdh,0.046446,0.048290
yhdj,0.001581,0.007042
yhdn,0.070918,0.035211
yhdp,0.013060,0.014085
yhdt,0.001852,0.000000
yhdu,0.004036,0.005030
yhdv,0.001139,0.005030
yhdx,0.001939,0.009054
yhdy,0.001595,0.006036
yhdz,0.005793,0.015091
yheo,0.031943,0.028169
yhes,0.013862,0.003018
yhet,0.006752,0.002012
yheu,0.025765,0.012072
yhev,0.008423,0.006036
yhfa,0.016480,0.000000
yhfg,0.093936,0.016097
yhfk,0.004401,0.006036
yhfl,0.007534,0.012072
yhfs,0.008256,0.001006
yhft,0.004721,0.000000
yhfu,0.001894,0.007042
yhfw,0.000966,0.003018
yhfx,0.000842,0.011066
yhfy,0.002518,0.006036
yhfz,0.003163,0.013078
yhge,0.008177,0.009054
yhgf,0.004623,0.002012
yhgh,0.019108,0.006036
yhgn,0.013102,0.001006
yhha,0.132351,0.050302
yhhh,0.000355,0.000000
yhhi,0.001726,0.017103
yhhj,0.010590,0.002012
yhhl,0.011603,0.004024
yhhm,0.011128,0.003018
yhhn,0.061210,0.012072
yhhq,0.026253,0.005030
yhhs,0.023190,0.008048
yhht,0.029257,0.037223
yhhw,0.074976,0.019115
yhhx,0.063123,0.025151
yhhy,0.005524,0.002012
yhhz,0.000440,0.008048
yhid,0.002383,0.011066
yhii,0.073481,0.001006
yhij,0.002194,0.023139
yhim,0.004359,0.013078
yhin,0.040689,0.000000
yhjb,0.013597,0.011066
yhjd,0.081511,0.014085
yhje,0.023430,0.019115
yhjg,0.345136,0.170020
yhjj,0.025295,0.011066
yhjr,0.073059,0.044266
yhjv,0.003914,0.010060
yhjx,0.015433,0.002012
yhjy,0.167351,0.094567
yiaa,0.004329,0.013078
yiab,0.002126,0.004024
yiac,0.026143,0.003018
yiad,0.003386,0.003018
yiaf,0.276935,0.123742
yiag,0.339691,0.057344
yiak,0.001262,0.001006
yial,0.000645,0.008048
yiam,0.000651,0.001006
yian,0.000614,0.007042
yiao,0.001058,0.001006
yiat,0.011835,0.009054
yiau,0.006094,0.018109
yiav,0.010607,0.003018
yiaw,0.001766,0.004024
yiay,0.001103,0.014085
yiba,0.003816,0.011066
yibf,0.160687,0.006036
yibg,0.003034,0.006036
yibh,0.015247,0.015091
yibi,0.011207,0.005030
yibl,0.043228,0.002012
yibn,0.136363,0.040241
yibq,0.013729,0.009054
yibt,0.041839,0.016097
yicc,0.091049,0.011066
yicg,0.001971,0.010060
yich,0.069511,0.035211
yici,0.002390,0.008048
yicj,0.001815,0.010060
yicl,0.005695,0.012072
yicn,0.018534,0.013078
yics,0.030463,0.016097
yida,0.012143,0.006036
yidb,0.060402,0.002012
yidc,0.041832,0.010060
yidd,0.049033,0.000000
yide,0.014227,0.002012
yidf,0.003355,0.003018
yidg,0.011055,0.000000
yidh,0.016999,0.005030
yidi,0.004655,0.004024
yidj,0.001884,0.007042
yidk,0.002166,0.015091
yidl,0.001897,0.029175
yidp,0.001299,0.001006
yidq,0.120093,0.006036
yidr,0.004697,0.012072
yidx,0.021477,0.015091
yidz,0.001247,0.008048
yiee,0.050422,0.000000
yief,0.059637,0.018109
yieh,0.005744,0.011066
yiek,0.004645,0.010060
yiel,0.004426,0.016097
yiep,0.022205,0.029175
yifb,0.002041,0.012072
yifk,0.018200,0.019115
yifl,0.032470,0.001006
yigb,0.005769,0.000000
yige,0.001211,0.020121
yigf,0.002419,0.001006
yigg,0.001088,0.011066
yigi,0.056801,0.030181
yigl,0.015765,0.020121
yigz,0.015660,0.011066
yiha,0.024301,0.015091
yihd,0.008816,0.002012
yihf,0.004072,0.005030
yihg,0.002150,0.012072
yihi,0.064835,0.028169
yihl,0.002387,0.000000
yihm,0.003255,0.010060
yihn,0.002968,0.003018
yiho,0.007272,0.011066
yihp,0.000656,0.007042
yihq,0.002416,0.001006
yihr,0.000769,0.007042
yihs,0.001303,0.015091
yiht,0.000890,0.005030
yihu,0.000495,0.000000
yihv,0.004571,0.001006
yihx,0.128545,0.047284
yihy,0.052569,0.002012
yiie,0.001159,0.000000
yiif,0.010072,0.009054
yiig,0.001772,0.009054
yiim,0.053863,0.003018
yiiq,0.002674,0.003018
yiir,0.017034,0.008048
yiis,0.050664,0.027163
yiix,0.023652,0.007042
yijd,0.081146,0.008048
yije,0.007490,0.002012
yijf,0.000677,0.007042
yijo,0.005050,0.009054
yjaa,0.004584,0.001006
yjab,0.030071,0.001006
yjag,0.042074,0.011066
yjah,0.010032,0.003018
yjaz,0.002995,0.016097
yjbb,0.043697,0.020121
yjbd,0.015804,0.004024
yjbf,0.000961,0.000000
yjbh,0.007302,0.024145
yjbj,0.457561,0.134809
yjbl,0.000319,0.002012
yjbm,0.001264,0.011066
yjbq,0.103300,0.021127
yjbr,0.084263,0.006036
yjcb,0.116742,0.015091
yjce,0.033961,0.014085
yjch,0.015439,0.004024
yjco,0.007218,0.009054
yjcs,0.002042,0.014085
yjdc,0.303064,0.062374
yjdf,0.004905,0.002012
yjdi,0.076285,0.009054
yjdj,0.087157,0.062374
yjdm,0.126444,0.077465
yjdn,0.208920,0.007042
yjdp,0.022136,0.005030
yjeh,0.007774,0.000000
yjei,0.088447,0.000000
yjej,0.004838,0.015091
yjem,0.020311,0.019115
yjeo,0.013318,0.004024
yjet,0.011318,0.001006
yjfc,0.009457,0.001006
yjff,0.004960,0.004024
yjfi,0.002114,0.007042
yjfj,0.005974,0.009054
yjfk,0.002879,0.004024
yjfl,0.008010,0.003018
yjfm,0.013402,0.014085
yjfn,0.082872,0.004024
yjfp,0.010333,0.012072
yjfy,0.005968,0.005030
yjfz,0.003029,0.013078
yjga,0.057032,0.025151
yjgh,0.041150,0.010060
yjgl,0.000832,0.013078
yjgm,0.028585,0.030181
yjgn,0.001136,0.011066
yjgr,0.079160,0.053320
yjhf,0.003319,0.006036
yjhg,0.007944,0.015091
yjhh,0.009974,0.004024
yjhi,0.002864,0.027163
yjhp,0.003978,0.001006
yjhu,0.051238,0.026157
yjia,0.009781,0.012072
yjic,0.000960,0.006036
yjig,0.007448,0.000000
yjih,0.006406,0.000000
yjij,0.010087,0.000000
yjik,0.001626,0.003018
yjil,0.006287,0.002012
yjim,0.025720,0.018109
yjin,0.076726,0.032193
yjir,0.049241,0.024145
yjix,0.005181,0.004024
yjja,0.018365,0.001006
yjjb,0.001881,0.004024
yjjg,0.110437,0.060362
yjji,0.000798,0.010060
yjjj,0.092838,0.003018
yjjp,0.006762,0.030181
yjjq,0.002268,0.017103
yjju,0.036825,0.013078
yjjv,0.035957,0.006036
yjjx,0.033738,0.000000
yjjy,0.004661,0.002012
yjjz,0.093873,0.034205
yjtd,0.019902,0.015091
ykfa,0.043370,0.021127
ykfb,0.081564,0.022133
ykff,0.002937,0.001006
ykfg,0.000424,0.000000
ykfh,0.000439,0.000000
ykfi,0.000243,0.000000
ykge,0.007478,0.007042
ykgf,0.011609,0.015091
ykgg,0.011470,0.005030
ykgh,0.003993,0.018109
ykgj,0.004292,0.002012
ykgl,0.001151,0.009054
ykgm,0.001033,0.004024
ykgo,0.000503,0.001006
ylac,0.041029,0.008048
ylbe,0.001776,0.002012
ylii,0.062452,0.013078
ymce,0.000464,0.005030
ymda,0.008814,0.003018
ymdb,0.036149,0.018109
ymdf,0.158524,0.014085
ymfa,0.001474,0.008048
ymga,0.579675,0.489940
ymgc,0.625050,0.033199
ymgd,0.025618,0.008048
ymge,0.146201,0.030181
ymgf,0.014770,0.001006
ymgg,0.005135,0.000000
ymia,0.004711,0.000000
ymja,0.013498,0.015091
ynai,0.008948,0.020121
ynak,0.018748,0.005030
ynba,0.004617,0.014085
ynbb,0.010032,0.013078
ynbc,0.015196,0.017103
ynbd,0.016265,0.015091
ynbe,0.018610,0.002012
ynce,0.206172,0.068410
yncg,0.050322,0.040241
ynch,0.003108,0.000000
yncj,0.023629,0.006036
ynee,0.003376,0.011066
yneg,0.011883,0.001006
ynej,0.022416,0.016097
ynek,0.000875,0.011066
ynfa,0.010311,0.000000
ynfb,0.053155,0.003018
ynfc,0.106355,0.083501
ynfd,0.066431,0.021127
ynfe,0.003437,0.023139
ynff,0.003053,0.012072
ynfl,0.045276,0.014085
ynfm,0.023569,0.011066
ynfn,0.003176,0.001006
ynfo,0.000331,0.000000
ynia,0.345684,0.068410
ynib,0.086476,0.096579
ynid,0.004736,0.000000
ynja,0.021239,0.000000
ynjb,0.013435,0.000000
ynjc,0.003649,0.002012
ynjd,0.003771,0.006036
ynje,0.004447,0.002012
ynjf,0.022053,0.004024
ynjh,0.027338,0.007042
ynji,0.002893,0.017103
yoaa,0.014891,0.001006
yoab,0.034860,0.000000
yoac,0.184867,0.042254
yoae,0.029897,0.000000
yoaf,0.029505,0.000000
yoag,0.012464,0.011066
yoah,0.035860,0.002012
yoai,0.011598,0.001006
yoba,0.126772,0.064386
yobb,0.037674,0.003018
yobd,0.005462,0.017103
yobf,0.277438,0.037223
yobh,0.016136,0.023139
yodb,0.002797,0.011066
yodc,0.381406,0.006036
yodd,0.657108,0.103622
yoeb,0.133627,0.023139
yohc,0.494961,0.196177
yohd,0.076925,0.000000
yohf,0.080250,0.002012
yohj,0.021649,0.002012
yohk,0.040824,0.008048
yoho,0.032165,0.000000
yoji,0.016969,0.032193
ypdc,0.018915,0.004024
ypde,0.003027,0.003018
ypdf,0.002174,0.003018
ypdi,0.001536,0.004024
ypea,0.231849,0.058350
ypeb,0.049720,0.014085
ypec,0.012112,0.002012
ypfg,0.008641,0.007042
ypfh,0.059134,0.007042
ypfj,0.074280,0.028169
ypfn,0.208964,0.003018
ypha,0.158040,0.045272
yphb,0.016325,0.004024
yphc,0.016361,0.000000
yphd,0.015487,0.001006
yphe,0.019846,0.003018
yphf,0.016176,0.026157
yphg,0.002035,0.010060
yphh,0.009530,0.028169
ypja,0.081441,0.135815
ypjd,0.016310,0.008048
ypjf,0.003015,0.006036
ypjk,0.001016,0.001006
yqaa,0.083029,0.015091
yqab,0.052125,0.009054
yqae,0.167778,0.038229
yqca,0.018045,0.008048
yqcc,0.004014,0.001006
yqce,0.000760,0.011066
yqeb,0.005300,0.000000
yqec,0.003710,0.005030
yqef,0.023997,0.015091
yqeg,0.008054,0.022133
yqeh,0.002472,0.039235
yqei,0.000767,0.017103
yqej,0.000030,0.003018
yqek,0.001213,0.005030
yqfa,0.149769,0.056338
yqga,0.009219,0.005030
yqgb,0.025234,0.000000
yqgd,0.002960,0.010060
yqge,0.056016,0.005030
yqha,0.030267,0.026157
yqhc,0.073388,0.117706
yqhd,0.012300,0.001006
yqhg,0.002660,0.015091
yqia,0.038820,0.001006
yqib,0.049403,0.021127
yqih,0.000951,0.007042
yqii,0.001322,0.009054
yqij,0.001792,0.018109
yqik,0.003167,0.006036
yqja,0.072706,0.024145
yqjc,2.092464,0.529175
yqjd,2.500265,0.185111
yqje,2.349405,0.016097
yqjf,0.199072,0.011066
yqjg,0.104348,0.157948
yqjk,2.088473,0.134809
yrah,0.002338,0.008048
yrai,0.000362,0.015091
yraj,0.001820,0.013078
yrak,0.002840,0.004024
yran,0.004743,0.001006
yraq,0.068049,0.020121
yrar,0.048169,0.017103
yrbg,0.028035,0.033199
yrbl,1.868538,0.381288
yrda,0.070345,0.022133
yrdb,0.063591,0.010060
yrdd,0.130960,0.050302
yrfg,0.090045,0.031187
yrhb,0.012193,0.027163
ysaa,0.004920,0.000000
ysab,0.044573,0.003018
ysga,0.207927,0.052314
yshb,0.127731,0.069416
ytfb,0.110950,0.003018
ytfe,0.029571,0.013078
ytfh,0.077417,0.002012
ytfi,0.004968,0.010060
ytfj,0.066692,0.002012
ytfk,1.534913,0.135815
ytfp,0.042734,0.003018
ytfq,0.022814,0.025151
ytfr,0.005911,0.001006
ytft,0.004067,0.001006
ytja,2.064470,0.041247
ytjb,0.007322,0.001006
ytjc,0.058861,0.023139
zapa,0.162957,0.046278
zapb,0.069255,0.011066
zapc,0.087291,0.061368
zapd,0.048031,0.011066
zape,0.007067,0.008048
zapg,0.099737,0.025151
zint,0.004387,0.009054
zipa,0.703603,0.605634
zitb,0.033912,0.006036
znta,0.013215,0.003018
zntb,0.154220,0.069416
zntr,0.120788,0.076459
znua,0.059148,0.088531
znub,0.022409,0.007042
znuc,0.018594,0.009054
zrap,0.001206,0.004024
zrar,0.011198,0.002012
zras,0.003756,0.007042
zupt,0.117212,0.011066
zur,0.007831,0.003018
zwf,0.057668,0.095573
