"",bulk,single-cell
ydfv,0.006917,0.003992
ydfw,0.021725,0.054890
ydga,1.437078,0.071856
ydgc,0.271646,0.094810
ydgd,0.347230,0.019960
ydgh,0.646942,0.008982
ydgi,0.158136,0.001996
ydgj,0.751684,0.053892
ydgk,0.305700,0.007984
ydhf,0.412908,0.041916
ydhj,0.095725,0.026946
ydhk,0.066231,0.027944
ydhl,0.099380,0.008982
ydhp,0.112132,0.037924
ydhq,0.535702,0.118762
ydhr,0.415185,0.004990
ydhs,0.151906,0.036926
ydht,0.030642,0.007984
ydhu,0.028345,0.082834
ydhv,0.011725,0.122754
ydhw,0.024259,0.035928
ydhx,0.019374,0.052894
ydhy,0.008005,0.140719
ydib,0.010915,0.021956
ydif,0.005471,0.009980
ydih,0.388073,0.045908
ydij,0.886910,0.126747
ydik,0.375075,0.017964
ydil,0.009007,0.019960
ydim,0.006467,0.018962
ydin,0.004719,0.020958
ydio,0.011234,0.036926
ydip,0.016360,0.141717
ydiq,0.007528,0.021956
ydir,0.021201,0.011976
ydis,0.012902,0.012974
ydit,0.002889,0.009980
ydiy,0.265275,0.076846
ydja,0.840528,0.082834
ydje,0.023366,0.163673
ydjf,0.050543,0.175649
ydjg,0.040643,0.149701
ydjh,0.026528,0.200599
ydji,0.042984,0.196607
ydjj,0.025929,0.118762
ydjk,0.018653,0.161677
ydjl,0.036905,0.165669
ydjm,0.107363,0.001996
ydjo,0.000565,0.177645
ydjx,0.010629,0.021956
ydjy,0.013098,0.018962
ydjz,0.026715,0.019960
yeac,1.642010,0.106786
yead,0.455832,0.014970
yeae,0.232896,0.011976
yeag,2.156732,0.383234
yeah,0.923543,0.228543
yeak,0.151145,0.020958
yeal,0.080180,0.008982
yeao,0.106432,0.000000
yeaq,0.279088,0.076846
year,0.008663,0.107784
yeaw,0.018344,0.003992
yeax,0.019189,0.035928
yeay,0.539116,0.079840
yebb,0.006104,0.013972
yebc,1.107570,0.065868
yebe,0.140921,0.007984
yebf,3.200595,0.045908
yebg,1.221787,0.061876
yebo,3.250858,0.076846
yebq,0.045109,0.022954
yebv,1.502810,0.017964
yebw,0.272182,0.017964
yeby,0.248014,0.057884
yeca,0.817063,0.006986
yecd,0.220634,0.005988
yece,0.168423,0.000000
yecf,0.073481,0.006986
yech,0.010243,0.017964
yecj,0.319219,0.061876
yecm,0.171031,0.051896
yecn,0.310516,0.000998
yecr,1.689989,0.017964
yect,0.023077,0.037924
yeda,0.085476,0.013972
yedd,0.415880,0.035928
yede,0.078101,0.008982
yedi,0.246043,0.125749
yedj,0.134019,0.015968
yedk,0.030518,0.004990
yedl,0.025158,0.006986
yedp,0.169568,0.031936
yeea,0.335572,0.145709
yeej,0.026978,0.025948
yeen,0.311991,0.014970
yeeo,0.077690,0.099800
yeer,0.015009,0.012974
yees,0.006806,0.007984
yeew,0.007562,0.002994
yeey,0.127623,0.147705
yeez,0.625649,0.183633
yefm,0.185378,0.076846
yegd,0.060626,0.000998
yegh,0.127742,0.006986
yegi,0.013975,0.117764
yegj,0.009228,0.028942
yegl,0.016619,0.076846
yegp,0.425957,0.044910
yegr,0.017666,0.093812
yegs,0.233947,0.035928
yegt,0.044554,0.019960
yegu,0.082648,0.002994
yegv,0.086190,0.000000
yegw,0.126166,0.081836
yegx,0.022116,0.125749
yeha,0.001470,0.150699
yehb,0.003382,0.174651
yehc,0.000730,0.145709
yehd,0.000190,0.107784
yehe,0.231776,0.086826
yehi,0.010351,0.024950
yehk,0.004565,0.003992
yehl,0.002908,0.001996
yehm,0.008626,0.019960
yehp,0.006396,0.008982
yehr,0.011489,0.035928
yehs,0.554593,0.077844
yehw,0.225407,0.043912
yehx,0.168440,0.001996
yehy,0.292792,0.016966
yeib,0.341656,0.005988
yeig,0.443092,0.001996
yeih,0.077418,0.010978
yeii,0.162596,0.005988
yeil,0.012501,0.009980
yeip,0.482350,0.015968
yeiq,0.206481,0.027944
yeir,0.181702,0.000000
yeis,0.033865,0.001996
yeiw,0.134726,0.000000
yeja,0.126683,0.023952
yejb,0.099509,0.013972
yeje,0.108198,0.033932
yejf,0.188389,0.009980
yejg,1.506871,0.012974
yejk,0.409259,0.041916
yfaa,0.024063,0.204591
yfae,0.421886,0.000000
yfal,0.051358,0.120758
yfap,0.012046,0.084830
yfaq,0.017148,0.038922
yfat,0.005569,0.108782
yfau,0.035512,0.010978
yfav,0.031885,0.073852
yfax,0.008358,0.107784
yfay,0.235224,0.060878
yfaz,0.098883,0.021956
yfbk,0.004733,0.169661
yfbl,0.003256,0.030938
yfbm,0.007982,0.015968
yfbn,0.003293,0.196607
yfbo,0.008411,0.001996
yfbp,0.022388,0.036926
yfbr,0.163848,0.002994
yfbs,0.121356,0.146707
yfbu,0.542317,0.118762
yfbv,0.389294,0.039920
yfca,0.377129,0.009980
yfcc,0.010713,0.009980
yfcd,0.745246,0.005988
yfce,0.656682,0.013972
yfcf,0.478052,0.043912
yfcg,0.143979,0.069860
yfch,0.699150,0.021956
yfcj,0.058904,0.062874
yfcl,0.530563,0.014970
yfco,0.196052,0.119760
yfcp,0.012736,0.077844
yfcq,0.006426,0.078842
yfcr,0.005374,0.104790
yfcs,0.005013,0.045908
yfcv,0.003099,0.227545
yfcz,0.277818,0.016966
yfdc,0.101772,0.015968
yfde,0.010770,0.184631
yfdf,0.009190,0.031936
yfdg,0.503702,0.016966
yfdh,0.431938,0.020958
yfdi,0.233791,0.010978
yfdk,0.008481,0.107784
yfdn,0.002185,0.006986
yfdp,0.006084,0.005988
yfdq,0.017020,0.025948
yfdr,0.002062,0.030938
yfds,0.001592,0.009980
yfdt,0.002593,0.004990
yfdv,0.009380,0.136727
yfdx,0.007796,0.103792
yfdy,0.108083,0.023952
yfec,0.251774,0.001996
yfed,0.316080,0.000998
yfeh,0.127380,0.010978
yfek,0.065235,0.003992
yfen,0.014340,0.017964
yfeo,0.064470,0.022954
yfer,0.029899,0.004990
yfes,0.081075,0.028942
yfex,0.440360,0.003992
yfey,0.449455,0.108782
yfez,0.264259,0.031936
yffb,0.139452,0.003992
yffl,0.014936,0.021956
yffm,0.013428,0.001996
yffn,0.012257,0.003992
yffo,0.014424,0.016966
yffp,0.021504,0.001996
yffq,0.001134,0.021956
yffr,0.012856,0.006986
yffs,0.160237,0.014970
yfgg,0.926444,0.000000
yfgh,0.008470,0.010978
yfgi,0.015458,0.012974
yfgj,0.381824,0.003992
yfgm,1.502073,0.040918
yfgo,0.241557,0.005988
yfhh,0.129822,0.011976
yfhl,0.085139,0.026946
yfhm,0.228588,0.164671
yfhr,0.011568,0.003992
yfib,0.121679,0.015968
yfie,0.086213,0.081836
yfif,0.615532,0.020958
yfih,0.667595,0.022954
yfil,0.043728,0.013972
yfim,0.081337,0.000998
yfir,0.106886,0.024950
yfjd,0.290854,0.022954
yfjf,0.258620,0.006986
yfjh,0.028387,0.219561
yfji,0.006306,0.031936
yfjj,0.003577,0.021956
yfjm,0.010907,0.060878
yfjp,0.029306,0.006986
yfjq,0.008923,0.001996
yfjr,0.002612,0.004990
yfjs,0.006832,0.013972
yfjt,0.019785,0.001996
yfjw,0.059262,0.013972
yfjx,0.000000,0.007984
yfjy,0.001375,0.009980
yfjz,0.003840,0.007984
yfp,20.799695,0.225549
ygac,0.069321,0.086826
ygah,0.319838,0.000000
ygam,1.582031,0.172655
ygap,0.084161,0.022954
ygav,0.037984,0.000998
ygaz,0.462712,0.002994
ygba,0.054519,0.000998
ygbe,0.286462,0.008982
ygbi,0.136589,0.139721
ygbj,0.016057,0.007984
ygbk,0.027714,0.005988
ygbl,0.015657,0.000000
ygbm,0.027839,0.010978
ygbn,0.012023,0.017964
ygce,0.019758,0.020958
ygcg,0.003851,0.022954
ygcn,0.044099,0.003992
ygcp,0.017782,0.032934
ygcq,0.021964,0.004990
ygcr,0.018049,0.025948
ygcs,0.009864,0.069860
ygcu,0.018803,0.213573
ygcw,0.008015,0.164671
ygdb,0.070305,0.003992
ygdd,0.223765,0.003992
ygdg,0.143910,0.017964
ygdi,0.735902,0.118762
ygdq,0.194383,0.004990
ygdr,0.758733,0.002994
ygea,0.137402,0.004990
ygeg,0.000000,0.004990
ygeh,0.000103,0.014970
ygei,0.004922,0.001996
ygeq,0.036132,0.017964
ygev,0.200764,0.042914
ygew,0.005127,0.000998
ygey,0.019747,0.002994
ygfb,0.681183,0.004990
ygff,0.838065,0.000998
ygfi,0.025791,0.006986
ygfk,0.010768,0.004990
ygfm,0.016738,0.000998
ygfs,0.023010,0.000000
ygft,0.030903,0.028942
ygfz,0.565789,0.004990
yggc,0.225711,0.010978
ygge,0.911121,0.052894
yggi,0.069612,0.002994
yggl,0.540698,0.005988
yggm,0.007547,0.006986
yggn,0.331027,0.000998
yggp,0.015721,0.006986
yggr,0.016139,0.008982
yggs,0.203858,0.000998
yggt,0.427716,0.007984
yggu,0.335697,0.000000
yggx,0.425443,0.001996
ygha,0.141900,0.005988
yghb,0.322123,0.012974
yghd,0.024198,0.000998
yghj,0.051190,0.020958
ygho,0.004819,0.021956
yghr,0.007061,0.004990
yghs,0.008983,0.002994
yght,0.003642,0.002994
yghu,0.957651,0.000998
yghw,0.024161,0.020958
ygib,1.718349,0.006986
ygic,1.655043,0.030938
ygid,0.038913,0.000998
ygif,0.326446,0.002994
ygil,0.011751,0.005988
ygim,0.676525,0.007984
ygin,0.804767,0.008982
ygiq,0.479745,0.000998
ygis,0.123259,0.041916
ygiv,0.086449,0.002994
ygiw,0.406684,0.007984
ygiz,0.001055,0.000998
ygjh,0.031626,0.018962
ygji,0.031541,0.009980
ygjj,0.010860,0.001996
ygjk,0.013115,0.004990
ygjp,0.052245,0.005988
ygjq,0.012144,0.000000
ygjr,0.390924,0.020958
ygjv,0.020262,0.002994
yhab,0.006252,0.006986
yhac,0.002428,0.003992
yhah,0.193867,0.000000
yhai,0.029987,0.006986
yhaj,0.331411,0.004990
yhak,0.012233,0.002994
yhav,0.165716,0.038922
yhbe,0.663094,0.006986
yhbo,0.107940,0.009980
yhbp,0.106669,0.028942
yhbs,0.569552,0.012974
yhbw,0.210231,0.019960
yhbx,0.005068,0.024950
yhca,0.002631,0.008982
yhcc,0.008453,0.003992
yhcd,0.019079,0.011976
yhcf,0.031673,0.012974
yhcg,0.046255,0.013972
yhcn,0.027302,0.000998
yhco,0.116624,0.015968
yhde,0.709864,0.005988
yhdh,0.302300,0.018962
yhdj,0.026793,0.001996
yhdn,0.176642,0.021956
yhdp,0.187830,0.037924
yhdu,0.120521,0.001996
yhdv,0.029243,0.004990
yhdx,0.087497,0.006986
yhdy,0.045424,0.002994
yhdz,0.077539,0.018962
yheo,0.618871,0.021956
yhes,0.281046,0.004990
yhet,0.200359,0.000998
yheu,0.173275,0.018962
yhev,0.345409,0.011976
yhfa,0.302524,0.000000
yhfg,0.337051,0.000000
yhfk,0.312224,0.011976
yhfl,0.027123,0.002994
yhft,0.016540,0.000000
yhfu,0.003351,0.003992
yhfw,0.006275,0.007984
yhfx,0.004074,0.008982
yhfy,0.033013,0.014970
yhfz,0.045413,0.023952
yhge,0.061094,0.020958
yhgf,0.314050,0.004990
yhgh,0.240246,0.002994
yhgn,0.091226,0.000000
yhha,0.061169,0.038922
yhhh,0.001696,0.000998
yhhi,0.003310,0.013972
yhhj,0.097509,0.006986
yhhl,0.127005,0.003992
yhhm,0.046878,0.000998
yhhn,0.306348,0.004990
yhhq,0.059048,0.008982
yhhs,0.081661,0.005988
yhht,0.106358,0.018962
yhhw,0.165670,0.009980
yhhx,0.264264,0.029940
yhhy,0.081667,0.001996
yhhz,0.000737,0.011976
yhid,0.074111,0.036926
yhij,0.006917,0.039920
yhim,0.008739,0.011976
yhjb,0.027137,0.017964
yhjd,0.155034,0.010978
yhje,0.072550,0.005988
yhjg,0.357727,0.073852
yhjj,0.545983,0.012974
yhjr,0.794614,0.054890
yhjv,0.036563,0.012974
yhjx,0.026681,0.011976
yhjy,0.247672,0.033932
yiaa,0.008113,0.034930
yiab,0.001982,0.019960
yiac,0.152187,0.002994
yiad,0.055180,0.001996
yiaf,1.411384,0.052894
yiag,1.276465,0.034930
yiak,0.019840,0.003992
yial,0.010693,0.009980
yiam,0.004934,0.002994
yian,0.003853,0.007984
yiao,0.017531,0.006986
yiat,0.011378,0.026946
yiau,0.040483,0.017964
yiav,0.005821,0.004990
yiaw,0.001737,0.006986
yiay,0.002658,0.039920
yiba,0.012862,0.013972
yibf,0.942667,0.007984
yibg,0.004658,0.006986
yibh,0.070357,0.016966
yibi,0.041344,0.001996
yibl,0.330824,0.002994
yibn,1.446451,0.019960
yibq,0.272640,0.003992
yibt,0.039900,0.017964
yicc,0.569142,0.004990
yicg,0.029035,0.003992
yich,0.154822,0.021956
yici,0.020063,0.040918
yicj,0.004665,0.031936
yicl,0.082464,0.014970
yicn,0.095852,0.026946
yics,0.035063,0.003992
yida,0.222156,0.017964
yidb,0.070965,0.001996
yidc,2.017144,0.007984
yidd,1.314421,0.000998
yide,0.122907,0.010978
yidf,0.061199,0.004990
yidg,0.065040,0.000000
yidh,0.083457,0.010978
yidi,0.054046,0.015968
yidj,0.011475,0.046906
yidk,0.008698,0.040918
yidl,0.006295,0.018962
yidp,0.006233,0.009980
yidq,0.579470,0.002994
yidr,0.057609,0.040918
yidx,0.014951,0.011976
yidz,0.068282,0.004990
yief,0.363086,0.010978
yieh,0.108954,0.018962
yiek,0.008194,0.024950
yiel,0.005282,0.040918
yiep,0.224475,0.045908
yifb,0.009832,0.044910
yifk,0.176548,0.029940
yifl,0.712552,0.000000
yigb,0.087296,0.000000
yige,0.006950,0.061876
yigf,0.007124,0.000998
yigg,0.000272,0.022954
yigi,0.162328,0.021956
yigl,0.242633,0.020958
yigz,0.440426,0.011976
yiha,0.346707,0.019960
yihf,0.009295,0.008982
yihg,0.040511,0.079840
yihi,0.500481,0.065868
yihl,0.045187,0.002994
yihm,0.058340,0.013972
yihn,0.016761,0.017964
yiho,0.006405,0.049900
yihp,0.005844,0.032934
yihq,0.006903,0.020958
yihr,0.004696,0.044910
yihs,0.014500,0.036926
yiht,0.011849,0.017964
yihu,0.004092,0.000998
yihv,0.013889,0.003992
yihx,0.526510,0.015968
yihy,0.413110,0.003992
yiif,0.022783,0.006986
yiig,0.009283,0.030938
yiim,0.222060,0.001996
yiiq,0.078297,0.000000
yiir,0.095346,0.007984
yiis,0.080732,0.015968
yiix,0.099245,0.021956
yijd,1.351675,0.008982
yije,0.092732,0.005988
yijf,0.003828,0.031936
yijo,0.052314,0.010978
yjaa,0.026537,0.004990
yjab,0.035350,0.005988
yjag,0.380298,0.018962
yjaz,0.015676,0.034930
yjbb,0.129440,0.012974
yjbd,0.266601,0.015968
yjbf,0.002880,0.001996
yjbg,0.004289,0.000998
yjbh,0.024825,0.027944
yjbj,0.851998,0.184631
yjbl,0.000000,0.000998
yjbm,0.000146,0.024950
yjbq,0.426892,0.015968
yjbr,0.230803,0.000998
yjcb,0.052149,0.008982
yjce,0.163235,0.005988
yjch,3.732069,0.016966
yjco,0.136986,0.029940
yjcs,0.002134,0.079840
yjdc,0.474363,0.028942
yjdf,0.046470,0.000998
yjdi,0.182596,0.000000
yjdj,0.156135,0.028942
yjdm,0.161602,0.035928
yjdn,0.157367,0.003992
yjdp,0.072433,0.002994
yjei,0.871795,0.000000
yjej,0.022921,0.058882
yjem,0.023780,0.036926
yjeo,0.023173,0.006986
yjet,0.085288,0.001996
yjfc,0.009949,0.000998
yjff,0.079941,0.015968
yjfi,0.001159,0.022954
yjfj,0.015274,0.017964
yjfk,0.006340,0.016966
yjfl,0.003469,0.003992
yjfm,0.007474,0.012974
yjfn,0.135295,0.001996
yjfp,0.052035,0.012974
yjfy,0.004318,0.047904
yjfz,0.003852,0.076846
yjga,0.453971,0.051896
yjgh,0.187197,0.015968
yjgl,0.011570,0.021956
yjgm,0.101502,0.033932
yjgn,0.001174,0.039920
yjgr,0.230438,0.063872
yjhf,0.012065,0.057884
yjhg,0.061227,0.071856
yjhh,0.041204,0.010978
yjhi,0.017446,0.116766
yjhp,0.098330,0.001996
yjhq,0.063789,0.001996
yjhu,0.242047,0.019960
yjia,0.141000,0.062874
yjic,0.000799,0.078842
yjig,0.011491,0.003992
yjih,0.006534,0.014970
yjij,0.039277,0.000998
yjik,0.005633,0.070858
yjil,0.015575,0.000998
yjim,0.033987,0.048902
yjin,0.087737,0.050898
yjir,0.095460,0.065868
yjis,0.001498,0.000000
yjix,0.037573,0.000000
yjja,0.159004,0.000998
yjjb,0.024793,0.025948
yjjg,0.317372,0.033932
yjji,0.005692,0.056886
yjjj,0.122061,0.000000
yjjp,0.027405,0.078842
yjjq,0.001270,0.032934
yjju,0.150899,0.009980
yjjv,0.156971,0.003992
yjjw,0.009813,0.000998
yjjx,0.124705,0.006986
yjjy,0.024721,0.000000
yjjz,0.099532,0.027944
yjtd,0.098485,0.025948
ykfa,0.163760,0.055888
ykfb,0.172974,0.031936
ykff,0.004966,0.003992
ykfg,0.000445,0.010978
ykfh,0.002579,0.002994
ykfi,0.000000,0.001996
ykge,0.037897,0.001996
ykgf,0.102202,0.018962
ykgg,0.087594,0.010978
ykgh,0.005344,0.097804
ykgj,0.019402,0.008982
ykgl,0.015078,0.011976
ykgm,0.003999,0.048902
ykgo,0.004827,0.017964
ylac,0.275079,0.039920
ylbe,0.007969,0.003992
ylcg,0.000000,0.000000
ylii,0.117356,0.015968
ymce,0.048877,0.004990
ymda,1.679521,0.000998
ymdb,0.727085,0.008982
ymdf,0.494292,0.021956
ymfa,0.025290,0.094810
ymga,0.015337,0.037924
ymgc,0.037776,0.000998
ymgd,0.074154,0.029940
ymge,0.320998,0.016966
ymgf,0.016158,0.000998
ymgg,0.030458,0.007984
ymia,0.146428,0.000998
ymja,0.363992,0.074850
ynai,0.056928,0.121756
ynak,0.027957,0.001996
ynba,0.003977,0.018962
ynbb,0.002007,0.025948
ynbc,0.017536,0.033932
ynbd,0.040709,0.024950
ynbe,0.140920,0.001996
ynce,3.126668,0.022954
yncg,0.097448,0.018962
ynch,0.006914,0.013972
yncj,0.035143,0.037924
ynee,0.025420,0.101796
yneg,0.139270,0.010978
ynej,0.066003,0.007984
ynek,0.003989,0.017964
ynfa,0.065782,0.010978
ynfb,0.552228,0.000000
ynfc,0.173104,0.179641
ynfd,0.057737,0.005988
ynfe,0.008526,0.020958
ynff,0.020673,0.025948
ynfl,0.053621,0.016966
ynfm,0.071846,0.006986
ynfn,0.058136,0.030938
ynia,0.802068,0.020958
ynib,0.171368,0.188623
ynid,0.059289,0.000000
ynja,0.065533,0.004990
ynjb,0.088641,0.000998
ynjc,0.041616,0.004990
ynjd,0.042349,0.022954
ynje,0.023205,0.012974
ynjf,0.098398,0.038922
ynjh,0.088720,0.042914
ynji,0.031896,0.184631
yoaa,0.308976,0.000998
yoab,0.678216,0.000998
yoac,0.231117,0.010978
yoae,0.256042,0.017964
yoaf,0.110685,0.000000
yoag,0.011869,0.094810
yoah,0.263549,0.015968
yoai,0.030605,0.001996
yoba,0.258988,0.064870
yobd,0.200697,0.023952
yobf,16.658816,0.072854
yobh,0.109990,0.021956
yodb,0.007885,0.022954
yodc,0.607127,0.002994
yodd,0.492704,0.059880
yoeb,0.163693,0.004990
yohc,0.228754,0.166667
yohd,0.283408,0.001996
yohf,0.100010,0.002994
yohj,0.031720,0.000000
yohk,0.058476,0.004990
yoji,0.325290,0.212575
ypdc,0.122420,0.002994
ypde,0.007114,0.012974
ypdf,0.005949,0.049900
ypdi,0.001157,0.008982
ypea,0.413512,0.088822
ypeb,0.196554,0.015968
ypec,0.137383,0.004990
ypfg,0.046842,0.065868
ypfh,0.249695,0.020958
ypfj,0.604868,0.059880
ypfn,0.622330,0.000998
ypha,0.411345,0.019960
yphb,0.052526,0.039920
yphc,0.047471,0.004990
yphd,0.019404,0.006986
yphe,0.013127,0.000998
yphf,0.010396,0.243513
yphg,0.009849,0.139721
yphh,0.069043,0.047904
ypja,0.039414,0.176647
ypjd,0.249172,0.001996
ypjf,0.010232,0.008982
ypjj,0.004335,0.001996
ypjk,0.004093,0.006986
yqaa,0.694597,0.047904
yqab,0.428650,0.047904
yqae,0.197718,0.045908
yqca,0.358099,0.015968
yqcc,0.173727,0.029940
yqce,0.010887,0.016966
yqeb,0.052282,0.000998
yqec,0.043548,0.002994
yqef,2.058706,0.090818
yqeg,0.065143,0.038922
yqeh,0.002364,0.054890
yqei,0.010744,0.022954
yqej,0.006072,0.004990
yqek,0.000335,0.011976
yqfa,4.277822,0.077844
yqfb,0.105401,0.000000
yqga,0.047202,0.003992
yqgb,1.090385,0.001996
yqgd,0.006202,0.012974
yqha,0.390935,0.013972
yqhc,0.025933,0.021956
yqhd,0.041895,0.000000
yqhg,0.018017,0.014970
yqia,0.801969,0.000000
yqib,0.405801,0.015968
yqih,0.005555,0.006986
yqii,0.006870,0.003992
yqij,0.018502,0.003992
yqik,0.019160,0.004990
yqja,0.190033,0.005988
yqjc,3.184295,0.038922
yqjd,4.018246,0.009980
yqje,3.775533,0.000000
yqjf,0.095021,0.001996
yqjg,0.148418,0.046906
yqjk,3.365132,0.001996
yrah,0.005941,0.017964
yrai,0.001427,0.002994
yraj,0.011522,0.010978
yrak,0.014242,0.005988
yran,0.266131,0.003992
yraq,0.167308,0.004990
yrar,0.061946,0.005988
yrbg,0.140635,0.009980
yrbl,1.724007,0.045908
yrda,0.601993,0.008982
yrdb,0.525394,0.009980
yrdd,0.793804,0.023952
yrfg,0.305734,0.007984
yrhb,0.021469,0.007984
ysaa,0.051411,0.000000
ysab,0.079477,0.004990
ysga,0.608734,0.026946
yshb,1.275579,0.045908
ytfb,0.305357,0.000000
ytfe,0.019695,0.025948
ytff,0.121513,0.001996
ytfh,0.028988,0.000000
ytfi,0.005923,0.037924
ytfj,0.681109,0.002994
ytfk,5.369997,0.032934
ytfp,0.379586,0.000000
ytfq,0.391105,0.101796
ytfr,0.141313,0.003992
ytft,0.103948,0.000000
ytja,3.603534,0.015968
ytjb,0.103415,0.002994
ytjc,0.503590,0.013972
zapa,0.823442,0.032934
zapb,0.793708,0.013972
zapc,0.301967,0.022954
zapd,0.246083,0.016966
zape,0.198716,0.010978
zapg,1.222074,0.034930
zint,0.016443,0.013972
zipa,1.375445,0.269461
zitb,0.058996,0.034930
znta,0.123562,0.004990
zntb,0.251968,0.040918
zntr,0.170352,0.024950
znua,0.453032,0.227545
znub,0.199319,0.007984
znuc,0.183999,0.025948
zrap,0.001001,0.004990
zrar,0.055602,0.001996
zras,0.037214,0.003992
zupt,0.337350,0.004990
zur,0.137227,0.003992
zwf,0.492100,0.239521
