cell,subpopulation,label,umap_1,umap_2,pc_1,pc_2,group_axis_projection
287,A,0,4.801077365875244,6.355728626251221,5.275850387336932,-2.092666061814503,5.359861277320942
288,A,0,2.8525466918945312,6.683845520019531,6.965351252052728,3.471350664637195,6.945657682805499
289,A,0,5.263891220092773,8.176857948303223,4.791603633005836,-2.7528486639266654,4.819127508354823
290,A,0,3.5509238243103027,7.5624165534973145,6.459413903174476,-3.0806445320514264,6.233609889586889
291,A,0,4.785773754119873,7.956079006195068,4.900416363081797,-2.4382581262495786,4.919548842262399
292,A,0,6.090906620025635,7.146165370941162,5.374517470155895,-2.94892531736481,5.1908364512352625
293,A,0,3.875821113586426,5.313621997833252,6.55263743349229,-2.0301493965395623,6.388087059894952
294,A,0,3.284770965576172,6.413921356201172,5.296705234087499,-1.8747441208615971,5.315949954743045
295,A,0,4.76210880279541,6.623956680297852,4.749684713981408,-2.5462002074458034,4.72615005330859
296,A,0,3.1252284049987793,7.506448745727539,5.646567981332277,1.7147051337962866,5.6636489713069444
297,A,0,3.114453077316284,5.9697184562683105,5.660194275108633,-2.6257690704326477,5.655437500460934
298,A,0,4.373562335968018,9.270952224731445,6.8774180112134236,-2.7430805178611313,6.756202538154977
299,A,0,3.912194013595581,6.031228542327881,5.417543721403057,-2.6014966872943193,5.323422483918916
300,A,0,2.139808416366577,6.814090728759766,5.241794484760501,4.083372579067298,5.318121529394698
301,A,0,2.2890827655792236,6.923470973968506,6.345768054375994,5.285477041019164,6.431439947200981
302,A,0,3.0993165969848633,6.712543487548828,4.344272306317491,0.6344435865224374,4.4673666665339855
303,A,0,4.488300323486328,8.995071411132812,5.626780917982736,-2.662161746346964,5.599287885678642
304,A,0,4.109586238861084,6.240549564361572,5.676753614703419,-1.1800390780119336,5.68011454858955
305,A,0,5.574687957763672,8.461480140686035,4.937554224875703,-2.8916069310985537,5.013630728216558
306,A,0,3.902585029602051,8.007993698120117,7.596720085298622,-2.598360168903131,7.378582887026901
307,A,0,4.894680500030518,7.192107200622559,5.2967063575709945,-2.4275144534993194,5.282152288481393
308,A,0,5.318974494934082,5.281364440917969,4.558215348217165,-1.511921458133189,4.748299803642045
309,A,0,4.004485130310059,5.052796840667725,5.760308303195242,-2.9168266126648636,5.647870635129978
310,A,0,5.407832622528076,5.260400295257568,4.372497102334563,-1.8732606001348175,4.567840927656237
311,A,0,3.3860924243927,5.753264904022217,6.852219558446034,-2.222410987709774,6.662708110556045
312,A,0,4.311923503875732,9.32214641571045,5.941129137398916,-2.1282284573069763,5.931680171562569
313,A,0,3.298133134841919,8.414844512939453,7.871981012452295,-1.5541913783384647,7.511492107570576
314,A,0,4.09224796295166,7.332822322845459,4.591470613224145,-2.7417906999766464,4.667327979204454
315,A,0,4.659465312957764,6.640423774719238,5.077645466175617,-1.5024078211277072,5.068148096029275
316,A,0,2.605860471725464,7.160027027130127,6.197855429612907,3.1958382066451065,6.264493076741264
317,A,0,3.8493332862854004,6.442471504211426,5.856299479749995,-1.2042426262567059,5.780461526662335
318,A,0,8.609283447265625,6.605667591094971,5.428966969333784,-3.0007547748592707,5.318147855131057
319,A,0,3.2283754348754883,8.496358871459961,6.589127901870569,-1.7882918147734395,6.474410950189078
320,A,0,4.712749481201172,7.614039421081543,5.459186673423061,0.5211238071327479,5.489963001029393
321,A,0,5.334860324859619,8.363429069519043,5.6801589617969945,-3.023464813814675,5.694104496914059
322,A,0,5.454976558685303,5.40914249420166,3.7562447448980376,-2.1022102998872154,4.02651725119367
323,A,0,3.725116014480591,8.70652961730957,6.060954813751398,-2.2855888192703824,5.994222637920664
324,A,0,3.3029513359069824,6.920932292938232,8.034200766483744,4.761306655228749,7.913010347671711
325,A,0,4.367929935455322,9.01318359375,5.289598176733598,-2.5314547679745227,5.318042094055186
326,A,0,5.663296222686768,8.542640686035156,5.014312531668064,-2.232501673163697,5.020507404876237
327,A,0,4.500882148742676,6.230258941650391,5.715601219775727,0.3225460190303673,5.739511279664725
328,A,0,4.357135772705078,7.243433475494385,6.17684030145223,0.5514436837590994,6.117296187487218
329,A,0,3.8472859859466553,7.120555877685547,6.045032276097316,-0.6033219032455649,6.066765835829615
330,A,0,3.222551107406616,7.1889214515686035,6.348553777206044,-0.8509536093147161,6.323631209619934
331,A,0,4.71720552444458,8.184320449829102,5.292854747813776,-0.43739848909461515,5.240365787358125
332,A,0,5.5978875160217285,5.851248264312744,5.566180463078459,-1.6319494589671608,5.612475195572268
333,A,0,3.5538527965545654,7.686100959777832,5.8770617263617675,-2.3789365522321764,5.70941672856649
334,A,0,4.2239155769348145,6.429959297180176,5.043942755491341,-1.2423780756043554,5.069147722691561
335,A,0,4.025291919708252,6.407865524291992,5.732649957521951,-2.6050062680549466,5.765901377868028
336,A,0,3.660595178604126,7.530879974365234,6.636822040070399,-2.5510163540675657,6.511351048499258
337,A,0,4.4088454246521,8.860281944274902,6.096356891172043,-2.1617338469173153,5.968950760962189
338,A,0,5.565915107727051,5.68822717666626,5.252101334522307,-1.523276325367865,5.282366951044832
339,A,0,4.323980808258057,6.190290451049805,5.32167363744572,-0.9905095273423528,5.396136110159457
340,A,0,4.529450416564941,5.352224826812744,6.805574566653441,3.3934672351791444,6.78120802718432
341,A,0,3.417099952697754,5.580981731414795,6.110814585031708,1.575351250893723,6.144859714376579
342,A,0,4.077994346618652,7.193768501281738,5.286687674135477,-2.9173750167502086,5.241555767470137
343,A,0,2.167689800262451,6.7076592445373535,5.8076990922691865,6.16622947868051,5.966000574052592
344,A,0,2.267900228500366,7.196032524108887,7.537848308624325,5.855930843352128,7.415622172254696
345,A,0,5.396745204925537,5.403368949890137,4.126879733464626,-2.0546595360776747,4.307004976901952
346,A,0,4.886643886566162,7.103839874267578,5.487723419791749,-0.8720040658156768,5.362387625472852
347,A,0,3.410092830657959,5.502812385559082,5.956833827298185,4.409862556349275,6.061083486224334
348,A,0,3.796849012374878,5.693466663360596,5.47937666763425,-1.3991896297595192,5.400658647759149
349,A,0,5.410886287689209,5.926988124847412,6.5642398945191465,-2.3383388767052518,6.433391394701884
350,A,0,4.603666305541992,8.167631149291992,5.996787054714076,-2.5926446538111523,5.8954432659008305
351,A,0,5.629202365875244,7.22345495223999,5.222359186547512,1.355931191771856,5.196685076887821
352,A,0,5.251954078674316,5.592473030090332,3.4977327353066023,-1.9396060824344763,3.6855952257566424
353,A,0,4.549073219299316,8.54812240600586,3.511002075502478,-2.009966079938118,3.6594835989608274
354,A,0,1.673063039779663,7.0127387046813965,6.143999663370552,10.589772392740239,6.417504272127301
355,A,0,3.2394518852233887,7.436397075653076,5.664589435007182,3.265448671927415,5.6874410965503905
356,A,0,5.204635143280029,5.2266669273376465,4.092836930970832,-0.22197268897967348,4.196359181756418
357,A,0,4.065372467041016,5.299213409423828,5.490236599429577,-2.265519853815525,5.464784387164329
358,A,0,3.8702783584594727,6.313276767730713,5.421571921000647,-2.416172249067873,5.368354252909731
359,A,0,3.532010078430176,5.748470783233643,5.293771024689366,1.1626424383703833,5.317463476969392
360,A,0,4.653907775878906,7.18791389465332,5.792850535376787,-2.233885658245991,5.729607146913832
361,A,0,4.329045295715332,6.550992012023926,5.908369183343826,-2.414364038477777,5.888143723042388
362,A,0,5.407574653625488,7.128329753875732,5.431148328030491,-2.8522699487358616,5.326620570791487
363,A,0,3.272165298461914,6.596700191497803,4.870329675236291,0.8212686484093483,4.969917021553597
364,A,0,1.9110219478607178,7.115007400512695,5.999931741424107,6.545576989037638,6.028440942330162
365,A,0,1.750267744064331,6.960727691650391,6.925376242741301,9.059489387372622,7.007330823166354
366,A,0,4.800687789916992,6.417557716369629,5.702650740965115,-1.6911760364942499,5.6488603308254905
367,A,0,5.021561622619629,5.960696697235107,5.411138927024646,-2.2325054485681113,5.419955318291011
368,A,0,2.75996470451355,6.014145374298096,5.940066668075439,-0.5275568430131802,5.869792206231569
369,A,0,5.46136474609375,7.22874116897583,5.007979589100751,-2.887894490229057,4.957700568244507
370,A,0,4.717872142791748,6.175922393798828,3.2983412633607423,0.34831811602749563,3.5216968997519595
371,A,0,5.924253940582275,5.405425071716309,1.2946170643572557,-1.6859509219553739,1.4076962897587073
372,A,0,2.884406805038452,6.602988243103027,5.175745933446938,2.810121132479444,5.323311251629908
373,A,0,5.6949687004089355,5.206894397735596,2.5906640690687,-1.1579250746415068,2.8838244213714432
374,A,0,4.0062947273254395,6.774139404296875,5.401995823721113,-2.0110471055556034,5.301810904953761
375,A,0,4.235369682312012,6.989060878753662,5.748417166919184,-2.6963828602031064,5.682903887572664
376,A,0,3.2288527488708496,6.20675802230835,5.711561352071467,-0.8350343050790688,5.652284483767964
377,A,0,4.735551357269287,6.458758354187012,5.521449846929002,-2.6650167083706364,5.489537494546489
378,A,0,4.8434224128723145,6.565796375274658,6.299590960681306,-0.9371878425480782,6.253864878511799
379,A,0,3.662283420562744,5.99183988571167,4.735537825510642,-2.4510676154580815,4.773999708239881
380,A,0,4.58365535736084,7.447279930114746,5.955240460271954,-0.7863537986307944,5.863702645519762
381,A,0,5.115357398986816,6.9912285804748535,6.355836032643896,-1.890007736523175,6.153482755364827
382,A,0,4.768314361572266,7.655599594116211,5.727820388667591,-2.712769101643075,5.70313984776437
383,A,0,4.485556602478027,6.772094249725342,6.898677174727491,-0.8960073450259483,6.740592734226479
384,A,0,4.237109184265137,7.292742729187012,5.3072783186339345,-2.242840146885341,5.178603193439783
385,A,0,5.72976541519165,5.351548194885254,2.84578470863186,-1.7219039314274156,3.097919439773545
386,A,0,4.867308616638184,6.472212314605713,2.791088880657578,-0.7447865421671833,3.033676946471185
387,A,0,4.040726184844971,6.429291725158691,4.931122895953068,-2.1343576717119,5.0680969204325415
388,A,0,3.858128309249878,7.385164737701416,4.99522926307751,-2.0868279254053115,5.005064032848291
389,A,0,3.8419225215911865,7.3099775314331055,5.6371931329150975,-2.031191903354176,5.551166541019373
390,A,0,5.778970718383789,5.305776119232178,1.676919576483484,-1.6465774622807294,1.8317362350665811
391,A,0,4.046962261199951,6.973511219024658,5.24138937319176,0.7096641822039016,5.319353603152125
392,A,0,5.051969528198242,7.612648010253906,4.237360079102168,-1.4177446118615922,4.259247307595121
393,A,0,4.109228610992432,8.516125679016113,6.207722235475558,-1.892097824724093,6.094895895626571
394,A,0,5.229424476623535,6.333941459655762,5.245300234597816,-2.0294842148582073,5.210197440224089
395,A,0,4.269404411315918,6.828883647918701,7.1491142052391465,-2.761343879273656,6.984680627691582
396,A,0,4.518977165222168,6.873997688293457,5.517167130993791,-3.137074111525228,5.404758721423021
397,A,0,3.2107558250427246,7.1868720054626465,7.012847178184236,2.971514928722597,6.954411524863073
398,A,0,4.494634628295898,7.047588348388672,6.674367736062102,-0.0687889595851764,6.604261899369697
399,A,0,3.245417356491089,8.475709915161133,4.932991869942925,-2.3005459827648553,4.9027832413792165
400,A,0,4.322699069976807,7.368830680847168,6.109475455882807,-2.189554311857105,6.07899641847191
401,A,0,5.647209644317627,5.28417444229126,3.5509837168046503,-2.0292131574301635,3.773285435425266
402,A,0,4.516986846923828,8.837003707885742,4.94748304706846,-2.1218133487931548,5.026616815984157
403,A,0,0.8794640302658081,7.012693881988525,5.116568632292271,19.913937145549145,5.709130027477097
404,A,0,1.8210868835449219,6.774895191192627,4.353177253695603,9.062760592738364,4.621001647593117
405,A,0,2.7048730850219727,6.820783615112305,6.103983382015116,2.7278924873455823,6.156163424697368
406,A,0,5.636516571044922,5.851312160491943,2.9928463749626717,-1.7558769762393216,3.1513837459439253
407,A,0,4.474141597747803,6.5181355476379395,6.1672982574803825,-2.872942657188265,6.077798093326837
408,A,0,3.968174457550049,5.105318069458008,6.184351699461936,-2.2765045595768063,6.082947780360946
409,A,0,4.383392810821533,8.617152214050293,4.861402546035466,0.0806260438092163,4.9033535291132715
410,A,0,5.357785224914551,5.448784828186035,3.2994707677023714,-1.8467271665050216,3.4559344109914663
411,A,0,2.1866636276245117,6.801496505737305,6.028099535300616,4.336852210163604,6.137866128723766
412,A,0,2.555173397064209,6.490391731262207,5.048420537748494,0.7544611847156443,5.098335361312208
413,A,0,4.082248687744141,7.5454864501953125,3.5790641295487275,-2.959667415009733,3.7497399625625656
414,A,0,3.8859469890594482,7.213038921356201,5.572946224438655,-1.664726667156266,5.521953654134363
415,A,0,2.4818103313446045,6.512222766876221,6.303317852006098,5.224123887354887,6.228270437156966
416,A,0,2.221892833709717,6.563808441162109,6.212656552833891,5.000198822364252,6.265985625193917
417,A,0,3.6418569087982178,6.859037399291992,6.00503580781028,-0.5724183073332982,6.024625426843665
418,A,0,5.511834621429443,7.174811840057373,5.717739220657318,-2.980349096867118,5.611067303042722
419,A,0,3.6554462909698486,5.925777435302734,6.138709639915647,-2.595534666729536,6.001338067409428
420,A,0,5.624841690063477,5.891258716583252,4.39803688075177,-1.7378537034643278,4.634213766506626
421,A,0,4.016007900238037,6.052728176116943,4.957938645067895,-2.268088280764384,5.063509026604331
422,A,0,1.5015740394592285,7.034884929656982,4.513731382296636,12.447675014832972,4.980981566598999
423,A,0,4.136935710906982,7.184412002563477,6.922001624691923,-2.7337701387996245,6.675600982062321
424,A,0,3.6232364177703857,6.900670051574707,6.389381413792932,-2.335314149239966,6.227036857283373
425,A,0,5.301956653594971,5.337619781494141,5.793781141818379,-0.7909965901225656,5.937699934592291
426,A,0,2.928323984146118,6.51124382019043,6.116037877630682,2.2073515241925654,6.201896009151421
427,A,0,4.672034740447998,6.322080135345459,4.024436374199107,-2.882938653008506,4.1020992334980555
428,A,0,5.3505473136901855,5.618361949920654,4.406091053035811,-2.066060447848459,4.588929650136388
429,A,0,3.50964617729187,6.156817436218262,5.060669934807939,-2.718344191400606,5.095836220184665
430,A,0,5.768478870391846,5.391706943511963,2.7218607836476743,-2.0920312041540248,3.049653469022792
431,A,0,3.6875102519989014,5.9215497970581055,5.7815575214881525,-1.921558560648146,5.808813177697992
432,A,0,2.875033378601074,6.223474502563477,6.265793472930717,0.8436277491306419,6.186643590818203
433,A,0,1.0339972972869873,7.09104061126709,6.8020043916966575,20.04509876332971,7.18852435460588
434,A,0,0.945300817489624,6.988657474517822,5.056962498221259,15.852743433965538,5.521619627189121
435,A,0,3.773710012435913,7.588404655456543,6.004608578508778,-1.3463471719402003,5.965825094271018
436,A,0,5.467263698577881,5.411807537078857,2.6432495643943583,-1.8302215804841795,2.9070683939884607
437,A,0,3.996692657470703,6.359547138214111,5.429791199176033,-1.7310669307393411,5.445886890609923
438,A,0,2.8877310752868652,6.40258264541626,5.541896113101943,-1.809241459783464,5.3947440825650474
439,A,0,5.355496406555176,7.1791510581970215,5.766801640549067,-2.9453792824853964,5.659052482143952
440,A,0,4.318607807159424,5.981289386749268,5.497840235255552,0.23172395345221666,5.6202295134089235
441,A,0,4.097558975219727,7.9399003982543945,6.645059324387147,0.6563657136849417,6.608620268120537
442,A,0,5.282218933105469,7.099706172943115,6.778506807481732,-1.2308562254242754,6.634462609940968
443,A,0,5.505599498748779,5.427800178527832,4.989069326679296,-2.5814817672970505,5.136465552918206
444,A,0,4.118996620178223,7.58223819732666,6.161232391790963,-2.6858073054299467,6.055403341828689
445,A,0,4.408433437347412,8.911356925964355,5.879800684105535,-2.2970410479417835,5.806203439570162
446,A,0,5.322771072387695,5.082764148712158,4.801018685052817,0.7905034221045153,4.916860395749058
447,A,0,4.015999794006348,7.275386810302734,6.155718435774667,-2.7479147391284946,5.986886650924785
448,A,0,2.481947898864746,6.4853715896606445,5.475893997270755,3.444801574647212,5.450687182974429
449,A,0,4.689757347106934,5.561075687408447,5.525685748390901,-2.9475498303092116,5.478004810594249
450,A,0,4.891913890838623,8.02313232421875,5.030954774807094,-2.427206031341813,5.028890517411336
451,A,0,3.286768674850464,6.816155433654785,4.875169807377269,1.2574205793952022,4.93530624479105
452,A,0,5.0026655197143555,8.15283489227295,5.274564731721304,0.5802955380879724,5.367614916323142
453,A,0,4.354177474975586,8.654093742370605,6.071407201302234,-2.61815833021064,5.9921064055230495
454,A,0,2.696390151977539,6.094088554382324,6.662193125584742,1.1749885609116604,6.472950808453717
455,A,0,4.501960754394531,8.222914695739746,5.324369442023088,-2.6616300885205852,5.250665654670914
456,A,0,5.061816215515137,7.632522106170654,4.784896323442478,-2.2681456206635158,4.872105181669532
457,A,0,4.978704452514648,5.400760650634766,4.414301885482286,-2.0450472757158185,4.495445466184122
458,A,0,5.913362503051758,5.660660743713379,2.635580333138216,-2.328859657673383,2.895868870951613
459,A,0,4.256748676300049,6.894541263580322,6.4551793846378,-1.822955903314007,6.32465466631023
460,A,0,5.029656410217285,7.8307600021362305,5.417718008638109,-3.141443490718642,5.428080038716416
461,A,0,3.28232741355896,7.2322211265563965,5.340404008629133,-2.4807876520352377,5.2632517347070085
462,A,0,1.6194868087768555,7.019501686096191,5.67594298785741,10.958239385294341,6.005073545844983
463,A,0,4.108088970184326,5.454391002655029,5.372547241674737,-3.0329404817688346,5.2318977403855875
464,A,0,3.744861125946045,6.048595428466797,6.958365170649198,-2.0174846600311316,6.746442301153437
465,A,0,2.856297731399536,6.556039810180664,5.907402727281505,1.650903355058073,5.903428061497157
466,A,0,3.7335731983184814,6.001981735229492,5.378250292227224,-1.9824280276462938,5.312271098984615
467,A,0,5.179830074310303,6.331333160400391,5.711409215522705,-0.5370487532226405,5.7639291075687265
468,A,0,4.4524688720703125,6.972381591796875,5.236222725517776,-2.6725054048616568,5.254671966818629
469,A,0,2.664156198501587,6.9093828201293945,5.383718593378973,4.630239659359851,5.522490570981949
470,A,0,1.8406621217727661,7.0234880447387695,4.694460727729183,7.82087817838821,4.94881057227694
471,A,0,4.970335483551025,7.937846660614014,5.39746044588773,-2.9034906675505523,5.404919799965439
472,A,0,5.335191249847412,5.385045528411865,3.8984920684791002,-1.9174943547384329,4.072671219698691
473,A,0,3.0048811435699463,7.775333404541016,5.198167504928134,3.0087767954044806,5.234794464997923
474,A,0,5.722540855407715,5.506940841674805,2.0479189289629645,-1.7667288250067226,2.2865568790391917
475,A,0,4.258880138397217,8.77246379852295,5.708012757726766,0.8338419988276865,5.576722843132744
476,A,0,1.0339730978012085,6.874147415161133,5.583468475432266,13.073538706715746,5.916577292252169
477,A,0,3.6221320629119873,6.718235969543457,5.794080925378011,-0.7262432851698168,5.741390304297116
478,A,0,4.451247692108154,8.881941795349121,7.827071824601636,-1.4164210561576878,7.649756700919011
479,A,0,1.5304611921310425,7.072514533996582,5.847635946425929,10.634362728872965,6.119257993213294
480,A,0,5.629561901092529,5.381998538970947,4.507885292774285,-0.29169176697709726,4.721719617833873
481,A,0,4.111225605010986,5.817800521850586,4.021503219074416,-1.4890277974830886,4.171320471308658
482,A,0,4.736022472381592,7.377442836761475,5.497369989782025,-2.5652741401903043,5.44920722147619
483,A,0,4.9507670402526855,7.329683780670166,5.710065734001746,-2.752379824520303,5.626838714044548
484,A,0,2.313750743865967,6.987820148468018,6.473483023700515,3.5219454306602507,6.434546961988363
485,A,0,4.1757917404174805,6.67077112197876,5.247251107313785,0.1847628535585515,5.3027919930294765
486,A,0,4.389886856079102,6.909280300140381,5.612696392427982,-2.263216007568738,5.546726848147511
487,A,0,4.770132541656494,6.67906379699707,5.917253182388684,-2.4175809475266665,5.826312649145908
488,A,0,5.053897380828857,6.8484206199646,4.819507517044347,-1.9274166252847111,4.877226165116257
489,A,0,5.643582820892334,5.406624794006348,2.8652939560131485,-1.714467497535727,3.1077526118686785
490,A,0,3.654484272003174,6.966101169586182,6.112627383703394,-1.7827057490188145,6.051588189762908
491,A,0,4.050422668457031,8.1011323928833,6.936009713970411,1.098393103437032,6.830828030100899
492,A,0,3.4265995025634766,7.6611104011535645,6.172174371320907,5.523131720309695,6.229075344838055
493,A,0,5.2122650146484375,6.438295841217041,5.903116276189824,-2.6591888216132324,5.806918475404713
494,A,0,3.2476871013641357,8.459695816040039,5.227799337186333,-2.4779265633225243,5.19672363064535
495,A,0,3.6010682582855225,5.80372428894043,6.043315894114564,-1.7218699970795108,5.985905275048745
496,A,0,5.545688152313232,8.492585182189941,5.675380188768741,-3.19174299763547,5.655143064877521
497,A,0,4.529417037963867,7.135337829589844,5.660659480751998,-2.1134922363522897,5.540547184910109
498,A,0,3.9982690811157227,7.122708320617676,5.896015649633017,-1.1259422789707998,5.801008881862377
499,A,0,4.364967346191406,8.919240951538086,6.010471806399602,-2.431895976263474,5.934625167521421
500,B,1,9.834355354309082,4.202348232269287,-5.598652264728869,-3.9098094352960753,-5.779625560224199
501,B,1,10.288009643554688,4.823116302490234,-6.331642910386209,-0.2644548997581014,-6.332802193834143
502,B,1,9.542150497436523,5.922985553741455,-5.426613839463085,-3.688535149182762,-5.634265766547692
503,B,1,11.102606773376465,3.7757620811462402,-6.356115060014211,3.586280192009928,-6.131020765150883
504,B,1,9.663254737854004,5.704554557800293,-5.828946377272564,-0.9179917903265066,-5.934881375084064
505,B,1,10.320682525634766,6.326416492462158,-4.37790788248106,-3.75574430015345,-4.672555463779442
506,B,1,9.9013090133667,5.141696453094482,-5.562044730013055,-3.592742199202883,-5.709225860452957
507,B,1,12.396720886230469,3.5343375205993652,-6.406396900985719,12.801873946096004,-5.733786948483547
508,B,1,9.440862655639648,5.779865264892578,-5.272015260616826,-2.0462074633024687,-5.537313484360214
509,B,1,11.210335731506348,3.6486384868621826,-7.767490462539605,3.2224785589877856,-7.343110283296722
510,B,1,8.804569244384766,4.599224090576172,-7.025241316077151,-3.936091064167859,-7.076615114632815
511,B,1,8.63178825378418,4.678033351898193,-3.797102624249637,-3.636633031523733,-4.209905811306003
512,B,1,9.793346405029297,5.914319038391113,-4.653159372405466,-3.637781483028667,-4.959757845651203
513,B,1,10.647377967834473,4.750715255737305,-6.05517045421074,0.12900785467345907,-5.961962532023151
514,B,1,9.72374439239502,4.747901439666748,-4.126113672917877,-0.3556160301755559,-4.181229629243358
515,B,1,8.041501998901367,4.977536201477051,-1.2324470296550583,-1.9533854057447126,-1.6295571086090685
516,B,1,11.126606941223145,4.825866222381592,-5.731187589047095,0.6084002843163975,-5.711311017115837
517,B,1,11.130537033081055,3.7262375354766846,-6.34826387267618,6.848767359000231,-5.849563986435101
518,B,1,8.207708358764648,4.938318252563477,-4.063687665870569,-3.2167490093638555,-4.490264609970113
519,B,1,10.956241607666016,3.986917734146118,-5.106596429941934,2.823955855043744,-4.954974942277714
520,B,1,11.838855743408203,3.6714274883270264,-7.656319091401955,10.24146660417581,-6.886906189636107
521,B,1,7.744091033935547,6.429763317108154,-4.636350473064228,-4.394176187371741,-5.042453351707232
522,B,1,9.971395492553711,4.378185749053955,-5.410567065355161,-3.7078970071435986,-5.66496423673915
523,B,1,8.632352828979492,5.501493453979492,-5.477267073871221,-1.8420971613800006,-5.617755902069234
524,B,1,7.899905204772949,5.029840469360352,-0.4573897334707249,-1.8899569490163246,-0.8577343574418079
525,B,1,9.544240951538086,4.912078380584717,-4.347377169324388,-3.6456831499072524,-4.659565497110938
526,B,1,10.885798454284668,4.506667137145996,-5.539556571907029,1.8210607722296712,-5.410590624965038
527,B,1,9.729897499084473,4.6700873374938965,-6.141485026243366,-2.7849058722629536,-6.30037332902875
528,B,1,9.750760078430176,3.9132299423217773,-5.8588886883233995,-0.26292482288910657,-5.8096334332041035
529,B,1,9.799570083618164,4.951266765594482,-4.6633513425921205,-3.555056452842171,-4.9565901210672205
530,B,1,9.937172889709473,5.429256916046143,-3.504077276914287,-2.4165581038915036,-3.980604189030543
531,B,1,10.973893165588379,4.335176944732666,-6.415992147411846,3.1774430748065137,-6.23746931420621
532,B,1,9.395289421081543,5.967273712158203,-5.567636401272045,-3.6480792391422,-5.857265339452571
533,B,1,9.21804141998291,5.924678802490234,-5.046691929983356,-3.2619890490943657,-5.302007411868102
534,B,1,10.593321800231934,4.169000625610352,-4.995228999669628,1.959908151907149,-4.9848505181505685
535,B,1,9.944181442260742,3.284660816192627,-4.7027139309477715,-3.8284390549328586,-5.043508757949204
536,B,1,9.365165710449219,5.635738849639893,-4.266112589785578,-3.0762359938529817,-4.562352960108519
537,B,1,11.50584888458252,4.147171974182129,-9.010911033835203,11.01871225733876,-7.96127054847592
538,B,1,9.063104629516602,4.162776470184326,-6.158182952354318,-2.0032355879950887,-6.2082382515678916
539,B,1,7.745522975921631,6.373082160949707,-3.404750248647742,-3.7991591974512406,-3.8902692108510513
540,B,1,9.784958839416504,5.390533447265625,-6.476244881893478,-4.10189172867531,-6.642638327555562
541,B,1,12.840740203857422,3.3119890689849854,-9.139121754295369,18.43838575149213,-7.8354723141332965
542,B,1,9.579362869262695,4.868040084838867,-6.215152333521347,-2.4552954654423202,-6.223979321350365
543,B,1,9.886065483093262,6.0490403175354,-6.467264185843092,-3.1633637471046816,-6.614484386349173
544,B,1,9.567930221557617,4.214177131652832,-6.123298319509492,-1.347584883686822,-6.245640374196705
545,B,1,8.32237720489502,4.0819573402404785,-5.311681928808459,-2.5435125389012994,-5.511996576222266
546,B,1,12.37803840637207,3.5619049072265625,-7.317472157698994,11.526342896978326,-6.537744477956263
547,B,1,12.620551109313965,3.452362060546875,-7.296826540984913,15.44238432060311,-6.323189071711852
548,B,1,7.674478054046631,4.886443614959717,-2.9022406894648363,-2.720550045457817,-3.4323576603182375
549,B,1,10.172554016113281,4.921478271484375,-6.180145176921736,-1.540104669820436,-6.211047910194534
550,B,1,11.53897476196289,5.602275371551514,-6.891504199502225,-4.469114941179284,-6.924104189809991
551,B,1,12.121386528015137,3.9641025066375732,-7.9783022213127195,8.037870799980944,-7.39515569297464
552,B,1,12.347597122192383,3.7005257606506348,-5.998965788903938,15.1964109128223,-5.2921140802326585
553,B,1,8.164799690246582,4.247812271118164,-5.421382360941984,-0.8022708549575995,-5.487957993438138
554,B,1,9.99462890625,5.371883392333984,-5.22946622968949,-3.4456708712585904,-5.5073663426238575
555,B,1,8.968205451965332,5.1651763916015625,-6.225432669817676,-3.543380433411571,-6.34987041415374
556,B,1,10.82702350616455,3.9501452445983887,-5.844487088693946,2.1600040753060967,-5.765039211975113
557,B,1,11.061182975769043,4.377432823181152,-6.801723311283534,2.587179346497459,-6.588937346175706
558,B,1,10.46119213104248,6.376156806945801,-6.215609853925949,0.8524180512034999,-6.06051839161206
559,B,1,11.580659866333008,3.495396852493286,-5.850336418200348,6.382321191752998,-5.588170300203764
560,B,1,9.024956703186035,5.2642292976379395,-5.903835522507052,-3.3109144604439424,-6.097817726926491
561,B,1,10.034568786621094,4.404778480529785,-5.226072271928279,-1.5558410992198426,-5.226826179704381
562,B,1,9.011063575744629,4.189426898956299,-4.606168369801433,-3.3283371831948014,-4.857928601613618
563,B,1,11.689337730407715,3.6674387454986572,-6.747561042577412,7.427493593488491,-6.258494598186101
564,B,1,9.109407424926758,4.063409805297852,-6.315198243480473,-2.649642382530242,-6.356711367513062
565,B,1,10.212972640991211,4.308475971221924,-5.159111852442183,-1.2692458881491042,-5.266459813933532
566,B,1,9.780646324157715,5.604709148406982,-5.02119974698386,-1.4763633003523433,-5.172901890143888
567,B,1,11.972295761108398,3.6295928955078125,-6.8881271058390015,11.353644283440222,-6.177203716726959
568,B,1,12.44473648071289,3.472026824951172,-8.155971924930817,11.131889401383598,-7.420587801131592
569,B,1,9.117951393127441,5.563418388366699,-4.466484659713221,-2.5646661502019983,-4.694254756028689
570,B,1,9.521496772766113,5.71959114074707,-5.0173830989176285,-2.738049920842599,-5.169807942605853
571,B,1,12.289817810058594,3.8001465797424316,-8.09503874323508,9.563629022202079,-7.376831697291504
572,B,1,10.357443809509277,5.039928913116455,-5.643635468805721,-0.3422953717240566,-5.674981403268516
573,B,1,9.21205997467041,5.354677677154541,-5.838901780541624,-2.6684831825739934,-5.98174262637564
574,B,1,10.160305976867676,4.643811225891113,-6.873323570889918,-3.933563453108165,-6.919580637912529
