gene,gene_clean,score,rank,mode1,mode2,mode3,mode4,mode5,mode6,mode7,mode8,mode9,mode10
rplL,rplL,0.001134725045818137,55,0.0007081267866344194,4.622437475953526e-05,1.8913354780466862e-05,0.00013332033083486697,3.447485699866864e-05,4.344863050343394e-05,3.4371378739319244e-05,2.4865495041575173e-05,8.546790744121166e-05,5.5119300846399605e-06
wrbA,wrbA,0.0011343583608923345,56,0.00044525186883484784,5.9133393790355465e-05,2.1639070668812796e-05,9.438844293717508e-05,5.952809970371087e-05,0.00011443337223725455,9.101653859924524e-05,0.0001697992796802393,6.826870227382117e-05,1.0899592166872475e-05
tap,tap,0.0011270326895690332,57,3.910310364505789e-05,6.760988711067868e-06,0.00032851046759779887,0.00032970208154023064,0.00012456655839667233,4.2677918738659984e-05,3.91139524012324e-05,9.854061788702879e-05,5.394051686653245e-05,6.411648378475211e-05
dhaM,dhaM,0.0011244544460051482,58,9.66883537396945e-05,0.0006067003881488092,9.022292040444525e-06,4.4575090444616083e-05,3.7274050883703494e-06,2.7813630575447706e-05,3.128791926558711e-05,3.500726736529103e-05,0.0002316933146248218,3.7938784712066155e-05
pyrC,pyrC,0.001121366702916782,59,0.000192638841284166,6.362850651246535e-05,0.00037974514503361334,0.0002358992166353396,3.264110836458651e-05,9.096049601027377e-05,1.2055243828349388e-05,3.6584465131385326e-05,2.9223258857920563e-05,4.7990421258681997e-05
fliD,fliD,0.0011205505226349179,60,1.716560500069113e-05,3.9312833603026615e-06,0.0003000645625103644,0.00038317102847808867,9.240013953540685e-05,6.94929352203965e-05,6.43443260718556e-06,0.0001666981726702568,2.4136319336290237e-05,5.705604391593508e-05
aceK,aceK,0.0011180284780996795,61,0.00010813456149350274,2.8782664671018386e-05,0.00013177995306184475,0.00017383114317810747,0.00015377178973660072,0.00017784525471256329,0.00010908426689557624,0.00014554678868877014,8.701445898339692e-05,2.2375966782990623e-06
gadB,gadB,0.0011166633110408198,62,0.00024731343284003837,5.029767232636335e-05,8.853741716899261e-05,0.00018022998148697482,0.00016524705873849916,6.211970103439918e-05,6.960666166789957e-05,0.00010894765836451176,7.067957505801911e-05,7.368415235512191e-05
rplI,rplI,0.0011144715057705874,63,0.0006908244050183946,8.233040484298976e-05,3.458840789156374e-05,0.00011579020495906518,5.838091114349835e-05,1.5782811660831494e-05,4.778198983232534e-06,3.9625518209296764e-05,6.672907128015786e-05,5.641571781556999e-06
bioF,bioF,0.0011143098761104162,64,0.00017320019718456247,9.739800661316824e-06,0.00018174098009243929,0.00012769882400757274,3.953658990398611e-05,3.966903320726675e-05,0.00040028883307419703,1.133440783324361e-05,0.0001213164137300528,9.784796415778556e-06
ycdX,ycdX,0.0011090446966260821,65,0.0001317138315504175,0.00041402693674189646,8.321140107934758e-05,9.818124196276986e-05,5.344766069667733e-05,0.00017990086264675585,6.443684137517724e-05,8.872534262962828e-06,1.8037694677467148e-05,5.7215691632610416e-05
cspA,cspA,0.001103338810002608,66,0.000338210399778773,0.00012595661551092653,0.0001286922971101924,9.769533328495178e-05,6.292908401803762e-06,8.933722779205845e-05,0.00013731548245877207,3.200439152510014e-05,9.159291951342967e-05,5.6241234626600306e-05
lolE,lolE,0.0011022181153356606,67,9.734764937395135e-05,0.0004946851686923529,3.1317480048245274e-05,1.6721413677562286e-05,0.00010368110404220648,4.2077729964775526e-05,5.502765535202468e-05,0.0001008922135365171,8.657326629030627e-05,7.389443435771883e-05
luxS,luxS,0.0010987056448638133,68,0.0003736341573435316,5.3378162278820464e-05,2.792788974373676e-05,0.00016470477544057644,0.00013882831886881196,2.3548130995489066e-05,2.888455400571076e-05,0.0001327083188390167,6.446958701993202e-05,9.06217503281875e-05
fbaB,fbaB,0.001085098416080267,69,0.0003851766954057759,4.8166531660358987e-05,5.784812407208228e-05,0.00015671597569058072,5.1987659523224955e-05,0.00016060550764149134,4.842570370861042e-05,6.638162239380028e-05,4.067679353835211e-05,6.911380244598996e-05
