gene,gene_clean,score,rank,mode1,mode2,mode3,mode4,mode5,mode6,mode7,mode8,mode9,mode10
glpx,glpx,0.0015832409995701507,81,5.3649466945555345e-06,1.0502210438626923e-05,9.080240034737164e-07,3.7371379494060143e-06,5.4221023740358884e-06,0.0004025653452024978,0.0003951866090734733,0.0006761185066498616,6.52320450305135e-05,1.8204072153706323e-05
ydhw,ydhw,0.0015756399814672636,82,3.269089037589385e-05,0.0015095821301806822,1.1841699713781267e-05,1.0216973555262377e-05,4.822179511344651e-07,2.2914708991054005e-06,3.887461571354381e-07,6.115898486882412e-07,1.6878924329988454e-06,5.846370352581282e-06
ygfg,ygfg,0.0015220870103882947,83,9.03888832024012e-06,2.2999931141060897e-05,0.0013595180679305252,6.0765844208491516e-05,1.2556381266518407e-05,3.2680251568319093e-06,7.462200780053252e-06,2.7976592531927997e-06,1.2350941404418583e-06,4.244491819093856e-05
ydhb,ydhb,0.0014940693396887604,84,8.131333659594236e-06,2.6609802047266603e-05,0.0013793466543273911,1.306230864447464e-06,1.4753302833220376e-05,8.974344853424049e-07,1.3395686473043865e-05,4.165150707572142e-06,1.2536764434265022e-05,3.292697985661694e-05
ypdb,ypdb,0.0014884837383956598,85,9.480511330237003e-06,3.0325590472129144e-05,0.0012708392071788495,5.91076022541255e-05,1.6518880541901067e-06,7.846448870411788e-06,1.5555923994895654e-05,8.855045267145234e-06,3.5479519896681936e-05,4.934200107699421e-05
rna,rna,0.0014746784255706901,86,3.070537334887769e-05,0.0013783596976945326,3.372814920375139e-05,6.773101150709773e-06,3.3864431765641534e-06,1.8506417140734621e-06,2.026360917356077e-06,1.1883107855227622e-05,5.4430982821779e-06,5.224522274193774e-07
ybin,ybin,0.0014629248057713828,87,8.297402723967925e-06,1.8432576161540087e-05,0.0008710511264258114,4.103677814119162e-05,0.00028724765158397256,0.000122988419058837,8.322653786591961e-06,6.152895586691708e-05,1.6167753432708637e-05,2.7851488589844488e-05
seta,seta,0.0014281808429473751,88,1.0047613046631814e-05,1.7016501546951317e-05,0.0012480329384474808,6.0688487686421715e-05,2.439404215437736e-05,1.5487728644326572e-06,3.532764849346541e-06,1.5463669910401307e-06,2.4549245848365054e-05,3.6824109512327746e-05
exur,exur,0.0014051614906021232,89,2.8713313590262198e-05,0.0013053471106202962,3.665202397201993e-05,5.296745672135122e-06,1.6230774730096033e-06,2.1259228853495253e-06,1.8618641448709797e-06,2.3477654405100923e-06,6.583254894682479e-06,1.4610411908987063e-05
adhe,adhe,0.0014004808553875565,90,9.511590247817044e-06,1.4384783104826326e-05,1.4139335569241614e-05,1.7144532318912255e-06,3.7854859610967274e-05,7.976744476967905e-05,0.00013697232991703536,6.359205226655141e-05,0.000995949734901522,4.659427176802537e-05
hyi,hyi,0.0013619778977544137,91,1.4514199747476883e-06,7.3289184988033305e-06,1.7329152796899905e-05,5.8709951449191124e-06,5.755885253026313e-05,1.0048702526912821e-05,0.0007542924128583357,0.0004376111442415606,6.620164597327277e-05,4.284653208698755e-06
yfas,yfas,0.0013598174856821234,92,2.888442021164868e-06,1.632396098257419e-06,6.437640482133399e-05,4.542104869244289e-06,1.6572868208274527e-05,4.636257937488634e-06,3.083770788571034e-06,1.1340440342236651e-06,4.279683084404966e-05,0.0012181543660595153
lelobekk_03401,03401,0.0013598174856821234,93,2.888442021164868e-06,1.632396098257419e-06,6.437640482133399e-05,4.542104869244289e-06,1.6572868208274527e-05,4.636257937488634e-06,3.083770788571034e-06,1.1340440342236651e-06,4.279683084404966e-05,0.0012181543660595153
flu,flu,0.0013598174856821234,94,2.888442021164868e-06,1.632396098257419e-06,6.437640482133399e-05,4.542104869244289e-06,1.6572868208274527e-05,4.636257937488634e-06,3.083770788571034e-06,1.1340440342236651e-06,4.279683084404966e-05,0.0012181543660595153
yegp,yegp,0.0013598174856821234,95,2.888442021164868e-06,1.632396098257419e-06,6.437640482133399e-05,4.542104869244289e-06,1.6572868208274527e-05,4.636257937488634e-06,3.083770788571034e-06,1.1340440342236651e-06,4.279683084404966e-05,0.0012181543660595153
ytfn,ytfn,0.0013598174856821125,96,2.888442021164834e-06,1.632396098257396e-06,6.437640482133351e-05,4.5421048692442655e-06,1.6572868208274385e-05,4.636257937488787e-06,3.0837707885710043e-06,1.1340440342236374e-06,4.2796830844049384e-05,0.0012181543660595053
yjfk,yjfk,0.0012999311811474504,97,6.091119836472342e-06,1.0040223256180965e-05,7.761999893049242e-06,3.4070119522866676e-06,0.0007347313545253714,0.00030230254689226954,3.4417691249606816e-05,0.00015920807776776237,3.9210835513740576e-05,2.7603202607106546e-06
ribd,ribd,0.001295268661370762,98,1.0204706214416313e-05,2.0030314791601683e-05,0.0009526338079630149,4.64979108609218e-05,1.463549815692622e-05,6.005634375253733e-05,4.6989379962842284e-05,8.770114110615707e-05,2.1818015682657914e-05,3.4701542879686475e-05
rihc,rihc,0.0012924014032175515,99,8.462323525502132e-06,7.208547644484578e-06,7.875754056666336e-06,1.695524181765761e-05,4.152098806860182e-05,7.966366008942743e-05,0.00012973696396013728,5.325262030884625e-05,0.0009082151736999127,3.9510130046315364e-05
btur,btur,0.0012885446300201634,100,8.784424757632273e-06,1.3896451305047827e-05,3.55934106560103e-07,1.9614371515534134e-06,3.0904314736319676e-05,8.319458711539043e-05,0.0001334365483085736,5.0514952781039366e-05,0.000917578564800373,4.7917414957673625e-05
inso-2,inso-2,0.0012398960893556304,101,2.758757500219957e-05,1.7705708682368022e-05,0.0010628136452810672,5.099219218085259e-05,1.2776359587281191e-05,2.198962276229193e-06,8.277675139368415e-06,7.518307907546147e-06,1.8787122150299924e-05,3.12385411484182e-05
cyss,cyss,0.0011618910147499395,102,3.224950864511411e-06,7.695922822912141e-06,5.17259055481611e-08,0.00012253692480451866,1.0499652230862181e-05,0.0002563497279076857,0.00025273699778610346,0.0004242667281475462,7.99166813629461e-05,4.611702917305568e-06
puur,puur,0.0011560869181570985,103,2.3675549603333706e-05,0.0007385421831171709,0.00015474319575324694,9.836056507108558e-06,0.00010739179271793273,5.615229624535919e-05,4.9079048171547225e-06,1.5406347771685857e-05,2.1394983747970294e-05,2.403660787613525e-05
held,held,0.001102577154919433,104,2.354309590135298e-05,0.0007137333794825274,0.0003062680647862445,1.305190789500964e-05,7.879405251806617e-06,2.1871738528302227e-06,7.310993056500326e-06,5.320628290178264e-06,4.927867314189156e-07,2.2789719671564446e-05
alsb,alsb,0.0010979628927918932,105,2.560667468449683e-05,0.0010323344758869616,1.8408645526415908e-05,4.52633054902974e-06,2.9451031725868533e-06,1.3237682835958118e-06,5.034840523117515e-07,5.350042650217381e-06,4.690909124950966e-06,2.2734588613265287e-06
