gene,gene_clean,score,rank,mode1,mode2,mode3,mode4,mode5,mode6,mode7,mode8,mode9,mode10
glnH,glnH,0.0005916841595231197,91,0.0001042176984129193,4.031366890681998e-05,6.151742880892381e-05,3.1158435532257356e-05,0.00017774813565596802,7.217948881512441e-06,4.3544419502438126e-05,9.641836234278589e-05,1.7125889461096854e-05,1.2422172018398018e-05
yhdZ,yhdZ,0.0005906988545663452,92,9.765651377410695e-06,1.3951016461075401e-05,1.875656949058691e-05,3.16279883026799e-05,2.3308089479568897e-05,5.947894574737586e-05,0.00020562635944578868,8.623643642494507e-06,0.0001226418432904284,9.691874732893597e-05
phnK,phnK,0.0005900732421900572,93,1.9845922997153148e-05,1.4083981134537137e-05,3.3751804117722794e-06,3.108953054415455e-05,3.957934218204129e-05,0.00016406660012799337,5.021989517298989e-05,0.00011521982066900436,6.918968116847643e-05,8.340328778193465e-05
yneI,yneI,0.0005891885431041382,94,5.889168707777535e-05,1.6139778830966237e-05,5.324553508291587e-05,4.3049332436453854e-05,7.642664648398392e-05,0.00010768589290635462,0.00010749909055469189,1.656012107982145e-05,0.00010237453117090559,7.315927480269486e-06
ybgS,ybgS,0.0005887659355380561,95,0.00012004403970981822,2.797125118139528e-06,0.00022741502717961372,9.123916857635372e-05,8.472868145033109e-05,1.7883191952004098e-05,6.55012308870467e-06,9.36001980224462e-06,1.6790697462390978e-06,2.7069488914607216e-05
rplD,rplD,0.0005879536590440334,96,0.00027433240328039976,7.928863515152844e-05,6.221488695838525e-05,1.3005758529435755e-05,1.9484790226201283e-05,3.759379637379437e-05,3.062554425984742e-05,4.188904183411635e-06,2.9402884673332106e-05,3.781605540769739e-05
ddpB,ddpB,0.0005867806036454048,97,1.2772145731911404e-05,1.7811266234994018e-05,1.0659444296925511e-05,1.4378828663625512e-05,5.8572309977786445e-06,7.139108654790401e-05,0.0001949391250151008,8.876232373053209e-05,6.405635103323744e-05,0.00010615280139339537
cobT,cobT,0.0005865214964864522,98,0.00011282670945600548,2.826341262944611e-06,0.00014848220041259905,0.00017537910513003833,3.15356128742584e-05,2.0965041056970163e-06,3.290724664443495e-05,3.360301666730218e-05,1.0587503298894988e-06,4.580600960328265e-05
ypfH,ypfH,0.0005853636134920385,99,5.4090888446915354e-05,1.3145819799023492e-05,9.73893249935615e-05,7.175653071504862e-05,3.3360194170395493e-05,0.00011633933207141171,4.602255395675996e-05,5.5762164062918543e-05,5.5748914553614225e-05,4.174789072238962e-05
frsA,frsA,0.000582383367779749,100,4.9243403633152444e-05,3.840695097252211e-06,0.00019445663278521065,0.00016854786565146754,2.884487922878024e-05,4.829672164234214e-05,6.277345693156162e-06,5.3252479129222386e-05,2.8054753761586953e-05,1.5685911575784825e-06
ygcQ,ygcQ,0.0005819979181717505,101,3.398135104852477e-05,2.7150671529919768e-05,0.00013936294992339266,0.00017285407526208043,4.355111090951364e-05,1.174823955532464e-05,3.813260293304261e-05,3.326421702556383e-05,1.658785412527677e-05,6.536484585911144e-05
rplW,rplW,0.0005812188752893517,102,0.0002579355134163789,6.767717001663511e-05,4.8931021122538895e-05,3.0124614658427615e-05,3.810204762910861e-05,3.096421239569027e-05,2.5735298809126785e-05,1.8950230128316078e-05,3.360997589712484e-05,2.91887912160048e-05
uhpC,uhpC,0.0005787509174988742,103,5.440193754688883e-05,3.060381845835887e-05,0.00010438726991768953,2.17241298159485e-05,1.2148804522874584e-05,1.5123944678757006e-05,7.162773617518427e-05,4.4075666767699505e-05,7.135922189833073e-05,0.00015329838771714242
yhfW,yhfW,0.0005768032891437678,104,2.528895530028942e-05,6.506011945844492e-06,5.5707381256398055e-05,2.9212918368331835e-05,0.00019946443010018862,6.956469896359017e-06,7.76218659305301e-05,8.9914391270511e-05,7.190477266730206e-05,1.4226092408013344e-05
