feature,T0CASP2_cutadapt_1,T0CASP4_cutadapt_1,T0CASP5_cutadapt_1,T0EXP2_cutadapt_1,T0EXP4_cutadapt_1,T0EXP5_cutadapt_1,T0VapC2_cutadapt_1,T0VapC3_cutadapt_1,T0VapC4_cutadapt_1,T0VapC5_cutadapt_1,T1CASP2_cutadapt_1,T1CASP4_cutadapt_1,T1CASP5_cutadapt_1,T2CASP2_cutadapt_1,T2CASP4_cutadapt_1,T2CASP5_cutadapt_1,T2VapC2_cutadapt_1,T2VapC3_cutadapt_1,T2VapC4_cutadapt_1,T2VapC5_cutadapt_1,T3VapC2_cutadapt_1,T3VapC3_cutadapt_1,T3VapC4_cutadapt_1,T3VapC5_cutadapt_1
yjgR,0.035084179209393336,0.03776605969744906,0.023314897620726513,0.06492436123598423,0.06390853142851825,0.04921113677791002,0.04577441021650295,0.039717911340466254,0.04003371124714887,0.05430157448903965,0.03179945093738696,0.03193037051721055,0.0386609734830112,0.02782292438037918,0.03453545586558702,0.03332149202537486,0.04084961038421899,0.03964402554389953,0.06120773806547357,0.08217348907952947,0.08973736647213913,0.06809941830174517,0.07993824788605816,0.12855692975843216
yjgZ,0.000398683854652197,0.0,0.0003238180225100905,0.0027051817181660094,0.0,0.0,0.0013078402919000842,0.0,0.0,0.001974602708692351,0.0,0.0,0.0,0.0,0.0,0.0,0.006808268397369832,0.0008090617457938679,0.002498275023080554,0.00349674421615019,0.0097540615730586,0.02315380222259335,0.011809059346804046,0.010713077479869345
yjhF,0.0013953934912826894,0.0006455736700418643,0.0016190901125504524,0.01120718140383061,0.011868727265296246,0.011790168186374276,0.005885281313550379,0.018913291114507742,0.007863764709261385,0.009873013543461755,0.0012309464878988504,0.0018171755578900311,0.0013931882336220252,0.0008103764382634711,0.0010258056197699115,0.000600387243700448,0.00851033549671229,0.030744346340166977,0.029979300276966644,0.015735348972675856,0.06437680638218676,0.03404970915087258,0.050869794109309745,0.054755729341554434
yjhG,0.011362489857587614,0.008715244545565168,0.009714540675302714,0.07342636092164884,0.07303832163259229,0.0630517689966972,0.05492929225980354,0.05768553789924861,0.06076545457156524,0.07503490293030933,0.011693991635039076,0.013499018430040232,0.015325070569842277,0.011615395615109755,0.008890315371339233,0.01260813211770941,0.02382893939079441,0.051779951730807544,0.05933403179816315,0.047206046918027565,0.09168817878675084,0.06809941830174517,0.08993052887181543,0.07499154235908542
yjhH,0.004186180473848069,0.0035506551852302532,0.004533452315141267,0.033621544211491834,0.04199703493874056,0.03434527254291637,0.020925444670401347,0.03498958856183932,0.034314609640413316,0.03653015011080849,0.0038979972116796923,0.0072687022315601245,0.005224455876082595,0.0043220076707385134,0.002051611239539823,0.004202710705903136,0.005106201298027374,0.012944987932701886,0.01686335640579374,0.008741860540375476,0.025360560089952362,0.027239767320698063,0.028160064596225033,0.05594607128376214
yjhI,0.0033888127645436746,0.002259507845146525,0.001942908135060543,0.008888454216831173,0.016433622367333263,0.009739704153961358,0.011116642481150716,0.013239303780155419,0.012153090914313049,0.011847616252154107,0.002051577479831417,0.004153544132320071,0.003482970584055063,0.0010805019176846284,0.0023935464461297936,0.0015009681092511202,0.011914469695397206,0.008899679203732547,0.008743962580781939,0.005245116324225286,0.015606498516893762,0.01770584875845374,0.025434897054654872,0.027377864670777217
yjhP,0.000797367709304394,0.0006455736700418643,0.0009714540675302715,0.02396018093232751,0.02099851746937028,0.019992024316025946,0.013078402919000844,0.01607629744733158,0.013582866315996936,0.020733328441269686,0.0010257887399157085,0.0020767720661600355,0.0013931882336220252,0.0008103764382634711,0.00034193520658997047,0.000600387243700448,0.02212687229145195,0.01941748189905283,0.0243581814750354,0.019232093188826047,0.0390162462922344,0.02996374405276787,0.04087751312355247,0.17736094938894809
yjhQ,0.000797367709304394,0.00032278683502093216,0.0003238180225100905,0.020482090151828357,0.018259580408148072,0.01486586423499365,0.016348003648751053,0.017021962003056966,0.0178721925210486,0.020733328441269686,0.0008206309919325668,0.001557579049620027,0.0006965941168110126,0.0002701254794211571,0.0,0.000300193621850224,0.02553100649013687,0.020226543644846696,0.031228437788506924,0.038464186377652095,0.060475181752963326,0.0435836277131169,0.03451878885988875,0.2083098398863484
yjhU,0.021927612005870834,0.01839884959619313,0.018133809260565067,0.1916814474586201,0.17346601387740668,0.16198665856062047,0.15432515444420994,0.1900785757008028,0.14226265246754685,0.23991422910612065,0.02379829876604444,0.019988931136790344,0.027515467614034998,0.022690540271377194,0.024277399667887906,0.018311810932863666,0.27403280299413574,0.275890055315709,0.3753658222178532,0.440589771234924,0.42722789689996676,0.4399222422292737,0.40423318533290775,0.3999548925817889
yjiA,0.0033888127645436746,0.003873442020251186,0.002590544180080724,0.06337854311131794,0.06482151044892565,0.06664008105341981,0.06473809444905416,0.05957686701069938,0.06362500537493301,0.08293331376507874,0.006770205683443676,0.0051919301654000894,0.008010832343326646,0.005402509588423142,0.005129028098849557,0.005703678815154256,0.02553100649013687,0.01941748189905283,0.02310904396349512,0.03147069794535171,0.042917870921457844,0.020429825490523548,0.03451878885988875,0.03213923243960804
yjiC,0.0,0.0,0.0,0.00038645453116657275,0.0018259580408148072,0.0,0.0006539201459500421,0.0009456645557253871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011914469695397206,0.004045308728969339,0.0043719812903909696,0.005245116324225286,0.011704873887670322,0.00817193019620942,0.008175502624710493,0.008332393595453937
yjiG,0.000797367709304394,0.0009683605050627965,0.0003238180225100905,0.003864545311665728,0.006390853142851824,0.005126160081032293,0.0071931216054504634,0.0037826582229015483,0.0021446631025258322,0.009873013543461755,0.002051577479831417,0.0005191930165400089,0.0031346735256495566,0.0008103764382634711,0.0010258056197699115,0.000600387243700448,0.003404134198684916,0.0016181234915877358,0.002498275023080554,0.0,0.005852436943835161,0.006809941830174516,0.004541945902616941,0.010713077479869345
yjiH,0.0013953934912826894,0.0032278683502093212,0.002914362202590814,0.0027051817181660094,0.006390853142851824,0.0010252320162064588,0.0013078402919000842,0.004728322778626936,0.0035744385042097196,0.00888571218911558,0.0032825239677302673,0.003115158099240054,0.0020897823504330377,0.002701254794211571,0.0030774168593097344,0.0030019362185022404,0.003404134198684916,0.0032362469831754715,0.0031228437788506924,0.0,0.007803249258446881,0.005447953464139612,0.006358724263663718,0.016664787190907873
yjiJ,0.0035881546918697734,0.004196228855272118,0.002914362202590814,0.02396018093232751,0.020085538448962877,0.019479408307922715,0.0071931216054504634,0.010402310112979258,0.013582866315996936,0.01777142437823116,0.0030773662197471257,0.00467273714886008,0.005224455876082595,0.005672635067844298,0.0054709633054395275,0.003902517084052912,0.013616536794739663,0.016990296661671227,0.027481025253886092,0.04021255848572719,0.042917870921457844,0.0435836277131169,0.03361039967936536,0.0452329938038928
yjiK,0.0009967096366304926,0.0009683605050627965,0.0009714540675302715,0.00966136327916432,0.01734660138774067,0.012302784194477504,0.011770562627100759,0.0009456645557253871,0.009293540110945272,0.014809520315192632,0.0012309464878988504,0.0020767720661600355,0.0031346735256495566,0.002701254794211571,0.002051611239539823,0.0030019362185022404,0.015318603894082121,0.028317161102785374,0.027481025253886092,0.04545767480995247,0.029262184719175802,0.02179181385655845,0.029976842957271814,0.03213923243960804
yjiL,0.0029901289098914776,0.0054873761953558465,0.0016190901125504524,0.017390453902495776,0.02099851746937028,0.011790168186374276,0.007847041751400505,0.010402310112979258,0.008578652410103329,0.01974602708692351,0.0026670507237808424,0.0025959650827000447,0.0045278617592715825,0.0010805019176846284,0.0027354816527197638,0.002701742596652016,0.00851033549671229,0.010517802695320284,0.0081193938250118,0.005245116324225286,0.021458935460728922,0.009533918562244323,0.016351005249420986,0.014284103306492463
yjiM,0.011761173712239812,0.012588686565816354,0.010362176720322896,0.0212549992141615,0.010955748244888841,0.021017256332232403,0.012424482773050801,0.006619651890077709,0.011438203213471105,0.029619040630385264,0.009026940911258234,0.013239421921770227,0.00940402057694867,0.010805019176846283,0.009916120991109143,0.009906389521057391,0.010212402596054748,0.004045308728969339,0.0081193938250118,0.010490232648450571,0.0195081231461172,0.019067837124488646,0.01998456197151454,0.0226164969019464
yjiN,0.015548670331435682,0.015493768081004744,0.015219447057974251,0.025505999056993803,0.02099851746937028,0.02511818439705824,0.016348003648751053,0.017967626558782354,0.020731743324416376,0.01974602708692351,0.016617777586634477,0.020248527645060348,0.013235288219409239,0.015127026847584798,0.014019343470188789,0.012307938495859184,0.015318603894082121,0.007281555712144811,0.018112493917334015,0.01398697686460076,0.04096705860684612,0.03268772078483768,0.035427178040412136,0.03928128409285427
yjiR,0.005780915892456856,0.002259507845146525,0.007771632540242172,0.05023908905165446,0.04656193004077758,0.03793358459963897,0.02681072598395173,0.029315601227486998,0.03145505883704554,0.0444285609455779,0.005744416943527968,0.006489912706750111,0.0041795647008660754,0.004051882191317356,0.008206444958159292,0.005703678815154256,0.07318888527172569,0.07200649537565425,0.11804349484055617,0.11539255913295629,0.09168817878675084,0.11849298784503658,0.13625837707850824,0.10475009091427805
yjiS,0.0,0.00032278683502093216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006838704131799409,0.0,0.001702067099342458,0.0,0.0,0.0,0.0,0.00408596509810471,0.0018167783610467765,0.0
yjiT,0.0011960515639565911,0.00032278683502093216,0.0016190901125504524,0.11129890497597296,0.1552064334692586,0.09483396149909742,0.09024098014110582,0.087946803682461,0.09365028881029466,0.1767269424279654,0.0022567352278145586,0.00233636857443004,0.0017414852920275316,0.0029713802736327276,0.0027354816527197638,0.002401548974801792,0.05616821427830111,0.059061507442952355,0.08806419456358952,0.10665069859258079,0.1541141728543259,0.16888655738832797,0.138075155439555,0.19045471075323284
yjiX,0.001594735418608788,0.0012911473400837286,0.0022667261575706333,0.0212549992141615,0.013694685306111053,0.021017256332232403,0.025502885692051645,0.008510981001528483,0.0178721925210486,0.026657136567346737,0.0016412619838651337,0.0018171755578900311,0.0027863764672440504,0.0010805019176846284,0.0006838704131799409,0.0033021298403524643,0.001702067099342458,0.016181234915877356,0.006245687557701385,0.012238604756525667,0.013655686202282042,0.006809941830174516,0.012717448527327436,0.010713077479869345
yjjA,0.006179599747109053,0.00451901569029305,0.005504906382671538,0.06762954295415023,0.0739513006529997,0.07945548125600055,0.03661952817320236,0.05957686701069938,0.052901689862303855,0.07503490293030933,0.006154732439494251,0.00700910572329012,0.006965941168110126,0.006483011506107769,0.007180639338389381,0.005103291571453808,0.03744547618553407,0.04368933427286886,0.07307454442510619,0.0681865122149287,0.14826173591049074,0.1321128715053856,0.15079260396688243,0.092846671492201
yjjB,0.0013953934912826894,0.001936721010125593,0.0016190901125504524,0.003864545311665728,0.0036519160816296144,0.004613544072929064,0.0026156805838001684,0.007565316445803097,0.0035744385042097196,0.004936506771730877,0.0006154732439494252,0.0010383860330800178,0.0010448911752165189,0.0002701254794211571,0.00034193520658997047,0.000300193621850224,0.006808268397369832,0.0024271852373816036,0.009368531336552077,0.005245116324225286,0.011704873887670322,0.005447953464139612,0.005450335083140329,0.005951709711038526
yjjG,0.022126953933196934,0.020012783771297792,0.012305084855383437,0.09584072372931005,0.08673300693870334,0.07637978520738117,0.06735377503285433,0.06808784801222786,0.07005899468251052,0.08786982053680963,0.02564471849789271,0.030891984484130528,0.01811144703708633,0.02188016383311372,0.029748362973327433,0.01861200455471389,0.08680542206646535,0.0954692860036764,0.10430298221361313,0.12588279178140685,0.22434341618034784,0.1661625806562582,0.2007540088956688,0.2368780464993333
yjjI,0.001993419273260985,0.00032278683502093216,0.0003238180225100905,0.012752999528496902,0.019172559428555475,0.010252320162064586,0.00915488204330059,0.017021962003056966,0.010008427811787218,0.0069111094804232285,0.0022567352278145586,0.0018171755578900311,0.0003482970584055063,0.0013506273971057854,0.0,0.0015009681092511202,0.011914469695397206,0.0032362469831754715,0.006870256313471523,0.00699348843230038,0.017557310831505482,0.002723976732069806,0.011809059346804046,0.004761367768830821
yjjJ,0.006578283601761251,0.010006391885648896,0.010685994742832987,0.11941445013047099,0.12325216775499948,0.080480713272207,0.07847041751400505,0.06903351256795326,0.06862921928082663,0.11650155981284872,0.008821783163275093,0.00934547429772016,0.0045278617592715825,0.007833638903213555,0.008548380164749262,0.0072046469244053755,0.04084961038421899,0.029126222848579245,0.05059006921738122,0.038464186377652095,0.17167148368583138,0.14300877843366483,0.12808287445379773,0.15117342666037856
yjjP,0.0029901289098914776,0.0025822946801674572,0.002914362202590814,0.03207572608682554,0.025563412571407297,0.0297317284699873,0.02419504540015156,0.018913291114507742,0.015012641717680825,0.030606341984731437,0.0026670507237808424,0.0025959650827000447,0.0027863764672440504,0.005132384109001985,0.0034193520658997046,0.003902517084052912,0.04084961038421899,0.03802590205231179,0.054962050507772184,0.047206046918027565,0.058524369438351605,0.07082339503381496,0.07812146952501138,0.051184703514931325
yjjQ,0.0005980257819782956,0.0009683605050627965,0.000647636045020181,0.0023187271869994364,0.0,0.0010252320162064588,0.0019617604378501263,0.0,0.002859550803367776,0.0029619040630385267,0.0,0.0005191930165400089,0.0,0.0002701254794211571,0.00034193520658997047,0.000600387243700448,0.01702067099342458,0.009708740949526415,0.013740512626943046,0.017483721080750952,0.04877030786529301,0.020429825490523548,0.044511069845646026,0.03451991632402345
yjjU,0.03348944379078455,0.028405241481842026,0.029791258070928323,0.04792036186465502,0.043822992979555365,0.045622824721187415,0.032042087151552066,0.04066357589619164,0.02931039573451971,0.061212683969462875,0.02790145372570727,0.04205463433974072,0.03657119113257816,0.029713802736327274,0.0359031966919469,0.0300193621850224,0.03574340908619162,0.03478965506913632,0.044968950415449974,0.06643814010685362,0.07022924332602193,0.04222163934708199,0.056320129192450066,0.07380120041687771
yjjV,0.023323005497153524,0.014848194410962879,0.022667261575706334,0.04212354389715643,0.05569172024485162,0.03895881661584543,0.02419504540015156,0.044446234119093195,0.03216994653788748,0.06614919074119376,0.01682293533461762,0.019469738120250334,0.016369961745058795,0.013236148491636696,0.013677408263598818,0.01951258542026456,0.06297648267567095,0.06067963093454009,0.08806419456358952,0.07692837275530419,0.0682784310114102,0.05992748810553574,0.06449563181716056,0.07856256818570855
yjjW,0.0001993419273260985,0.00032278683502093216,0.0003238180225100905,0.006569727029831737,0.005477874122444421,0.005126160081032293,0.005885281313550379,0.002836993667176161,0.0042893262050516644,0.0029619040630385267,0.0004103154959662834,0.00025959650827000444,0.0003482970584055063,0.0,0.0010258056197699115,0.0018011617311013439,0.003404134198684916,0.004854370474763207,0.0031228437788506924,0.001748372108075095,0.0,0.005447953464139612,0.0018167783610467765,0.0011903419422077052
yjjX,0.0033888127645436746,0.0032278683502093212,0.001942908135060543,0.016231090308996058,0.01552064334692586,0.016916328267406567,0.009808802189250631,0.004728322778626936,0.013582866315996936,0.022707931149962036,0.0024618929757977007,0.0036343511157800623,0.0038312676424605693,0.0018908783559480997,0.0027354816527197638,0.002701742596652016,0.01702067099342458,0.01941748189905283,0.015614218894253462,0.03321907005342681,0.023409747775340644,0.03541169751690748,0.02361811869360809,0.02975854855519263
yjjY,0.0013953934912826894,0.00032278683502093216,0.0003238180225100905,0.008501999685664601,0.0027389370612222103,0.006664008105341981,0.0026156805838001684,0.005673987334352322,0.0021446631025258322,0.003949205417384702,0.0008206309919325668,0.00025959650827000444,0.0,0.0008103764382634711,0.0010258056197699115,0.0009005808655506719,0.003404134198684916,0.004854370474763207,0.005621118801931247,0.0,0.0019508123146117203,0.005447953464139612,0.006358724263663718,0.009522735537661642
yjjZ,0.06359007481702543,0.058424417138788716,0.06573505856954837,0.02086854468299493,0.025563412571407297,0.021529872340335633,0.024848965546101602,0.017967626558782354,0.017157304820206658,0.020733328441269686,0.075292893509813,0.06541832008404112,0.06513154992182968,0.08698040437361258,0.07351606941684365,0.0801516970340098,0.001702067099342458,0.0016181234915877358,0.006870256313471523,0.01398697686460076,0.013655686202282042,0.006809941830174516,0.005450335083140329,0.008332393595453937
yjtD,0.0023921031279131822,0.003873442020251186,0.0022667261575706333,0.045215180146489016,0.042910013959147966,0.03690835258343251,0.029426406567751896,0.045391898674818576,0.03288483423872943,0.042453958236885546,0.0024618929757977007,0.005451526673670094,0.0010448911752165189,0.00459213315015967,0.004103222479079646,0.00450290432775336,0.015318603894082121,0.02184466713643443,0.03934783161351872,0.05245116324225285,0.07608168026985708,0.05720351137346594,0.049961404928786354,0.07975291012791624
ykfA,0.02113024429656644,0.017107702256109403,0.018457627283075158,0.04289645295948958,0.04199703493874056,0.03690835258343251,0.032696007297502105,0.04255490500764241,0.03216994653788748,0.057263478552078174,0.022977667774111872,0.020767720661600358,0.024380794088385442,0.028903426298063806,0.024277399667887906,0.023715296126167698,0.07659301947041061,0.06391587791771557,0.08868876331935967,0.08392186118760457,0.12290117582053836,0.09670117398847813,0.08993052887181543,0.14998308471817084
ykfB,0.05681244928793806,0.03744327286242813,0.050191793489064024,0.2875221711879301,0.30128307673444316,0.3096200688943505,0.2308338115203649,0.3319282590596109,0.23591294127784151,0.2833554886973524,0.04267281158049348,0.03738189719088064,0.0386609734830112,0.045651206022175546,0.04342577123692625,0.04442865603383315,1.4773942422292536,1.207120124724451,1.8562183421488514,2.019369784826735,0.18922879451733687,0.1334748598714205,0.1789526685631075,0.18807402686881738
ykfC,0.005182890110478561,0.0035506551852302532,0.0032381802251009047,0.027051817181660096,0.02373745453059249,0.016916328267406567,0.016348003648751053,0.018913291114507742,0.01572752941852277,0.016784123023884982,0.004103154959662834,0.0051919301654000894,0.005572752934488101,0.0037817567118961994,0.0034193520658997046,0.003902517084052912,0.030637207788164242,0.04045308728969339,0.05746032553085274,0.038464186377652095,0.07218005564063365,0.03813567424897729,0.07085435608082427,0.05951709711038526
ykfF,0.0001993419273260985,0.0,0.0,0.0027051817181660094,0.006390853142851824,0.0020504640324129175,0.004577441021650295,0.005673987334352322,0.007863764709261385,0.0029619040630385267,0.0002051577479831417,0.0,0.0,0.0,0.00034193520658997047,0.0,0.010212402596054748,0.016181234915877356,0.01998620018464443,0.03147069794535171,0.0,0.00408596509810471,0.0009083891805233882,0.005951709711038526
ykfG,0.000398683854652197,0.0,0.0,0.00038645453116657275,0.0009129790204074036,0.0,0.0006539201459500421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000600387243700448,0.006808268397369832,0.0024271852373816036,0.001249137511540277,0.001748372108075095,0.0,0.001361988366034903,0.0009083891805233882,0.0
ykfH,0.0,0.0,0.0,0.0007729090623331455,0.0009129790204074036,0.0,0.0,0.0,0.0,0.0,0.0,0.0005191930165400089,0.0,0.0,0.0,0.0,0.001702067099342458,0.0016181234915877358,0.0031228437788506924,0.001748372108075095,0.0,0.0,0.0,0.0
ykfI,0.0001993419273260985,0.0,0.0,0.0,0.0,0.0010252320162064588,0.0006539201459500421,0.0,0.0,0.0,0.0006154732439494252,0.0005191930165400089,0.0,0.0,0.0,0.0,0.001702067099342458,0.0,0.001249137511540277,0.001748372108075095,0.0039016246292234405,0.002723976732069806,0.004541945902616941,0.0
ykfM,0.0001993419273260985,0.00032278683502093216,0.0,0.0011593635934997182,0.0009129790204074036,0.0005126160081032294,0.0,0.0009456645557253871,0.0,0.0009873013543461756,0.0,0.0,0.0,0.0,0.0,0.000300193621850224,0.0,0.005663432220557075,0.001249137511540277,0.001748372108075095,0.011704873887670322,0.027239767320698063,0.015442616068897599,0.023806838844154105
ykfO,0.0,0.0,0.0,0.003864545311665728,0.0027389370612222103,0.0025630800405161466,0.0,0.005673987334352322,0.000714887700841944,0.0009873013543461756,0.0,0.0,0.0,0.0,0.0,0.000300193621850224,0.001702067099342458,0.005663432220557075,0.006245687557701385,0.00699348843230038,0.0019508123146117203,0.00817193019620942,0.008175502624710493,0.005951709711038526
ykgE,0.0009967096366304926,0.0012911473400837286,0.0003238180225100905,0.02357372640116094,0.018259580408148072,0.021017256332232403,0.024848965546101602,0.024587278448860064,0.025735957230309983,0.046403163654270246,0.001436104235881992,0.00025959650827000444,0.0017414852920275316,0.0002701254794211571,0.0,0.002701742596652016,0.001702067099342458,0.007281555712144811,0.005621118801931247,0.010490232648450571,0.0195081231461172,0.009533918562244323,0.013625837707850823,0.023806838844154105
ykgF,0.0047842062558263645,0.004196228855272118,0.002914362202590814,0.05796817967498591,0.05660469926525902,0.044597592704980954,0.06016065342740388,0.053902879676347056,0.05504635296482969,0.10761584762373314,0.002872208471763984,0.0051919301654000894,0.003482970584055063,0.0067531369855289266,0.0017096760329498523,0.002701742596652016,0.005106201298027374,0.013754049678495755,0.02061076894041457,0.026225581621126426,0.037065433977622686,0.01634386039241884,0.03815234558198231,0.08213359401233165
ykgG,0.0047842062558263645,0.0025822946801674572,0.003561998247610995,0.025892453588160374,0.019172559428555475,0.018454176291716255,0.02157936481635139,0.018913291114507742,0.027880620332835816,0.033568246047769965,0.0030773662197471257,0.003893947624050067,0.0031346735256495566,0.0029713802736327276,0.0027354816527197638,0.0036023234622026877,0.02212687229145195,0.01941748189905283,0.0324775753000472,0.02797395372920152,0.035114621663010964,0.02996374405276787,0.027251675415701646,0.03213923243960804
ykgH,0.0009967096366304926,0.0,0.0,0.00038645453116657275,0.0,0.0010252320162064588,0.0006539201459500421,0.0,0.001429775401683888,0.0,0.0,0.0005191930165400089,0.0,0.0,0.00034193520658997047,0.0,0.005106201298027374,0.004854370474763207,0.008743962580781939,0.005245116324225286,0.025360560089952362,0.02587777895466316,0.02361811869360809,0.02142615495973869
ykgJ,0.0023921031279131822,0.001936721010125593,0.0009714540675302715,0.010047817810330891,0.011868727265296246,0.007176624113445211,0.006539201459500422,0.006619651890077709,0.007148877008419439,0.007898410834769404,0.0012309464878988504,0.0020767720661600355,0.0041795647008660754,0.0021610038353692567,0.0006838704131799409,0.002401548974801792,0.03574340908619162,0.021035605390640567,0.044968950415449974,0.05594790745840304,0.09168817878675084,0.04903158117725652,0.050869794109309745,0.061897780994800665
ykgL,0.0029901289098914776,0.00451901569029305,0.005181088360161448,0.014685272184329766,0.011868727265296246,0.01537848024309688,0.013732323064950884,0.015130632891606193,0.01072331551262916,0.012834917606500282,0.004103154959662834,0.004153544132320071,0.0045278617592715825,0.005132384109001985,0.0034193520658997046,0.008405421411806273,0.052764080079616194,0.048543704747632074,0.08056936949434786,0.12937953599755705,0.10144224035980945,0.05175555790932632,0.05177818328983313,0.08570461983895476
ykgM,0.0,0.00032278683502093216,0.0,0.0007729090623331455,0.0036519160816296144,0.0005126160081032294,0.003269600729750211,0.0009456645557253871,0.0,0.0009873013543461756,0.0012309464878988504,0.0005191930165400089,0.0006965941168110126,0.0013506273971057854,0.0010258056197699115,0.0009005808655506719,0.001702067099342458,0.0016181234915877358,0.0031228437788506924,0.001748372108075095,0.0019508123146117203,0.013619883660349032,0.0027251675415701647,0.015474445248700166
ykgO,0.0,0.0,0.0,0.0011593635934997182,0.0018259580408148072,0.0,0.0013078402919000842,0.0,0.000714887700841944,0.0009873013543461756,0.0,0.0005191930165400089,0.0,0.0005402509588423142,0.0017096760329498523,0.000300193621850224,0.0,0.0,0.0031228437788506924,0.0,0.0019508123146117203,0.002723976732069806,0.003633556722093553,0.004761367768830821
ykgR,0.0001993419273260985,0.0,0.0,0.003091636249332582,0.0,0.0005126160081032294,0.0013078402919000842,0.0009456645557253871,0.002859550803367776,0.003949205417384702,0.0006154732439494252,0.0005191930165400089,0.0,0.0,0.00034193520658997047,0.000300193621850224,0.0,0.0,0.001249137511540277,0.0,0.0019508123146117203,0.002723976732069806,0.0,0.0023806838844154105
ykgS,0.000797367709304394,0.0016139341751046606,0.001295272090040362,0.003478090780499155,0.0027389370612222103,0.005638776089135523,0.005231361167600337,0.008510981001528483,0.0042893262050516644,0.004936506771730877,0.0002051577479831417,0.0020767720661600355,0.002438079408838544,0.0010805019176846284,0.0010258056197699115,0.002101355352951568,0.005106201298027374,0.0024271852373816036,0.006245687557701385,0.005245116324225286,0.0039016246292234405,0.009533918562244323,0.005450335083140329,0.007142051653246231
ykgV,0.0001993419273260985,0.0006455736700418643,0.0,0.017390453902495776,0.01734660138774067,0.012815400202580733,0.022887205108251475,0.017967626558782354,0.020016855623574435,0.030606341984731437,0.0002051577479831417,0.0007787895248100135,0.0006965941168110126,0.0005402509588423142,0.0,0.000600387243700448,0.003404134198684916,0.008899679203732547,0.0081193938250118,0.008741860540375476,0.0195081231461172,0.019067837124488646,0.028160064596225033,0.02023581301753099
ykiC,0.0,0.0,0.0,0.00038645453116657275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006245687557701385,0.0,0.0,0.0,0.0009083891805233882,0.0
ykiD,0.004584864328500265,0.003873442020251186,0.0022667261575706333,0.005410363436332019,0.009129790204074036,0.006151392097238752,0.00915488204330059,0.0037826582229015483,0.0042893262050516644,0.007898410834769404,0.005128943699578543,0.003115158099240054,0.0045278617592715825,0.0043220076707385134,0.0044451576856696165,0.004202710705903136,0.028935140688821786,0.030744346340166977,0.055586619263542324,0.05594790745840304,0.0780324925844688,0.06946140666778006,0.05995368591454363,0.06427846487921608
ykiE,0.0009967096366304926,0.001936721010125593,0.0022667261575706333,0.02782472624399324,0.02099851746937028,0.017941560283613028,0.005885281313550379,0.014184968335880805,0.012867978615154992,0.04047935552819319,0.0024618929757977007,0.0020767720661600355,0.0010448911752165189,0.0010805019176846284,0.0010258056197699115,0.002101355352951568,0.005106201298027374,0.012944987932701886,0.015614218894253462,0.026225581621126426,0.03316380934839924,0.02179181385655845,0.012717448527327436,0.03213923243960804
ylaC,0.012757883348870304,0.007424097205481439,0.01424799299044398,0.14414754012513165,0.1305559999182587,0.15275957041476235,0.10920466437365703,0.11347974668704644,0.09365028881029466,0.18067614784535013,0.013335253618904211,0.014277807954850246,0.01044891175216519,0.014586775888742482,0.012309667437238938,0.020713359907665457,0.20424805192109496,0.19579294248211604,0.2985438652581262,0.4021255848572719,0.550129072720505,0.42085440510478506,0.5441251191335096,0.4404265186168509
ylbE,0.0009967096366304926,0.0012911473400837286,0.0003238180225100905,0.001545818124666291,0.0,0.001537848024309688,0.0039235208757002525,0.0018913291114507741,0.0042893262050516644,0.0009873013543461756,0.0006154732439494252,0.0010383860330800178,0.0,0.0008103764382634711,0.0010258056197699115,0.000600387243700448,0.006808268397369832,0.0016181234915877358,0.01249137511540277,0.00349674421615019,0.015606498516893762,0.013619883660349032,0.018167783610467763,0.013093761364284756
ylbF,0.0001993419273260985,0.0006455736700418643,0.001295272090040362,0.003864545311665728,0.005477874122444421,0.0035883120567226055,0.0019617604378501263,0.005673987334352322,0.0035744385042097196,0.003949205417384702,0.0004103154959662834,0.0010383860330800178,0.0006965941168110126,0.0013506273971057854,0.0017096760329498523,0.000600387243700448,0.005106201298027374,0.008899679203732547,0.013740512626943046,0.005245116324225286,0.015606498516893762,0.010895906928279225,0.009083891805233881,0.013093761364284756
ylbG,0.000797367709304394,0.0006455736700418643,0.0,0.005796817967498591,0.010955748244888841,0.007176624113445211,0.003269600729750211,0.0018913291114507741,0.007148877008419439,0.007898410834769404,0.0002051577479831417,0.0010383860330800178,0.0020897823504330377,0.0013506273971057854,0.0010258056197699115,0.000300193621850224,0.005106201298027374,0.005663432220557075,0.0081193938250118,0.00699348843230038,0.005852436943835161,0.01225789529431413,0.017259394429944376,0.016664787190907873
ylcG,0.0001993419273260985,0.0,0.0,0.0027051817181660094,0.0,0.0005126160081032294,0.0006539201459500421,0.0009456645557253871,0.000714887700841944,0.0,0.0004103154959662834,0.0005191930165400089,0.0,0.0002701254794211571,0.0,0.0,0.005106201298027374,0.0,0.0018737062673104153,0.00699348843230038,0.021458935460728922,0.01225789529431413,0.00999228098575727,0.008332393595453937
