position,condition,cell_id,area_px,length_px,width_px,feret_max_px,arc_length_px,width_pa_px,straightness,perimeter_px,solidity,eccentricity,orientation_deg,yfp_mean,yfp_median,yfp_bgsub_median,phase_bgsub_median,above_bg,is_dark,kept,reason,bg_median,bg_std,bg_tilt_x_per1kpx,bg_tilt_y_per1kpx,bg_tilt_range
pos5,SHX,32,752,54.2043515620654,17.962803820105943,51.478150704935004,50.772241618409325,15.876676141468998,1.0139034453477769,119.669180083344,0.9506953223767383,0.9434937082066404,-23.550167217742214,542.5904541015625,555.0,437.6139907836914,-231.5,True,True,True,ok,119.08734130859375,7.19332218170166,0.11556275188922882,-0.9057126641273499,2.0905532836914062
pos5,SHX,33,286,21.957660447261233,16.690224028438795,22.47220505424423,22.567501225564413,14.73883370894031,0.9957772829890342,61.96074673573669,0.9533333333333334,0.6497951258189097,42.744575708117154,116.3741226196289,116.0,-1.4480819702148438,6.0,False,False,False,yfp_below_background,119.08734130859375,7.19332218170166,0.11556275188922882,-0.9057126641273499,2.0905532836914062
pos5,SHX,34,278,19.918732503158232,17.774850249983803,20.8806130178211,20.73797441806646,16.081604193763386,1.0068781355825367,59.83459004167201,0.9553264604810997,0.45130742088643067,84.82290748402154,116.10431671142578,116.0,-1.4481468200683594,0.5,False,False,False,yfp_below_background,119.08734130859375,7.19332218170166,0.11556275188922882,-0.9057126641273499,2.0905532836914062
pos5,SHX,35,208,18.318938215690498,14.485878952975096,18.973665961010276,18.303896052490202,13.5006865192686,1.0365916582239851,52.020076653796195,0.9629629629629629,0.6121266389886693,-66.80447467533872,116.90384674072266,117.0,-0.4270896911621094,-6.5,False,True,False,yfp_below_background,119.08734130859375,7.19332218170166,0.11556275188922882,-0.9057126641273499,2.0905532836914062
pos5,SHX,36,563,29.877065795757098,24.002584867279953,31.32091952673165,28.61494702266738,23.99191568420303,1.0945650013582318,84.61888873596668,0.9740484429065744,0.5954690467557311,76.75800387007791,115.9129638671875,116.0,-1.5130157470703125,4.0,False,False,False,yfp_below_background,119.08734130859375,7.19332218170166,0.11556275188922882,-0.9057126641273499,2.0905532836914062
pos5,SHX,37,139,14.972965186141517,11.886213863392701,15.524174696260024,15.9599642542484,10.073853013912698,0.9726948286947215,43.42016510252293,0.952054794520548,0.6081201218115395,18.035818585478996,115.5323715209961,115.0,-2.499053955078125,10.0,False,False,False,yfp_below_background,119.08734130859375,7.19332218170166,0.11556275188922882,-0.9057126641273499,2.0905532836914062
pos5,SHX,38,152,15.027146683433177,13.010488564734507,16.1245154965971,16.004252818545197,11.17072535111293,1.0075144200366883,44.760923633190174,0.9382716049382716,0.5003919387476072,50.39423341220518,116.1776351928711,115.5,-2.0014190673828125,13.0,False,False,False,yfp_below_background,119.08734130859375,7.19332218170166,0.11556275188922882,-0.9057126641273499,2.0905532836914062
pos6,SHX,1,769,49.661516961982684,19.77242972403312,48.84669896727925,46.762851571682205,17.918055255389362,1.0445620257439336,113.98082338953289,0.9648682559598495,0.9173229747530397,24.98098928460024,573.8192749023438,576.0,455.90668869018555,-254.0,True,True,True,ok,119.495849609375,7.293523788452148,0.20079872012138367,-1.835729718208313,4.168769836425781
pos6,SHX,2,489,36.23086019136895,17.264761747099904,35.73513677041127,34.43133802553969,15.747871272152027,1.0378666302164756,86.84033020504587,0.9532163742690059,0.8791631482883575,16.09258921899376,630.92431640625,624.0,503.9203910827637,-256.0,True,True,True,ok,119.495849609375,7.293523788452148,0.20079872012138367,-1.835729718208313,4.168769836425781
pos6,SHX,3,918,58.91871224812095,20.230837047792022,55.731499172371095,54.05340333986943,18.314952191072972,1.0310451466293504,129.01502155191605,0.9405737704918032,0.9392007183092776,83.61827530134342,713.8289794921875,725.0,605.2829704284668,-228.5,True,True,True,ok,119.495849609375,7.293523788452148,0.20079872012138367,-1.835729718208313,4.168769836425781
pos6,SHX,4,1252,92.20827333197131,18.123404020414323,84.02380615040002,81.72697883561116,15.990735033772589,1.028103661086124,181.70886331127804,0.9085631349782293,0.98049409007708,-41.64173238297724,595.8961791992188,620.5,500.8347282409668,-246.0,True,True,True,ok,119.495849609375,7.293523788452148,0.20079872012138367,-1.835729718208313,4.168769836425781
pos6,SHX,5,861,68.19246960121055,16.97894034997101,63.52952069707436,62.38324255871173,14.527834600697734,1.0183747764839863,141.3513543701476,0.896875,0.968507196692892,60.27867163940681,704.5052490234375,726.0,606.3900871276855,-260.0,True,True,True,ok,119.495849609375,7.293523788452148,0.20079872012138367,-1.835729718208313,4.168769836425781
pos6,SHX,6,450,35.349340663361744,16.28865593584885,35.11409973215888,33.98472128283056,14.584401991332529,1.0332319467895383,84.61888873596669,0.9554140127388535,0.8875087092581819,-67.1046455062493,527.2555541992188,524.5,405.17621994018555,-222.5,True,True,True,ok,119.495849609375,7.293523788452148,0.20079872012138367,-1.835729718208313,4.168769836425781
pos6,SHX,7,1145,78.42623607654413,19.126883947026503,72.62231062146122,69.52373829333288,17.40418672176251,1.0445685517521357,158.91596828993488,0.9354575163398693,0.9698044752696771,49.01521138293089,712.7109375,726.0,606.8258781433105,-194.0,True,True,True,ok,119.495849609375,7.293523788452148,0.20079872012138367,-1.835729718208313,4.168769836425781
pos6,SHX,8,782,58.195475689270246,17.33132166057895,55.362442142665635,54.18478820693004,15.3674085720498,1.0217340322755932,125.91289714442493,0.9536585365853658,0.9546244830336689,-18.893395541317307,611.8746948242188,611.0,491.7728080749512,-217.0,True,True,True,ok,119.495849609375,7.293523788452148,0.20079872012138367,-1.835729718208313,4.168769836425781
pos6,SHX,9,762,58.741203919644654,16.782857093926577,55.44366510251645,52.81046321788805,15.391641971383441,1.049861366937158,123.19191183699175,0.9645569620253165,0.9583165935925394,87.29004486847556,518.7113037109375,527.0,407.8227653503418,-201.0,True,True,True,ok,119.495849609375,7.293523788452148,0.20079872012138367,-1.835729718208313,4.168769836425781
pos6,SHX,10,295,22.744281655302807,16.51087970644229,23.323807579381203,20.552879976050964,17.58034142662668,1.1348194319510956,61.175348572339246,0.9768211920529801,0.6877628681253815,50.055993970634546,807.5186157226562,762.0,642.7664909362793,-239.0,True,True,True,ok,119.495849609375,7.293523788452148,0.20079872012138367,-1.835729718208313,4.168769836425781
pos6,SHX,11,1037,68.93019813653754,19.36450099792224,65.37583651472461,62.4389898039994,17.682906422310545,1.0470354616553565,145.0646556738243,0.954001839926403,0.9597285140177448,-86.80622257033643,472.9006652832031,480.0,361.0843315124512,-204.0,True,True,True,ok,119.495849609375,7.293523788452148,0.20079872012138367,-1.835729718208313,4.168769836425781
pos6,SHX,12,805,54.064772126530485,19.23531570499192,51.40038910358559,48.800917688854,17.90545146348693,1.053266855170744,118.04256722763328,0.9687123947051745,0.9345686722864458,44.07182019057431,618.3602294921875,629.0,510.1449089050293,-222.0,True,True,True,ok,119.495849609375,7.293523788452148,0.20079872012138367,-1.835729718208313,4.168769836425781
pos6,SHX,13,950,70.8817014651617,17.42181199352603,66.03786792439622,63.913080504113175,15.690587807163782,1.0332449539831883,145.7384207793901,0.9471585244267199,0.9693238224201624,-53.03527810534345,511.1673583984375,525.0,405.91242599487305,-240.0,True,True,True,ok,119.495849609375,7.293523788452148,0.20079872012138367,-1.835729718208313,4.168769836425781
pos6,SHX,14,106,13.967293739017668,9.685870843782928,14.317821063276353,12.804168637428122,9.931802674802617,1.1182155959289417,36.94641024531437,0.9724770642201835,0.7204874556649545,21.47291397167283,120.86792755126953,121.0,1.9572105407714844,-228.0,False,True,False,yfp_below_background,119.495849609375,7.293523788452148,0.20079872012138367,-1.835729718208313,4.168769836425781
pos6,SHX,15,786,57.71418802171261,17.685183998605673,54.20332093147061,51.730954890616786,16.295596314415338,1.0477927779620837,122.06484281963503,0.9562043795620438,0.9518941692955613,-42.505092515721955,810.3053588867188,805.0,686.4225578308105,-197.0,True,True,True,ok,119.495849609375,7.293523788452148,0.20079872012138367,-1.835729718208313,4.168769836425781
pos6,SHX,16,308,28.17682225085117,13.989619746638661,27.892651361962706,26.435104681032392,13.029322495835059,1.055136784912228,67.74438820456231,0.9595015576323987,0.8680402232576612,84.07907924306461,124.0,124.0,5.356060028076172,-185.5,False,True,False,yfp_below_background,119.495849609375,7.293523788452148,0.20079872012138367,-1.835729718208313,4.168769836425781
pos6,SHX,17,1090,66.08869583895704,21.685300972450438,62.96824596572466,61.48481649395815,18.98612019935057,1.0241267609851659,144.6440483276677,0.9316239316239316,0.9446345876572864,-7.851393163300888,474.3165283203125,461.0,342.62873458862305,-203.0,True,True,True,ok,119.495849609375,7.293523788452148,0.20079872012138367,-1.835729718208313,4.168769836425781
pos6,SHX,18,461,34.249143303072145,17.19458944675304,34.0147027033899,32.82410364416102,15.644775443275273,1.0362720966316676,83.5081680014271,0.9584199584199584,0.8648418666101214,-27.015952714525202,752.7874145507812,754.0,635.611156463623,-102.0,True,True,True,ok,119.495849609375,7.293523788452148,0.20079872012138367,-1.835729718208313,4.168769836425781
