gene,gene_clean,P_i_above,P_i_top5,P_i_top10
yqjC,yqjC,0.0032598171779302954,0.0014996907508472138,0.0008953466221315687
ybdM,ybdM,0.0032313455574122236,0.002288829050803867,0.0018996538457877225
ydeT,ydeT,0.0031979119258723457,0.0017698692955408538,0.0012395488327746173
rplL,rplL,0.0031673099850893613,0.0014878641908490776,0.0009342961546681293
tetR,tetR,0.0031555020946593348,0.00139072734198519,0.000868623044702341
yjhW,yjhW,0.0031383568940953903,0.006144901489456631,0.004894861230736702
sfcA,sfcA,0.003094870439796481,0.0023037290021047973,0.0014255623584294413
ddpA,ddpA,0.0029106565564215275,0.001973928245830533,0.0012666105050332256
chbF,chbF,0.002878572799841767,0.0022817243621620588,0.0014937802640881525
cheB,cheB,0.0028546504645223115,0.001311179818491876,0.0009462691221607775
cls,cls,0.0028176367601563455,0.0018681439787516182,0.0025562149645168607
ycgH,ycgH,0.0027990998507475126,0.001720058924445044,0.0011617779575333993
ycbC,ycbC,0.0027577181210579494,0.001542438923537237,0.0009802557400619256
rplD,rplD,0.0027127451931490275,0.0012000506746914254,0.0007146590250804376
fusA,fusA,0.00269079065050381,0.001232892315948378,0.0006973737693450741
mdoH,mdoH,0.0026808405234252696,0.006356534361990494,0.0051254051709457935
ydeP,ydeP,0.002679424633433254,0.002308203601006624,0.0012652386534792621
ybcY,ybcY,0.002647916846693087,0.001175815720152663,0.0010991484272503522
wcaD,wcaD,0.0026245328656119417,0.002004607920445681,0.0013003280424496542
lipB,lipB,0.002598442264079054,0.0033278822706717427,0.0034872425831616555
rplJ,rplJ,0.0025685003289566233,0.0012023411869473088,0.0007140803165425521
yneE,yneE,0.0025644131964560057,0.0017329428798561564,0.0028971756101430607
nudK,nudK,0.002562245480995311,0.0015499495174055254,0.001251691903123691
rpoH,rpoH,0.002560897062550616,0.0012960736582260787,0.0007280969481328704
hflX,hflX,0.0024927963668401553,0.0013772804426667948,0.0008956753840210531
rpmC,rpmC,0.002453179848474754,0.0011086961596320777,0.0006913921823076884
ribA,ribA,0.0024411742016315244,0.0017443349406492943,0.0011449919764259413
